DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-04-09 00:00:00;3;0;0;0;0;1;1;1;0;0;0
2020-04-09 00:15:00;3;0;0;0;0;2;4;2;0;0;0
2020-04-09 00:30:00;1;0;0;0;0;3;0;3;3;1;0
2020-04-09 00:45:00;2;1;0;0;0;5;2;4;4;3;0
2020-04-09 01:00:00;2;0;0;0;0;4;0;4;2;1;0
2020-04-09 01:15:00;2;2;2;0;0;5;0;5;1;1;0
2020-04-09 01:30:00;0;0;0;0;0;2;1;2;0;0;0
2020-04-09 01:45:00;4;2;0;1;0;1;5;1;1;2;0
2020-04-09 02:00:00;0;0;0;0;0;3;0;3;0;2;0
2020-04-09 02:15:00;3;0;0;0;0;3;3;3;2;2;0
2020-04-09 02:30:00;3;0;1;0;0;4;4;4;1;0;0
2020-04-09 02:45:00;4;1;1;0;0;2;1;2;1;1;0
2020-04-09 03:00:00;2;0;0;0;0;0;1;0;1;2;0
2020-04-09 03:15:00;4;1;0;0;0;4;1;4;0;2;0
2020-04-09 03:30:00;4;1;1;0;0;6;4;6;2;2;1
2020-04-09 03:45:00;5;0;0;0;0;5;1;5;2;2;0
2020-04-09 04:00:00;5;1;0;0;1;3;8;2;2;5;0
2020-04-09 04:15:00;11;5;2;0;0;1;5;1;0;3;0
2020-04-09 04:30:00;4;1;1;0;0;6;2;6;3;3;1
2020-04-09 04:45:00;9;3;3;0;0;8;1;8;1;4;0
2020-04-09 05:00:00;13;1;0;0;0;18;3;18;3;3;0
2020-04-09 05:15:00;22;0;0;0;0;12;4;12;3;2;0
2020-04-09 05:30:00;49;1;0;1;0;33;5;33;1;0;0
2020-04-09 05:45:00;45;3;3;0;0;39;11;39;3;5;0
2020-04-09 06:00:00;42;2;1;0;0;38;16;38;8;11;0
2020-04-09 06:15:00;79;4;0;0;0;41;11;41;12;14;0
2020-04-09 06:30:00;97;4;2;0;0;47;9;47;8;5;0
2020-04-09 06:45:00;133;6;5;0;0;43;13;43;9;5;0
2020-04-09 07:00:00;94;2;2;0;0;37;14;37;12;3;0
2020-04-09 07:15:00;101;0;0;1;0;35;27;35;14;3;0
2020-04-09 07:30:00;81;2;0;0;0;43;17;44;7;7;0
2020-04-09 07:45:00;114;0;1;0;0;41;16;41;18;11;1
2020-04-09 08:00:00;90;2;2;0;1;51;23;51;13;9;2
2020-04-09 08:15:00;84;0;0;0;0;44;18;44;25;4;0
2020-04-09 08:30:00;74;4;1;0;0;39;24;41;18;7;0
2020-04-09 08:45:00;60;2;1;0;0;57;24;56;19;9;0
2020-04-09 09:00:00;74;3;1;1;3;58;23;58;29;9;0
2020-04-09 09:15:00;78;1;1;0;1;50;27;50;26;5;1
2020-04-09 09:30:00;58;0;0;1;0;62;25;61;26;19;0
2020-04-09 09:45:00;73;0;0;0;0;68;38;69;33;15;0
2020-04-09 10:00:00;77;2;1;0;1;63;35;63;28;13;2
2020-04-09 10:15:00;63;2;0;1;1;66;37;67;32;18;0
2020-04-09 10:30:00;91;1;0;0;0;57;32;56;32;8;1
2020-04-09 10:45:00;75;3;0;0;1;72;41;72;33;18;2
