DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-09-25 00:00:00;12;5;1;1;0;1;14;2;0;0;0
2019-09-25 00:15:00;9;4;2;5;2;7;15;3;0;1;0
2019-09-25 00:30:00;18;5;5;4;1;5;12;2;0;2;0
2019-09-25 00:45:00;8;2;1;1;0;1;10;1;0;1;0
2019-09-25 01:00:00;10;7;0;5;1;5;13;3;1;2;0
2019-09-25 01:15:00;6;1;0;2;0;3;12;3;0;3;0
2019-09-25 01:30:00;3;3;1;2;1;4;5;1;0;1;0
2019-09-25 01:45:00;6;5;3;2;1;3;10;1;0;1;0
2019-09-25 02:00:00;3;2;0;1;0;2;11;3;0;0;0
2019-09-25 02:15:00;6;7;1;1;0;1;9;2;0;0;0
2019-09-25 02:30:00;5;3;2;1;0;2;8;4;0;0;0
2019-09-25 02:45:00;5;3;2;0;1;2;12;2;0;2;0
2019-09-25 03:00:00;0;6;1;1;0;4;12;2;0;0;0
2019-09-25 03:15:00;4;6;2;1;0;5;13;1;0;3;0
2019-09-25 03:30:00;6;6;1;2;0;3;9;0;0;1;0
2019-09-25 03:45:00;5;4;2;2;0;6;11;0;0;0;0
2019-09-25 04:00:00;8;7;2;0;0;1;12;3;0;0;0
2019-09-25 04:15:00;13;10;1;0;0;0;14;1;0;1;0
2019-09-25 04:30:00;20;11;4;1;1;3;27;7;0;1;0
2019-09-25 05:00:00;32;26;7;5;0;6;84;67;0;3;0
2019-09-25 05:15:00;31;19;10;5;0;7;129;118;1;4;0
2019-09-25 05:30:00;58;31;21;10;1;14;112;114;0;5;0
2019-09-25 05:45:00;103;42;30;17;5;28;112;122;0;3;0
2019-09-25 06:00:00;130;54;44;21;6;32;122;114;0;6;0
2019-09-25 06:15:00;131;57;50;23;9;35;137;145;1;6;1
2019-09-25 06:30:00;98;42;52;38;14;54;152;167;1;9;0
2019-09-25 06:45:00;93;46;58;36;25;63;127;154;0;14;2
2019-09-25 07:00:00;83;37;47;59;29;85;143;157;0;19;0
2019-09-25 07:15:00;72;44;54;74;35;108;159;171;1;15;3
2019-09-25 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2019-09-25 07:45:00;101;44;50;44;16;63;138;162;1;13;0
2019-09-25 08:00:00;83;51;57;38;18;54;146;135;5;22;3
2019-09-25 08:15:00;88;44;53;30;14;46;121;136;2;11;1
2019-09-25 08:30:00;89;51;48;32;17;49;133;158;2;12;0
2019-09-25 08:45:00;87;35;36;38;13;54;121;130;2;10;0
2019-09-25 09:00:00;99;50;46;43;11;57;109;122;2;14;4
2019-09-25 09:15:00;90;44;51;25;9;39;100;90;1;9;0
2019-09-25 09:30:00;77;43;36;24;7;33;92;84;0;6;2
2019-09-25 09:45:00;117;40;29;29;7;42;104;89;1;8;2
2019-09-25 10:00:00;108;36;38;30;9;34;88;85;1;11;2
2019-09-25 10:15:00;100;35;24;33;7;40;98;83;0;15;1
2019-09-25 10:30:00;113;40;40;18;6;23;95;70;2;5;2
2019-09-25 10:45:00;100;50;34;21;6;30;86;79;2;11;5
2019-09-25 11:00:00;103;38;28;22;5;31;88;64;0;6;4
2019-09-25 11:15:00;105;46;40;18;7;23;74;77;1;10;0
2019-09-25 11:30:00;114;43;34;17;4;20;96;83;3;9;1
2019-09-25 11:45:00;110;47;46;19;4;25;92;69;6;14;2
2019-09-25 12:00:00;115;46;30;21;4;24;88;74;2;9;3
2019-09-25 12:15:00;131;45;44;15;6;22;89;65;1;14;2
2019-09-25 12:30:00;117;45;46;18;3;21;99;76;1;17;2
2019-09-25 12:45:00;122;49;48;13;4;19;99;105;2;12;1
2019-09-25 13:00:00;118;42;45;13;7;20;97;84;0;8;1
2019-09-25 13:15:00;145;39;39;29;6;38;136;133;0;6;1
2019-09-25 13:30:00;139;61;61;20;6;30;138;154;3;8;0
2019-09-25 13:45:00;136;52;60;18;6;24;110;112;1;11;2
2019-09-25 14:00:00;151;62;63;21;4;22;110;97;0;10;2
2019-09-25 14:15:00;221;87;88;11;5;17;101;90;4;16;1
2019-09-25 14:30:00;206;84;86;24;6;30;88;98;6;15;3
2019-09-25 14:45:00;201;83;92;16;3;21;102;85;1;9;0
2019-09-25 15:00:00;196;88;85;22;6;29;84;81;2;17;2
