DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-04-27 00:00:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-04-27 00:15:00;3;0;5;1;0;0;0;0;0;0;0;0
2020-04-27 00:30:00;7;0;2;4;0;0;0;0;0;0;0;0
2020-04-27 00:45:00;4;0;4;1;0;0;0;0;0;0;0;0
2020-04-27 01:00:00;3;0;3;2;0;0;0;0;0;0;0;0
2020-04-27 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 01:30:00;1;0;1;2;0;0;0;0;0;0;0;0
2020-04-27 01:45:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-04-27 02:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-04-27 02:15:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-04-27 02:30:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-27 02:45:00;4;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-27 03:15:00;1;0;2;0;0;0;0;0;0;0;0;0
2020-04-27 03:30:00;3;0;3;1;0;0;0;0;0;0;0;0
2020-04-27 03:45:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-04-27 04:00:00;1;0;1;3;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;4;0;0;1;0;0;0;0;0;0;0;0
2020-04-27 04:30:00;4;0;2;1;0;0;0;0;0;0;0;0
2020-04-27 04:45:00;10;0;4;4;0;0;0;0;0;0;0;0
2020-04-27 05:00:00;7;0;9;3;0;0;0;0;0;0;0;0
2020-04-27 05:15:00;11;0;20;4;0;0;0;0;0;0;0;0
2020-04-27 05:30:00;23;0;32;4;0;0;0;0;0;0;0;0
2020-04-27 05:45:00;35;0;40;6;2;0;1;0;0;0;0;0
2020-04-27 06:00:00;21;0;30;5;0;0;0;0;0;0;0;0
2020-04-27 06:15:00;28;0;54;12;0;0;0;0;0;0;0;0
2020-04-27 06:30:00;33;0;69;9;0;0;0;0;0;0;0;0
2020-04-27 06:45:00;50;0;64;6;0;0;0;0;0;0;0;0
