DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2019-08-06 18:15:00;87;71;19;63;36;67;56;52;36;122;78;28;17
2019-08-06 18:30:00;60;53;12;37;33;80;69;55;43;104;73;31;14
2019-08-06 18:45:00;57;48;19;42;34;61;48;48;37;100;74;34;19
2019-08-06 19:00:00;48;30;10;35;29;56;38;31;18;77;55;16;10
2019-08-06 19:15:00;40;25;12;25;25;51;34;33;30;94;62;20;12
2019-08-06 19:30:00;45;31;14;31;20;45;34;21;12;75;61;19;15
2019-08-06 19:45:00;32;25;10;16;23;35;28;18;16;51;56;26;10
2019-08-06 20:00:00;39;18;9;9;18;45;33;24;23;54;36;16;9
2019-08-06 20:15:00;33;27;8;18;12;46;36;19;13;42;28;19;8
2019-08-06 20:30:00;38;18;5;10;14;31;25;16;14;30;20;8;5
2019-08-06 20:45:00;22;10;4;12;20;35;27;9;8;28;18;4;3
2019-08-06 21:00:00;35;15;3;11;13;47;37;13;11;29;19;6;6
2019-08-06 21:15:00;31;14;6;8;13;30;24;18;18;31;13;9;6
2019-08-06 21:30:00;25;13;6;10;16;27;23;10;9;23;23;8;5
2019-08-06 21:45:00;20;9;10;14;9;37;30;16;11;26;15;6;11
2019-08-06 22:00:00;21;7;6;8;8;42;31;22;16;22;13;9;6
2019-08-06 22:15:00;18;12;6;5;8;39;33;19;11;24;8;5;5
2019-08-06 22:30:00;22;9;1;10;12;18;21;10;9;17;10;5;1
2019-08-06 22:45:00;11;10;2;5;5;27;24;13;12;23;12;7;3
2019-08-06 23:00:00;21;7;2;5;6;23;23;5;7;17;15;3;2
2019-08-06 23:15:00;14;6;1;6;3;15;14;10;6;9;6;1;1
2019-08-06 23:30:00;10;4;1;6;0;15;13;7;6;8;10;1;1
