DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-04-23 00:00:00;0;1;1;0;1;0;1;1;0;0;0;0;0
2020-04-23 00:15:00;0;1;1;1;1;1;1;1;0;0;0;0;0
2020-04-23 00:30:00;0;1;1;2;1;3;1;1;0;0;0;0;0
2020-04-23 00:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 01:00:00;0;0;0;0;1;2;1;0;0;0;0;0;0
2020-04-23 01:15:00;0;1;1;1;0;2;0;1;0;0;0;0;0
2020-04-23 01:30:00;0;0;0;0;1;0;1;0;0;0;0;0;0
2020-04-23 01:45:00;0;1;0;0;1;0;1;2;0;0;0;0;0
2020-04-23 02:00:00;1;2;0;0;0;1;0;0;0;0;0;0;0
2020-04-23 02:15:00;2;1;0;0;0;0;0;1;0;0;0;0;0
2020-04-23 02:30:00;1;1;1;2;0;0;0;1;0;0;0;0;0
2020-04-23 02:45:00;0;1;0;0;0;0;0;3;0;0;0;0;0
2020-04-23 03:00:00;1;1;2;1;2;1;1;0;0;0;0;0;0
2020-04-23 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 03:45:00;1;2;0;0;0;1;0;1;0;0;0;0;0
2020-04-23 04:00:00;1;1;0;0;0;0;0;1;0;0;0;0;0
2020-04-23 04:15:00;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-04-23 04:30:00;1;3;0;0;2;0;1;3;0;0;0;0;0
2020-04-23 04:45:00;0;3;1;1;2;3;2;7;0;0;0;0;0
2020-04-23 05:00:00;0;2;4;4;2;6;2;16;0;0;0;0;0
2020-04-23 05:15:00;0;7;9;10;3;6;3;42;0;0;0;0;0
2020-04-23 05:30:00;1;30;17;17;3;14;3;40;0;0;0;0;0
2020-04-23 05:45:00;1;64;11;11;2;17;2;30;0;0;0;0;0
2020-04-23 06:00:00;4;28;7;7;5;9;5;28;0;0;0;0;0
2020-04-23 06:15:00;4;32;18;18;9;18;9;35;0;0;0;0;0
2020-04-23 06:30:00;5;44;12;14;12;31;10;50;0;0;0;0;0
2020-04-23 06:45:00;10;40;24;23;9;33;9;61;0;0;0;0;0
2020-04-23 07:00:00;8;26;17;19;9;16;10;45;0;0;0;0;0
2020-04-23 07:15:00;8;37;23;24;6;21;7;55;0;0;0;0;0
2020-04-23 07:30:00;10;56;19;19;16;20;16;51;0;0;0;0;0
2020-04-23 07:45:00;5;42;20;21;21;27;20;44;0;0;0;0;0
2020-04-23 08:00:00;9;27;7;7;9;19;9;42;0;0;0;0;0
2020-04-23 08:15:00;6;27;14;13;3;22;4;51;0;0;0;0;0
2020-04-23 08:30:00;5;20;11;11;9;27;8;36;0;0;0;0;0
2020-04-23 08:45:00;5;22;6;6;12;17;13;35;0;0;0;0;0
2020-04-23 09:00:00;7;37;11;11;7;13;8;20;0;0;0;0;0
2020-04-23 09:15:00;4;32;16;16;8;19;8;45;0;0;0;0;0
2020-04-23 09:30:00;4;26;8;8;8;12;8;43;0;0;0;0;0
2020-04-23 09:45:00;5;28;12;12;12;14;12;39;0;0;0;0;0
2020-04-23 10:00:00;2;22;9;8;7;18;11;38;0;0;0;0;0
2020-04-23 10:15:00;1;32;10;11;7;15;6;38;0;0;0;0;0
2020-04-23 10:30:00;4;27;11;10;16;19;16;26;0;0;0;0;0
2020-04-23 10:45:00;4;28;5;5;14;22;14;36;0;0;0;0;0
2020-04-23 11:00:00;6;39;13;12;7;18;7;28;0;0;0;0;0
2020-04-23 11:15:00;0;27;15;15;9;23;9;40;0;0;0;0;0
2020-04-23 11:30:00;6;25;11;11;14;26;14;40;0;0;0;0;0
2020-04-23 11:45:00;4;33;11;10;10;18;10;31;0;0;0;0;0
2020-04-23 12:00:00;3;40;11;12;9;26;9;48;0;0;0;0;0
2020-04-23 12:15:00;2;53;8;9;14;23;13;47;0;0;0;0;0
2020-04-23 12:30:00;3;40;9;9;13;25;17;37;0;0;0;0;0
2020-04-23 12:45:00;3;41;7;9;12;22;12;35;0;0;0;0;0
2020-04-23 13:00:00;0;34;11;11;11;28;15;29;0;0;0;0;0
2020-04-23 13:15:00;3;20;8;8;10;25;10;44;0;0;0;0;0
2020-04-23 13:30:00;3;40;12;12;15;25;14;34;0;0;0;0;0
2020-04-23 13:45:00;4;33;11;11;12;15;12;51;0;0;0;0;0
2020-04-23 14:00:00;4;38;11;12;17;37;15;54;0;0;0;0;0
2020-04-23 14:15:00;2;55;7;7;31;36;32;47;0;0;0;0;0
2020-04-23 14:30:00;2;48;10;13;29;43;28;44;0;0;0;0;0
2020-04-23 14:45:00;3;41;9;9;19;26;19;42;0;0;0;0;0
2020-04-23 15:00:00;6;44;8;8;7;23;9;40;0;0;0;0;0
2020-04-23 15:15:00;4;59;7;7;17;28;16;29;0;0;0;0;0
2020-04-23 15:30:00;3;52;11;10;11;21;10;36;0;0;0;0;0
2020-04-23 15:45:00;3;38;13;13;14;30;15;52;0;0;0;0;0
2020-04-23 16:00:00;1;45;7;7;18;22;17;44;0;0;0;0;0
2020-04-23 16:15:00;1;45;10;10;12;14;13;41;0;0;0;0;0
2020-04-23 16:30:00;0;49;9;9;12;27;11;40;0;0;0;0;0
2020-04-23 16:45:00;1;41;10;9;13;12;14;51;0;0;0;0;0
2020-04-23 17:00:00;0;42;9;8;13;15;13;45;0;0;0;0;0
2020-04-23 17:15:00;1;32;9;10;11;30;10;34;0;0;0;0;0
2020-04-23 17:30:00;2;23;3;3;12;25;13;28;0;0;0;0;0
2020-04-23 17:45:00;1;25;5;4;6;9;6;37;0;0;0;0;0
2020-04-23 18:00:00;0;31;6;5;11;15;11;37;0;0;0;0;0
2020-04-23 18:15:00;0;42;6;7;8;14;7;24;0;0;0;0;0
2020-04-23 18:30:00;1;29;5;5;7;12;7;31;0;0;0;0;0
2020-04-23 18:45:00;1;20;2;3;3;13;3;22;0;0;0;0;0
2020-04-23 19:00:00;0;20;4;6;6;16;5;17;0;0;0;0;0
2020-04-23 19:15:00;0;11;4;4;3;15;3;33;0;0;0;0;0
2020-04-23 19:30:00;3;21;2;2;3;8;4;21;0;0;0;0;0
