DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-12-17 00:00:00;6;3;4;1;0;1;1;0;0
2020-12-17 00:15:00;0;1;2;2;2;2;3;0;0
2020-12-17 00:30:00;5;6;2;0;0;4;2;0;0
2020-12-17 00:45:00;5;2;0;0;0;1;0;0;0
2020-12-17 01:00:00;4;2;0;0;0;2;0;0;0
2020-12-17 01:15:00;6;2;2;3;1;2;1;0;0
2020-12-17 01:30:00;0;3;1;0;0;1;1;0;0
2020-12-17 01:45:00;5;4;2;1;0;3;1;0;0
2020-12-17 02:00:00;4;2;1;1;1;5;1;1;1
2020-12-17 02:15:00;3;1;2;1;0;5;4;0;0
2020-12-17 02:30:00;4;6;3;3;1;14;5;1;1
2020-12-17 02:45:00;5;2;1;1;0;11;4;0;0
2020-12-17 03:00:00;2;5;5;3;3;4;5;0;0
2020-12-17 03:15:00;2;2;1;0;0;6;1;0;0
2020-12-17 03:30:00;5;4;3;3;1;7;4;3;3
2020-12-17 03:45:00;5;5;6;3;0;10;4;3;3
2020-12-17 04:00:00;2;4;9;4;2;7;7;0;0
2020-12-17 04:15:00;4;0;3;0;1;14;3;0;0
2020-12-17 04:30:00;9;4;4;0;0;15;7;0;0
2020-12-17 04:45:00;13;6;8;5;0;20;9;1;1
2020-12-17 05:00:00;34;13;8;4;2;26;9;3;3
2020-12-17 05:15:00;28;22;17;4;1;41;18;3;6
2020-12-17 05:30:00;38;26;38;13;3;54;37;4;7
2020-12-17 05:45:00;52;41;54;27;6;73;61;26;34
2020-12-17 06:00:00;66;54;52;35;6;81;64;33;36
2020-12-17 06:15:00;86;76;72;43;7;90;82;32;39
2020-12-17 06:30:00;109;97;101;64;6;108;97;61;67
2020-12-17 06:45:00;80;92;88;42;9;92;100;34;40
2020-12-17 07:00:00;154;169;139;105;12;152;138;90;88
2020-12-17 07:15:00;89;92;79;37;16;77;100;34;40
2020-12-17 07:30:00;81;86;77;20;12;77;71;14;17
2020-12-17 07:45:00;83;105;63;24;14;78;85;10;15
2020-12-17 08:00:00;84;80;73;22;13;79;72;14;30
2020-12-17 08:15:00;58;79;67;25;11;79;58;16;18
2020-12-17 08:30:00;74;87;67;34;8;77;59;17;21
2020-12-17 08:45:00;72;67;86;24;14;63;60;11;23
2020-12-17 09:00:00;68;77;66;23;12;72;44;17;20
2020-12-17 09:15:00;54;54;70;26;14;61;52;12;18
2020-12-17 09:30:00;77;83;87;50;11;100;87;48;50
2020-12-17 09:45:00;83;75;86;26;9;72;100;32;37
2020-12-17 10:00:00;72;76;67;25;8;71;36;20;24
2020-12-17 10:15:00;62;56;51;23;10;64;56;16;19
2020-12-17 10:30:00;65;69;68;19;13;76;53;20;24
2020-12-17 10:45:00;76;70;74;29;17;81;71;20;27
2020-12-17 11:00:00;63;66;72;16;11;69;67;15;24
2020-12-17 11:15:00;65;73;69;26;11;83;62;10;14
2020-12-17 11:30:00;76;71;73;27;12;67;71;17;20
2020-12-17 11:45:00;78;83;75;33;9;85;65;30;32
2020-12-17 12:00:00;82;78;85;37;13;69;71;25;32
2020-12-17 12:15:00;63;71;56;20;11;77;62;19;27
2020-12-17 12:30:00;72;71;66;27;9;83;61;16;23
2020-12-17 12:45:00;87;85;77;37;11;83;91;33;39
2020-12-17 13:00:00;78;87;69;37;16;95;87;20;31
2020-12-17 13:15:00;67;71;69;23;13;92;84;13;16
2020-12-17 13:30:00;92;82;75;26;12;72;62;19;26
2020-12-17 13:45:00;70;66;67;11;13;74;62;13;54
2020-12-17 14:00:00;69;68;71;18;12;76;60;10;14
2020-12-17 14:15:00;82;82;68;18;15;87;69;17;23
2020-12-17 14:30:00;72;81;83;17;14;80;72;13;22
2020-12-17 14:45:00;71;91;88;23;12;81;82;10;15
2020-12-17 15:00:00;79;77;69;29;10;90;75;20;33
2020-12-17 15:15:00;71;103;65;29;15;87;74;10;26
2020-12-17 15:30:00;69;82;73;20;12;75;72;16;21
2020-12-17 15:45:00;77;97;79;34;15;96;75;14;20
2020-12-17 16:00:00;79;104;92;27;12;81;85;18;20
2020-12-17 16:15:00;85;104;69;23;12;76;94;22;33
2020-12-17 16:30:00;104;133;89;32;12;70;65;20;31
2020-12-17 16:45:00;83;98;63;28;13;66;72;14;19
2020-12-17 17:00:00;68;116;64;31;14;79;79;12;22
2020-12-17 17:15:00;74;96;68;37;15;81;75;14;25
2020-12-17 17:30:00;69;88;60;24;11;65;77;10;18
2020-12-17 17:45:00;64;72;54;17;22;69;54;10;23
2020-12-17 18:00:00;62;85;63;33;23;67;66;15;18
2020-12-17 18:15:00;61;72;58;16;16;67;60;5;13
2020-12-17 18:30:00;53;60;49;20;18;49;55;5;135
2020-12-17 18:45:00;35;49;42;10;8;34;53;9;11
2020-12-17 19:00:00;33;43;35;11;11;46;33;9;12
2020-12-17 19:15:00;46;46;36;12;12;32;29;6;12
2020-12-17 19:30:00;44;46;30;15;16;35;20;7;12
2020-12-17 19:45:00;26;34;25;9;11;29;19;4;7
2020-12-17 20:00:00;33;25;18;10;11;21;21;3;6
2020-12-17 20:15:00;23;35;29;13;13;26;16;2;4
2020-12-17 20:30:00;32;31;21;7;10;32;14;8;11
2020-12-17 20:45:00;35;24;13;10;11;23;5;6;11
2020-12-17 21:00:00;18;16;10;5;4;21;18;2;2
2020-12-17 21:15:00;25;14;11;6;8;16;7;3;5
2020-12-17 21:30:00;4;8;7;7;3;9;5;2;2
2020-12-17 21:45:00;13;8;9;4;11;21;10;3;3
2020-12-17 22:00:00;12;4;3;1;1;14;3;2;3
2020-12-17 22:15:00;9;12;13;6;5;14;10;0;0
2020-12-17 22:30:00;8;9;8;3;4;9;7;4;4
2020-12-17 22:45:00;3;7;6;4;2;5;1;0;0
2020-12-17 23:00:00;8;8;8;3;1;9;4;2;3
2020-12-17 23:15:00;6;9;8;6;5;9;2;0;0
2020-12-17 23:30:00;8;6;5;2;0;3;3;0;0
