DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2019-12-17 00:00:00;5;7;3;3;5;8;3;3;0;0;0;0;0;0
2019-12-17 00:15:00;9;9;5;2;4;6;5;1;0;0;0;0;0;0
2019-12-17 00:30:00;10;7;2;2;5;6;5;0;0;0;0;0;0;0
2019-12-17 00:45:00;5;5;4;4;3;6;1;0;0;0;0;0;0;0
2019-12-17 01:00:00;8;4;3;0;4;5;2;1;0;0;0;0;0;0
2019-12-17 01:15:00;10;5;1;0;2;5;1;1;0;0;0;0;0;0
2019-12-17 01:30:00;5;1;1;1;3;5;0;2;0;0;0;0;0;0
2019-12-17 01:45:00;6;2;3;2;2;3;2;2;0;0;0;0;0;0
2019-12-17 02:00:00;3;4;2;0;4;10;1;0;0;0;0;0;0;0
2019-12-17 02:15:00;6;4;1;0;4;5;4;1;0;0;0;0;0;0
2019-12-17 02:30:00;3;5;3;1;6;3;1;2;0;0;0;0;0;0
2019-12-17 02:45:00;6;2;3;1;5;8;3;1;0;0;0;0;0;0
2019-12-17 03:00:00;10;7;1;0;5;6;2;0;0;0;0;0;0;0
2019-12-17 03:15:00;3;1;2;2;5;4;4;3;0;0;0;0;0;0
2019-12-17 03:30:00;4;3;4;0;4;7;3;1;0;0;0;0;0;0
2019-12-17 03:45:00;9;3;5;1;3;3;1;3;0;0;0;0;0;0
2019-12-17 04:00:00;6;4;2;0;4;1;4;3;0;0;0;0;0;0
2019-12-17 04:15:00;7;2;5;0;3;4;4;3;0;0;0;0;0;0
2019-12-17 04:30:00;11;5;4;2;10;11;6;3;0;0;0;0;0;0
2019-12-17 04:45:00;16;6;10;4;8;11;8;12;0;0;0;0;0;0
2019-12-17 05:00:00;17;12;26;2;16;16;16;11;0;0;0;0;0;0
2019-12-17 05:15:00;41;25;64;4;22;30;8;18;0;0;0;0;0;0
2019-12-17 05:30:00;51;45;67;12;37;51;30;26;0;0;0;0;5;0
2019-12-17 05:45:00;55;50;85;21;42;66;36;31;0;0;0;0;0;0
2019-12-17 06:00:00;67;61;29;13;45;68;44;38;0;0;0;0;0;0
2019-12-17 06:15:00;66;70;61;13;54;83;29;28;0;0;0;0;0;0
2019-12-17 06:30:00;78;81;54;32;56;97;37;41;0;0;0;0;0;0
2019-12-17 06:45:00;77;84;72;25;61;102;25;31;0;0;0;0;0;0
2019-12-17 07:00:00;87;77;62;38;64;90;35;19;0;0;0;0;0;4
2019-12-17 07:15:00;84;90;56;43;102;118;41;22;0;2;0;6;0;0
2019-12-17 07:30:00;104;115;88;38;104;131;54;38;0;0;0;0;0;1
2019-12-17 07:45:00;109;128;89;48;103;135;42;44;0;0;0;0;0;0
2019-12-17 08:00:00;97;103;103;65;111;108;41;33;0;0;0;0;0;0
2019-12-17 08:15:00;124;100;83;35;74;102;48;33;0;0;0;0;0;0
2019-12-17 08:30:00;93;96;60;36;92;116;53;41;0;0;0;0;0;0
2019-12-17 08:45:00;101;117;47;40;63;94;31;35;0;0;0;0;0;0
2019-12-17 09:00:00;93;115;62;32;85;87;42;27;0;0;4;0;0;0
2019-12-17 09:15:00;106;118;40;34;81;102;40;25;0;0;2;0;0;0
2019-12-17 09:30:00;116;116;50;33;76;101;58;35;0;1;0;0;0;0
2019-12-17 09:45:00;110;119;47;24;76;90;46;30;0;1;0;0;0;0
2019-12-17 10:00:00;120;119;48;26;77;95;52;35;0;0;0;0;0;0
2019-12-17 10:15:00;95;108;44;23;82;107;45;35;0;0;0;0;0;0
