DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-01-03 00:00:00;3;1;4;4;6;3;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:15:00;3;3;6;7;11;7;11;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:30:00;1;2;5;3;10;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 00:45:00;4;1;1;4;7;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:00:00;0;2;2;1;3;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:15:00;5;2;4;2;6;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:30:00;2;3;2;2;6;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 01:45:00;0;1;4;3;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:00:00;2;1;3;1;2;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:15:00;4;2;1;0;3;2;0;1;0;1;0;1;3;0;0;0;0;0;0;0;0;0
2020-01-03 02:30:00;2;2;2;1;4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 02:45:00;1;2;2;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:00:00;4;1;2;2;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:15:00;1;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:30:00;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 03:45:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:00:00;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:15:00;1;1;1;1;2;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:30:00;1;3;2;0;5;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 04:45:00;0;8;1;0;5;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:00:00;0;1;7;9;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:15:00;2;6;10;6;10;11;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:30:00;3;9;6;0;27;15;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 05:45:00;5;11;11;7;27;22;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:00:00;4;6;15;8;18;12;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:15:00;3;9;18;9;20;17;8;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:30:00;4;5;16;6;32;23;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 06:45:00;9;11;23;12;33;11;6;2;0;5;0;0;0;2;0;0;0;0;0;0;0;0
2020-01-03 07:00:00;7;13;15;8;27;14;11;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 07:15:00;8;12;27;8;30;12;14;3;0;2;0;0;0;1;0;0;0;0;0;0;0;0
2020-01-03 07:30:00;12;16;17;13;32;16;14;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-03 07:45:00;13;18;18;8;37;17;10;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 08:00:00;8;22;16;11;31;15;9;2;0;5;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-03 08:15:00;7;16;22;11;42;10;9;2;0;7;0;0;0;1;0;0;0;0;0;0;0;0
2020-01-03 08:30:00;18;15;14;10;44;16;19;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 08:45:00;5;22;21;18;48;17;21;2;0;4;0;0;0;0;10;0;0;0;0;0;0;0
2020-01-03 09:00:00;12;23;19;18;30;12;19;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-03 09:15:00;10;24;27;18;36;6;22;3;0;7;0;0;0;1;0;0;0;1;2;0;0;0
2020-01-03 09:30:00;16;29;32;21;46;13;27;4;0;13;0;0;0;3;0;0;0;0;0;0;0;0
2020-01-03 09:45:00;22;24;30;21;51;18;17;5;0;12;0;9;5;0;0;0;0;0;0;2;1;0
2020-01-03 10:00:00;16;35;27;18;34;8;24;2;0;8;0;1;1;5;0;0;0;0;0;0;0;0
