DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-04-03 00:00:00;0;5;1;0;0;2;0;0;1;2;1;0;2;0;3;0;0;0;0;0;0
2020-04-03 00:15:00;1;1;1;0;0;2;0;0;1;0;1;2;1;1;0;0;0;0;0;0;0
2020-04-03 00:30:00;3;4;2;0;0;1;0;0;4;1;0;0;0;2;0;0;0;0;0;0;0
2020-04-03 00:45:00;2;2;0;0;1;5;0;0;4;3;1;0;2;1;0;0;0;0;0;0;0
2020-04-03 01:00:00;1;2;1;2;0;0;0;0;2;0;1;2;1;0;0;0;0;0;0;0;0
2020-04-03 01:15:00;1;1;0;1;1;1;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0
2020-04-03 01:30:00;5;3;1;0;1;0;0;0;1;3;2;0;0;2;0;0;0;0;0;0;0
2020-04-03 01:45:00;0;3;0;0;0;0;0;0;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-04-03 02:00:00;3;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0
2020-04-03 02:15:00;0;4;0;0;0;0;1;0;2;2;4;0;0;0;1;0;0;0;0;0;0
2020-04-03 02:30:00;2;2;0;0;1;1;0;0;1;2;0;0;2;3;0;0;0;0;0;0;0
2020-04-03 02:45:00;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2020-04-03 03:00:00;3;3;0;0;0;2;0;1;0;2;2;0;1;2;3;0;0;0;0;0;0
2020-04-03 03:15:00;1;5;1;1;0;0;0;0;1;1;1;0;1;4;0;0;0;0;0;0;0
2020-04-03 03:30:00;3;1;0;0;0;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0
2020-04-03 03:45:00;1;3;0;0;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0
2020-04-03 04:00:00;2;2;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-04-03 04:15:00;2;3;0;0;0;1;0;0;0;3;0;0;2;18;0;0;0;0;0;0;0
2020-04-03 04:30:00;2;4;0;3;0;1;0;0;4;5;2;1;3;7;0;0;0;0;0;0;0
2020-04-03 04:45:00;2;2;0;0;2;4;1;1;2;5;2;0;3;1;2;0;0;0;0;0;0
2020-04-03 05:00:00;7;8;3;5;2;4;0;1;4;7;0;0;6;4;1;0;0;0;0;0;0
2020-04-03 05:15:00;12;9;2;1;3;2;0;1;6;10;3;0;7;4;1;0;0;0;0;0;0
2020-04-03 05:30:00;19;28;6;8;7;16;2;0;19;19;2;3;6;8;8;0;0;0;0;0;0
2020-04-03 05:45:00;37;34;18;4;1;22;5;1;21;26;7;4;10;11;6;0;0;0;0;0;0
2020-04-03 06:00:00;30;38;19;4;7;18;2;1;18;21;11;3;7;14;5;0;0;0;0;0;0
2020-04-03 06:15:00;15;39;11;7;8;20;2;0;17;26;7;5;22;20;17;0;0;0;0;0;0
2020-04-03 06:30:00;43;39;16;4;13;21;5;1;20;36;12;7;18;15;11;0;0;0;0;0;0
2020-04-03 06:45:00;41;45;20;8;14;41;12;5;26;42;14;7;18;14;10;0;0;0;0;0;0
2020-04-03 07:00:00;41;32;25;9;17;18;2;0;25;35;8;5;30;13;16;0;0;0;0;0;0
2020-04-03 07:15:00;36;45;21;9;24;37;6;3;28;24;12;11;33;13;10;0;1;0;0;0;0
2020-04-03 07:30:00;46;49;34;15;20;34;8;1;39;34;13;10;39;24;19;0;0;0;0;0;0
2020-04-03 07:45:00;39;55;37;12;24;29;7;2;38;36;26;7;39;17;12;0;0;0;0;0;0
2020-04-03 08:00:00;28;39;26;16;19;27;3;0;30;29;11;11;31;12;12;0;0;0;0;0;0
2020-04-03 08:15:00;26;40;20;10;23;30;6;4;22;22;5;7;26;17;4;0;0;0;0;12;0
2020-04-03 08:30:00;22;38;19;10;21;25;4;2;33;20;16;7;28;14;9;0;0;0;0;0;0
2020-04-03 08:45:00;29;35;14;12;22;30;7;0;24;23;16;12;38;20;16;0;0;0;0;0;0
2020-04-03 09:00:00;27;33;19;15;30;47;9;5;19;23;8;16;30;14;13;0;0;0;0;0;0
2020-04-03 09:15:00;27;28;20;14;28;21;5;5;21;16;14;8;41;19;8;0;0;0;0;0;0
2020-04-03 09:30:00;20;34;23;20;13;25;5;4;23;19;11;19;33;16;10;0;0;0;0;0;0
2020-04-03 09:45:00;27;47;36;15;29;22;6;2;38;31;21;11;60;21;16;0;0;0;0;0;0
2020-04-03 10:00:00;22;34;24;19;35;26;9;2;34;30;24;18;54;19;13;0;0;0;0;0;0
2020-04-03 10:15:00;18;32;19;20;36;28;9;4;34;33;16;23;50;22;24;0;0;0;0;0;0
2020-04-03 10:30:00;25;38;27;18;39;22;5;4;40;32;18;11;37;26;16;0;0;0;0;0;0
2020-04-03 10:45:00;25;37;20;25;30;24;4;5;36;28;20;24;49;21;12;0;0;0;0;0;0
2020-04-03 11:00:00;16;38;22;11;36;30;9;1;35;42;16;15;40;21;24;1;0;0;0;2;0
2020-04-03 11:15:00;23;43;25;15;48;36;9;4;34;22;14;18;50;21;19;0;0;0;0;0;0
2020-04-03 11:30:00;33;46;27;25;38;38;7;8;35;31;19;20;53;24;24;0;1;0;0;0;0
2020-04-03 11:45:00;28;48;30;20;45;32;12;5;27;31;11;24;53;30;25;1;0;0;0;0;0
2020-04-03 12:00:00;27;46;25;19;34;45;7;1;34;32;17;17;48;27;28;0;0;0;0;0;0
2020-04-03 12:15:00;31;28;19;22;35;25;9;6;38;34;19;22;48;19;28;2;0;0;0;0;0
2020-04-03 12:30:00;29;48;32;26;36;47;10;7;35;31;20;22;35;26;24;0;0;1;0;0;0
2020-04-03 12:45:00;19;51;31;14;31;32;6;3;35;24;11;19;36;21;18;0;0;0;0;0;0
2020-04-03 13:00:00;24;38;30;20;37;30;8;4;44;40;17;25;62;24;24;0;0;0;0;4;0
2020-04-03 13:15:00;34;47;38;18;30;37;7;2;39;33;15;15;58;30;25;0;0;0;0;0;0
2020-04-03 13:30:00;32;39;34;22;34;29;7;4;35;32;6;18;45;33;22;0;0;0;0;0;0
2020-04-03 13:45:00;27;46;25;15;35;28;8;3;37;41;18;18;43;22;33;4;0;0;4;0;0
2020-04-03 14:00:00;32;54;35;15;37;26;12;3;37;37;9;25;37;25;19;3;0;0;0;0;0
2020-04-03 14:15:00;21;38;29;19;42;40;10;4;31;40;12;15;50;32;23;0;0;0;0;0;0
2020-04-03 14:30:00;30;42;28;13;43;32;9;11;40;34;18;16;56;24;36;0;0;0;0;0;0
2020-04-03 14:45:00;31;45;38;33;47;26;11;7;37;35;20;18;43;31;23;2;0;0;0;0;0
2020-04-03 15:00:00;27;49;35;24;43;27;6;3;39;37;24;18;47;24;32;0;0;0;0;0;0
2020-04-03 15:15:00;26;44;31;14;35;31;10;2;31;43;20;12;49;21;20;2;0;0;0;0;1
2020-04-03 15:30:00;21;45;21;28;28;33;10;7;28;37;20;19;53;22;26;0;2;0;0;0;0
2020-04-03 15:45:00;22;42;30;19;33;28;4;5;35;35;25;22;57;18;16;5;0;0;0;0;2
2020-04-03 16:00:00;26;43;23;23;47;25;1;1;33;30;7;18;45;23;25;1;0;0;0;1;1
2020-04-03 16:15:00;21;32;25;21;34;26;10;4;32;30;10;19;46;10;16;0;0;0;0;0;0
2020-04-03 16:30:00;21;42;23;19;39;34;9;5;36;30;13;10;42;17;22;0;0;0;0;0;0
2020-04-03 16:45:00;22;38;33;19;45;29;9;4;30;38;12;10;51;19;17;0;0;0;0;0;0
2020-04-03 17:00:00;18;37;18;19;39;42;1;4;19;31;15;11;49;13;17;0;0;6;0;0;0
2020-04-03 17:15:00;19;36;14;20;35;30;3;3;28;25;11;14;44;15;9;0;0;0;0;0;0
2020-04-03 17:30:00;16;38;21;16;43;31;8;5;29;31;17;15;38;26;16;0;0;1;0;0;0
2020-04-03 17:45:00;11;29;27;16;24;17;12;3;19;25;9;16;32;16;15;0;0;0;0;0;0
2020-04-03 18:00:00;14;26;19;22;20;19;10;2;24;29;14;9;38;13;16;0;0;25;0;0;0
2020-04-03 18:15:00;12;27;13;18;24;21;8;6;27;25;15;11;24;16;13;0;0;0;0;0;0
2020-04-03 18:30:00;11;25;21;20;25;30;4;3;19;22;13;18;31;22;14;0;0;0;0;0;0
2020-04-03 18:45:00;16;23;14;8;21;18;2;4;18;18;7;7;28;18;11;8;0;0;0;15;0
2020-04-03 19:00:00;16;26;19;16;41;24;4;4;20;26;7;6;24;17;10;0;0;0;0;0;0
2020-04-03 19:15:00;16;25;12;12;20;14;6;1;11;22;8;11;31;12;7;6;0;0;0;0;0
2020-04-03 19:30:00;10;26;19;8;25;17;4;1;20;13;8;9;23;12;7;0;0;0;0;0;0
2020-04-03 19:45:00;17;25;14;9;14;14;6;1;18;19;5;10;26;21;16;0;0;0;0;0;0
2020-04-03 20:00:00;6;28;16;6;11;12;3;1;19;18;4;11;18;14;12;0;0;0;0;0;0
2020-04-03 20:15:00;3;18;8;8;6;11;5;1;16;13;3;4;11;10;7;0;0;0;0;0;0
2020-04-03 20:30:00;6;15;19;6;4;12;3;3;18;18;7;2;13;17;1;0;0;0;0;0;0
2020-04-03 20:45:00;4;25;11;5;7;10;5;1;16;20;2;2;11;2;0;0;0;0;0;0;0
2020-04-03 21:00:00;2;21;8;1;4;9;0;0;8;15;2;1;6;2;4;0;2;0;0;2;0
2020-04-03 21:15:00;3;13;8;2;5;2;0;0;10;7;4;4;7;4;2;0;0;0;0;0;0
2020-04-03 21:30:00;3;9;7;1;2;7;2;0;14;8;0;0;5;6;1;0;0;0;0;0;0
2020-04-03 21:45:00;7;7;5;4;3;3;2;0;12;10;0;1;4;4;1;0;0;0;0;0;0
2020-04-03 22:00:00;6;12;2;3;7;4;0;1;11;9;2;1;4;5;3;0;0;0;0;0;0
2020-04-03 22:15:00;5;17;8;6;2;4;1;3;5;6;1;2;1;1;3;0;0;0;0;0;0
2020-04-03 22:30:00;3;11;5;1;3;2;2;1;4;7;0;0;0;2;5;0;0;0;0;0;0
2020-04-03 22:45:00;4;8;3;0;1;0;1;2;7;5;1;1;1;0;1;0;0;0;0;0;0
2020-04-03 23:00:00;0;10;3;1;4;1;0;0;4;7;3;3;1;3;1;0;0;0;0;0;0
2020-04-03 23:15:00;2;10;1;0;4;0;1;0;3;4;2;0;0;2;1;0;0;0;0;0;0
2020-04-03 23:30:00;3;8;1;2;0;2;1;0;4;2;0;0;0;3;3;0;0;0;0;0;0
2020-04-03 23:45:00;2;3;3;1;1;3;0;0;3;5;0;0;0;1;1;0;0;0;0;0;0
