DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-12-06 00:00:00;10;12;13;1;3;0;6;5
2020-12-06 00:15:00;7;11;11;0;5;0;11;5
2020-12-06 00:30:00;8;12;12;2;2;0;5;1
2020-12-06 00:45:00;6;10;9;1;4;0;5;5
2020-12-06 01:00:00;8;6;6;2;5;0;12;6
2020-12-06 01:15:00;3;6;6;1;1;0;5;4
2020-12-06 01:30:00;6;4;4;1;4;0;13;4
2020-12-06 01:45:00;4;8;7;1;2;0;4;3
2020-12-06 02:00:00;7;7;8;0;5;0;10;2
2020-12-06 02:15:00;1;3;3;2;1;0;8;2
2020-12-06 02:30:00;3;4;4;1;2;0;8;2
2020-12-06 02:45:00;2;3;4;0;1;0;0;2
2020-12-06 03:00:00;3;2;2;1;3;0;2;1
2020-12-06 03:15:00;3;2;2;1;1;0;3;2
2020-12-06 03:30:00;2;3;3;0;0;0;4;2
2020-12-06 03:45:00;1;2;2;0;5;0;1;4
2020-12-06 04:00:00;1;4;4;1;1;0;0;0
2020-12-06 04:15:00;1;2;3;0;1;0;4;1
2020-12-06 04:30:00;0;4;4;0;2;0;1;1
2020-12-06 04:45:00;5;5;6;0;3;0;4;0
2020-12-06 05:00:00;5;5;6;0;1;0;3;1
2020-12-06 05:15:00;4;3;3;2;2;0;7;4
2020-12-06 05:30:00;8;5;7;1;2;0;7;4
2020-12-06 05:45:00;3;5;5;2;2;0;11;1
2020-12-06 06:00:00;4;3;3;1;2;0;9;5
2020-12-06 06:15:00;4;4;5;5;5;0;5;4
2020-12-06 06:30:00;9;9;9;4;4;0;2;4
2020-12-06 06:45:00;2;3;4;0;0;0;8;6
2020-12-06 07:00:00;0;5;5;0;3;0;6;0
2020-12-06 07:15:00;3;11;11;3;4;0;9;5
2020-12-06 07:30:00;3;8;8;5;11;0;6;3
2020-12-06 07:45:00;7;5;5;2;3;0;14;2
2020-12-06 08:00:00;7;5;5;3;3;0;9;3
2020-12-06 08:15:00;9;10;10;4;8;0;8;6
2020-12-06 08:30:00;8;17;16;8;12;0;14;4
2020-12-06 08:45:00;6;9;10;2;6;0;23;12
2020-12-06 09:00:00;15;22;21;9;6;0;15;8
2020-12-06 09:15:00;15;17;17;11;11;0;17;7
2020-12-06 09:30:00;16;17;17;10;10;0;22;12
2020-12-06 09:45:00;24;30;28;11;15;0;27;20
2020-12-06 10:00:00;23;26;29;12;20;0;38;19
2020-12-06 10:15:00;27;25;25;13;13;0;32;8
2020-12-06 10:30:00;24;27;26;7;5;0;28;12
2020-12-06 10:45:00;30;25;25;11;14;0;29;23
2020-12-06 11:00:00;33;46;45;13;14;0;39;24
2020-12-06 11:15:00;38;42;42;10;18;0;32;14
2020-12-06 11:30:00;44;35;33;12;9;0;40;18
2020-12-06 11:45:00;31;30;28;9;13;0;43;26
2020-12-06 12:00:00;40;43;42;13;17;0;38;17
2020-12-06 12:15:00;29;39;37;13;14;0;40;19
2020-12-06 12:30:00;31;41;42;11;13;0;46;25
