DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-05-29 00:00:00;0;1;1;1;1;0;0;0
2020-05-29 00:15:00;0;0;2;0;0;0;0;0
2020-05-29 00:30:00;0;1;0;0;0;0;0;0
2020-05-29 00:45:00;0;0;0;0;0;0;0;0
2020-05-29 01:00:00;0;2;1;1;0;0;0;0
2020-05-29 01:15:00;0;1;2;1;0;0;0;0
2020-05-29 01:30:00;0;0;0;0;0;0;0;0
2020-05-29 01:45:00;0;0;0;0;0;0;0;0
2020-05-29 02:00:00;0;1;0;0;0;0;0;0
2020-05-29 02:15:00;0;0;0;0;0;0;0;0
2020-05-29 02:30:00;1;1;1;0;0;0;0;0
2020-05-29 02:45:00;0;1;0;0;0;0;0;0
2020-05-29 03:00:00;0;0;0;0;0;0;0;0
2020-05-29 03:15:00;0;2;0;0;0;0;0;0
2020-05-29 03:30:00;0;0;0;0;0;0;0;0
2020-05-29 03:45:00;0;0;1;0;0;0;0;0
2020-05-29 04:00:00;0;1;0;0;0;0;0;0
2020-05-29 04:15:00;0;0;0;0;0;0;0;0
2020-05-29 04:30:00;0;0;1;0;0;0;0;0
2020-05-29 04:45:00;0;3;1;1;0;0;0;0
2020-05-29 05:00:00;1;3;7;1;1;0;0;0
2020-05-29 05:15:00;1;9;21;1;0;0;0;0
2020-05-29 05:30:00;5;9;27;8;3;0;0;0
2020-05-29 05:45:00;1;11;28;4;4;0;0;0
2020-05-29 06:00:00;1;7;20;1;8;0;0;0
2020-05-29 06:15:00;0;9;38;5;6;0;0;0
2020-05-29 06:30:00;5;19;65;2;3;0;0;0
2020-05-29 06:45:00;2;20;80;4;4;0;0;0
2020-05-29 07:00:00;4;14;39;4;10;0;0;0
2020-05-29 07:15:00;2;19;30;7;4;0;0;0
2020-05-29 07:30:00;5;23;43;7;13;0;0;0
2020-05-29 08:00:00;2;4;33;3;4;0;0;0
2020-05-29 08:15:00;3;15;33;7;9;0;0;0
2020-05-29 08:30:00;2;14;10;7;6;0;0;0
2020-05-29 08:45:00;3;11;22;4;3;0;0;0
2020-05-29 09:00:00;5;15;13;2;9;0;0;0
2020-05-29 09:15:00;3;21;16;5;11;0;0;0
2020-05-29 09:30:00;2;13;10;5;7;0;0;0
2020-05-29 09:45:00;2;26;7;4;6;0;0;0
2020-05-29 10:00:00;2;18;18;4;7;0;0;0
2020-05-29 10:15:00;6;27;10;4;12;0;0;0
2020-05-29 10:30:00;5;36;20;5;4;0;0;0
2020-05-29 10:45:00;3;21;10;6;4;0;0;0
2020-05-29 11:00:00;2;16;8;4;6;0;0;0
2020-05-29 11:15:00;0;14;10;3;6;0;1;0
2020-05-29 11:30:00;0;24;19;3;7;0;1;0
2020-05-29 11:45:00;3;20;13;3;8;0;0;0
2020-05-29 12:00:00;4;27;16;3;12;0;0;0
2020-05-29 12:15:00;7;27;16;3;11;0;0;0
2020-05-29 12:30:00;6;32;23;9;19;0;0;0
2020-05-29 12:45:00;4;29;19;4;6;0;3;0
2020-05-29 13:00:00;5;30;32;6;9;0;0;0
2020-05-29 13:15:00;1;28;21;6;7;0;0;0
2020-05-29 13:30:00;5;31;44;10;8;0;0;0
2020-05-29 13:45:00;5;61;30;14;7;0;1;0
2020-05-29 14:00:00;14;98;34;4;10;0;0;0
2020-05-29 14:15:00;4;56;33;11;18;0;0;0
2020-05-29 14:30:00;1;49;14;1;8;0;0;0
2020-05-29 14:45:00;5;31;14;3;7;0;0;0
2020-05-29 15:00:00;6;45;26;4;12;0;0;0
2020-05-29 15:15:00;4;98;13;10;6;0;0;0
2020-05-29 15:30:00;4;27;8;2;7;0;0;0
2020-05-29 15:45:00;2;42;12;7;12;0;0;0
2020-05-29 16:00:00;3;37;9;3;8;0;0;0
2020-05-29 16:15:00;0;33;10;1;11;0;0;0
2020-05-29 16:30:00;1;27;10;2;4;0;0;0
2020-05-29 16:45:00;2;23;6;1;5;0;0;0
2020-05-29 17:00:00;4;32;6;3;6;0;0;0
2020-05-29 17:15:00;3;23;6;5;270;0;0;0
2020-05-29 17:30:00;2;18;5;2;2;0;0;0
2020-05-29 17:45:00;4;10;5;1;5;0;0;0
2020-05-29 18:00:00;2;16;17;4;3;0;0;0
2020-05-29 18:15:00;1;18;8;1;2;0;0;0
2020-05-29 18:30:00;2;18;3;2;3;0;0;0
2020-05-29 18:45:00;0;10;5;2;0;0;0;0
2020-05-29 19:00:00;0;10;9;0;3;0;0;0
2020-05-29 19:15:00;1;6;7;3;1;0;0;0
2020-05-29 19:30:00;0;7;4;0;3;0;0;0
2020-05-29 19:45:00;0;7;5;6;2;0;0;0
2020-05-29 20:00:00;0;5;2;0;0;0;0;0
2020-05-29 20:15:00;0;7;1;0;1;0;0;0
2020-05-29 20:30:00;0;11;2;1;2;0;0;0
2020-05-29 20:45:00;0;8;4;0;2;1;1;0
2020-05-29 21:00:00;0;6;4;4;0;0;0;0
2020-05-29 21:15:00;0;10;1;0;1;0;0;0
