DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-11-19 00:00:00;3;2;0;5;2;0;1;4;3;3
2020-11-19 00:15:00;6;3;0;7;5;1;5;7;4;5
2020-11-19 00:30:00;4;2;2;4;5;1;3;4;1;4
2020-11-19 00:45:00;3;1;0;5;4;2;4;7;1;3
2020-11-19 01:00:00;3;1;0;2;0;1;1;1;0;2
2020-11-19 01:15:00;0;2;1;5;4;0;4;4;3;0
2020-11-19 01:30:00;3;1;0;2;1;0;1;2;1;2
2020-11-19 01:45:00;2;0;0;0;0;0;0;0;0;2
2020-11-19 02:00:00;6;6;1;4;3;2;3;2;6;2
2020-11-19 02:15:00;2;1;0;1;1;1;1;0;1;2
2020-11-19 02:30:00;4;3;0;3;2;0;2;3;1;3
2020-11-19 02:45:00;2;1;2;3;4;3;3;3;3;2
2020-11-19 03:00:00;3;2;1;0;0;0;0;0;1;2
2020-11-19 03:15:00;4;3;0;4;2;0;2;3;3;3
2020-11-19 03:30:00;5;0;0;1;2;0;3;0;0;4
2020-11-19 03:45:00;1;2;1;1;4;0;3;1;1;2
2020-11-19 04:00:00;5;2;1;4;1;0;1;4;4;5
2020-11-19 04:15:00;2;2;4;2;5;1;5;1;2;2
2020-11-19 04:30:00;3;6;1;7;7;2;7;5;6;4
2020-11-19 04:45:00;9;3;1;4;8;3;9;4;7;9
2020-11-19 05:00:00;19;6;6;19;24;3;24;21;7;22
2020-11-19 05:15:00;25;19;5;55;67;3;68;56;23;27
2020-11-19 05:30:00;39;20;3;44;50;10;51;50;20;37
2020-11-19 05:45:00;49;35;4;49;58;12;58;50;38;41
2020-11-19 06:00:00;41;44;6;53;65;16;63;45;49;26
2020-11-19 06:15:00;70;40;4;62;78;13;83;64;38;63
2020-11-19 06:30:00;51;38;4;100;102;22;103;102;40;47
2020-11-19 06:45:00;46;43;2;100;79;18;84;95;43;36
2020-11-19 07:00:00;46;47;11;133;101;15;109;123;45;43
2020-11-19 07:15:00;50;42;14;179;165;29;155;176;40;43
2020-11-19 07:30:00;71;52;14;157;138;26;148;153;50;55
2020-11-19 07:45:00;79;66;15;107;109;51;131;108;62;67
2020-11-19 08:00:00;55;40;17;88;95;24;102;84;46;45
2020-11-19 08:15:00;52;43;19;79;93;26;105;82;43;48
2020-11-19 08:30:00;60;37;13;87;78;15;82;77;38;52
2020-11-19 08:45:00;59;29;10;72;84;18;97;71;37;54
2020-11-19 09:00:00;44;27;12;50;68;17;68;53;40;38
2020-11-19 09:15:00;44;45;10;59;64;12;65;49;43;38
2020-11-19 09:30:00;60;50;16;55;59;20;71;55;50;53
2020-11-19 09:45:00;44;47;10;64;75;18;78;56;50;36
2020-11-19 10:00:00;56;58;11;58;74;12;77;52;53;52
2020-11-19 10:15:00;52;45;13;59;76;12;78;59;46;61
2020-11-19 10:30:00;59;54;14;78;82;20;78;77;57;55
2020-11-19 10:45:00;42;36;16;55;72;17;74;57;48;46
2020-11-19 11:00:00;68;56;17;58;61;23;61;55;61;64
2020-11-19 11:15:00;69;49;13;51;63;15;74;41;53;55
2020-11-19 11:30:00;70;56;10;68;67;17;68;63;57;50
2020-11-19 11:45:00;57;58;21;59;69;19;76;56;66;57
2020-11-19 12:00:00;74;63;16;66;65;10;74;56;65;58
2020-11-19 12:15:00;86;66;12;65;76;14;72;68;59;79
2020-11-19 12:30:00;56;50;17;61;73;18;78;57;49;54
2020-11-19 12:45:00;63;61;17;72;81;19;93;56;63;48
2020-11-19 13:00:00;83;92;17;56;65;15;70;50;85;76
2020-11-19 13:15:00;92;77;21;74;87;22;92;63;83;84
2020-11-19 13:30:00;79;68;23;75;97;31;106;76;72;68
2020-11-19 13:45:00;65;71;14;63;75;42;84;56;76;54
2020-11-19 14:00:00;92;75;18;78;82;19;86;71;78;89
2020-11-19 14:15:00;93;87;21;79;89;19;96;75;84;84
2020-11-19 14:30:00;83;87;18;88;83;28;97;87;91;70
2020-11-19 14:45:00;95;89;15;62;91;19;90;57;88;86
2020-11-19 15:00:00;98;77;20;75;101;20;109;65;81;93
2020-11-19 15:15:00;116;121;22;86;94;27;105;69;122;99
2020-11-19 15:30:00;105;89;28;74;100;32;115;64;94;86
2020-11-19 15:45:00;113;92;19;81;92;22;93;74;99;89
