DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-01-16 00:00:00;7;5;2;1;0;11;3;2;0;4;0
2020-01-16 00:15:00;1;2;3;1;1;9;3;1;1;3;0
2020-01-16 00:30:00;8;4;1;6;3;6;4;2;2;5;1
2020-01-16 00:45:00;6;6;4;2;0;5;2;2;2;0;0
2020-01-16 01:00:00;11;6;1;1;0;9;10;1;2;4;3
2020-01-16 01:15:00;8;6;0;2;1;11;10;3;2;2;1
2020-01-16 01:30:00;5;3;2;3;2;5;3;2;2;3;0
2020-01-16 01:45:00;11;5;1;1;0;3;4;0;1;1;0
2020-01-16 02:00:00;9;4;2;0;0;1;1;0;0;1;1
2020-01-16 02:15:00;2;0;0;2;1;3;7;1;1;0;0
2020-01-16 02:30:00;5;2;0;0;0;4;1;2;1;2;2
2020-01-16 02:45:00;8;9;1;1;0;8;6;1;0;3;3
2020-01-16 03:00:00;3;2;1;1;1;6;2;2;0;0;0
2020-01-16 03:15:00;5;6;1;0;1;8;4;1;0;1;0
2020-01-16 03:30:00;6;5;1;3;1;5;2;1;0;0;0
2020-01-16 03:45:00;8;7;0;1;0;4;3;0;0;3;1
2020-01-16 04:00:00;10;10;1;2;4;5;3;0;0;1;1
2020-01-16 04:15:00;10;8;0;2;2;8;3;1;2;3;0
2020-01-16 04:30:00;15;11;1;1;1;21;17;1;0;1;1
2020-01-16 04:45:00;29;10;2;5;4;44;14;5;3;8;3
2020-01-16 05:00:00;29;24;6;13;7;83;65;3;4;13;7
2020-01-16 05:15:00;35;40;9;13;6;131;121;4;5;12;5
2020-01-16 05:30:00;53;48;18;28;11;120;133;3;4;22;8
2020-01-16 05:45:00;84;90;19;40;20;128;139;10;7;22;12
2020-01-16 06:00:00;107;116;22;40;28;117;123;2;8;25;9
2020-01-16 06:15:00;75;77;20;33;23;140;163;9;13;30;12
2020-01-16 06:30:00;64;79;15;60;27;136;156;11;25;41;8
2020-01-16 06:45:00;63;86;25;54;18;135;164;15;22;42;9
2020-01-16 07:00:00;70;57;22;80;28;133;161;16;14;43;14
2020-01-16 07:15:00;62;78;13;89;22;145;155;32;24;37;14
2020-01-16 07:30:00;75;86;23;104;25;123;141;34;29;40;13
2020-01-16 07:45:00;83;98;21;101;21;96;124;39;29;63;22
