DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-10-16 00:00:00;9;4;4;1;10;3;8;14;7;21;14;7;21;0
2019-10-16 00:15:00;8;4;2;0;11;2;7;20;10;30;20;10;30;0
2019-10-16 00:30:00;6;1;1;0;11;5;4;20;10;30;20;10;30;0
2019-10-16 00:45:00;6;1;3;1;4;0;3;20;10;30;20;10;30;0
2019-10-16 01:00:00;6;3;3;0;8;2;3;26;13;38;26;13;38;0
2019-10-16 01:15:00;1;0;1;0;9;0;5;26;13;39;26;13;39;0
2019-10-16 01:30:00;1;3;1;0;6;3;1;26;13;39;26;13;39;0
2019-10-16 01:45:00;3;1;0;0;7;2;2;24;12;36;24;12;36;0
2019-10-16 02:00:00;1;1;2;1;10;4;0;26;13;39;26;13;39;0
2019-10-16 02:15:00;2;0;1;0;5;2;1;26;13;39;26;13;39;0
2019-10-16 02:30:00;1;1;2;0;4;4;0;26;13;39;26;13;39;0
2019-10-16 02:45:00;2;0;1;1;9;1;1;26;13;39;26;13;39;0
2019-10-16 03:00:00;2;0;2;0;7;5;2;26;13;39;26;13;39;0
2019-10-16 03:15:00;1;7;2;0;4;2;3;26;13;39;26;13;39;0
2019-10-16 03:30:00;4;1;0;1;5;0;1;24;12;36;24;12;36;0
2019-10-16 03:45:00;3;2;1;1;7;1;2;26;13;39;26;13;39;0
2019-10-16 04:00:00;3;5;3;1;12;6;1;26;13;39;26;13;39;0
2019-10-16 04:15:00;2;5;3;2;11;2;2;26;13;39;26;13;39;0
2019-10-16 04:30:00;6;6;5;3;13;8;4;26;13;39;26;13;39;0
2019-10-16 04:45:00;11;15;10;12;26;12;4;26;13;39;26;13;39;0
2019-10-16 05:00:00;38;23;31;30;46;18;2;20;10;31;20;10;31;0
2019-10-16 05:15:00;68;45;58;52;45;20;2;20;10;30;20;10;30;0
2019-10-16 05:30:00;52;57;55;57;69;35;12;20;10;30;20;10;30;0
2019-10-16 05:45:00;57;77;58;55;86;34;47;20;10;30;20;10;30;0
2019-10-16 06:00:00;52;55;54;42;119;54;54;20;10;30;20;10;30;0
2019-10-16 06:15:00;78;73;78;77;129;54;34;21;11;30;21;11;30;0
2019-10-16 06:30:00;75;89;99;105;124;64;38;20;10;30;20;10;30;0
2019-10-16 06:45:00;103;104;95;92;107;66;33;20;10;29;20;10;29;0
2019-10-16 07:00:00;120;81;106;107;112;78;36;20;10;30;20;10;30;0
