DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-07-05 00:00:00;10;6;3;2;8;0;0
2020-07-05 00:15:00;9;5;2;2;10;8;0
2020-07-05 00:30:00;5;3;2;3;17;4;0
2020-07-05 00:45:00;8;9;5;2;11;4;0
2020-07-05 01:00:00;6;8;4;3;5;3;0
2020-07-05 01:15:00;5;4;3;1;6;2;0
2020-07-05 01:30:00;6;5;3;0;8;2;0
2020-07-05 01:45:00;3;2;1;1;6;5;0
2020-07-05 02:00:00;3;1;1;0;4;1;0
2020-07-05 02:15:00;3;4;3;2;5;1;0
2020-07-05 02:30:00;3;2;0;0;4;1;0
2020-07-05 02:45:00;3;3;1;0;2;1;0
2020-07-05 03:00:00;5;4;2;2;1;2;0
2020-07-05 03:15:00;3;3;2;1;4;2;0
2020-07-05 03:30:00;2;2;2;1;6;2;0
2020-07-05 03:45:00;2;4;3;0;4;1;0
2020-07-05 04:00:00;2;2;2;2;2;1;0
2020-07-05 04:15:00;5;2;0;1;2;0;0
2020-07-05 04:30:00;2;1;0;0;1;2;0
2020-07-05 04:45:00;3;3;2;1;1;0;0
2020-07-05 05:00:00;6;6;2;0;7;3;0
2020-07-05 05:15:00;6;2;2;0;6;4;0
2020-07-05 05:30:00;6;2;1;0;4;3;0
2020-07-05 05:45:00;5;2;1;1;9;0;0
2020-07-05 06:00:00;6;2;1;2;7;10;0
2020-07-05 06:15:00;6;1;1;0;5;3;0
2020-07-05 06:30:00;4;2;1;2;6;4;0
2020-07-05 06:45:00;5;2;2;2;8;2;0
2020-07-05 07:00:00;7;3;2;1;7;1;0
2020-07-05 07:15:00;7;1;1;2;6;6;0
2020-07-05 07:30:00;11;0;0;3;11;5;0
2020-07-05 07:45:00;11;5;5;3;6;6;0
2020-07-05 08:00:00;11;3;1;5;8;4;0
2020-07-05 08:15:00;16;5;4;4;10;5;0
2020-07-05 08:30:00;17;6;4;7;13;4;0
2020-07-05 08:45:00;22;8;4;9;18;9;0
2020-07-05 09:00:00;21;10;6;7;37;7;0
2020-07-05 09:15:00;23;9;7;6;14;4;0
2020-07-05 09:30:00;34;13;11;6;26;11;0
2020-07-05 09:45:00;30;14;8;15;28;20;0
2020-07-05 10:00:00;20;7;5;6;37;8;0
2020-07-05 10:15:00;34;13;6;13;28;6;0
2020-07-05 10:30:00;35;11;7;12;40;16;0
2020-07-05 10:45:00;35;14;9;9;43;18;0
2020-07-05 11:00:00;22;10;10;10;37;23;0
2020-07-05 11:15:00;35;11;7;6;98;46;0
2020-07-05 11:30:00;34;18;15;11;44;14;0
2020-07-05 11:45:00;43;9;8;14;46;23;0
2020-07-05 12:00:00;29;14;9;12;45;12;0
2020-07-05 12:15:00;43;18;13;14;49;19;0
2020-07-05 12:30:00;32;14;8;9;49;19;0
2020-07-05 12:45:00;53;12;12;16;38;30;0
2020-07-05 13:00:00;37;15;9;6;41;21;0
2020-07-05 13:15:00;53;21;18;10;48;16;1
2020-07-05 13:30:00;45;14;11;11;38;15;6
2020-07-05 13:45:00;47;20;18;5;52;23;0
2020-07-05 14:00:00;50;18;11;8;33;18;0
2020-07-05 14:15:00;43;24;17;13;57;20;0
2020-07-05 14:30:00;36;13;11;7;47;11;0
2020-07-05 14:45:00;52;18;14;20;62;31;0
2020-07-05 15:00:00;38;14;14;13;42;17;0
2020-07-05 15:15:00;47;21;16;6;40;21;0
2020-07-05 15:30:00;43;23;19;5;24;12;0
2020-07-05 15:45:00;51;32;25;13;43;18;0
2020-07-05 16:00:00;35;16;15;10;25;17;0
2020-07-05 16:15:00;49;27;24;7;36;20;0
2020-07-05 16:30:00;48;15;9;7;39;13;0
2020-07-05 16:45:00;55;24;20;8;37;21;0
2020-07-05 17:00:00;42;24;19;6;39;14;4
2020-07-05 17:15:00;56;34;23;10;46;21;2
2020-07-05 17:30:00;60;34;26;12;48;13;0
2020-07-05 17:45:00;63;32;27;14;43;22;1
2020-07-05 18:00:00;43;22;18;12;38;9;0
2020-07-05 18:15:00;59;36;26;7;41;22;0
2020-07-05 18:30:00;41;26;20;8;35;14;0
2020-07-05 18:45:00;33;17;11;9;44;13;0
2020-07-05 19:00:00;50;24;17;6;31;17;0
2020-07-05 19:15:00;56;26;20;4;38;16;0
2020-07-05 19:30:00;45;24;12;3;38;9;0
2020-07-05 19:45:00;39;25;11;3;25;9;0
2020-07-05 20:00:00;29;23;15;6;34;8;0
2020-07-05 20:15:00;36;19;13;9;32;11;0
2020-07-05 20:30:00;24;9;3;5;21;8;0
2020-07-05 20:45:00;33;26;15;3;22;10;0
2020-07-05 21:00:00;15;11;8;7;18;5;0
2020-07-05 21:15:00;31;13;7;1;14;8;0
2020-07-05 21:30:00;14;11;8;1;12;8;0
2020-07-05 21:45:00;20;13;10;1;20;2;0
2020-07-05 22:00:00;20;10;7;4;18;10;0
2020-07-05 22:15:00;22;12;6;4;22;8;0
2020-07-05 22:30:00;9;3;2;2;10;4;0
2020-07-05 22:45:00;24;12;8;4;14;5;0
2020-07-05 23:00:00;10;5;4;2;10;8;0
2020-07-05 23:15:00;4;7;5;0;17;3;0
2020-07-05 23:30:00;7;3;1;0;8;4;0
2020-07-05 23:45:00;1;1;1;2;7;4;0
