DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-01 00:00:00;2;3;0;1;0;1;2;5;1;0;1;0;0;0;0;0;0;0
2020-10-01 00:15:00;0;3;0;0;0;1;1;5;3;0;3;0;0;0;0;0;0;0
2020-10-01 00:30:00;0;0;0;2;3;5;3;3;2;0;2;0;0;0;0;0;0;0
2020-10-01 00:45:00;1;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-01 01:00:00;3;1;0;1;0;2;0;0;2;0;2;1;0;0;0;0;0;0
2020-10-01 01:15:00;2;2;1;0;1;2;2;2;5;2;5;4;0;0;0;0;0;0
2020-10-01 01:30:00;1;1;1;0;1;2;1;2;0;0;0;1;0;0;0;0;0;0
2020-10-01 01:45:00;2;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-10-01 02:00:00;1;1;1;0;1;2;1;2;2;0;2;1;0;0;0;0;0;0
2020-10-01 02:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-01 02:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-01 02:45:00;0;2;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-01 03:00:00;1;2;0;0;0;1;3;4;0;2;2;2;0;0;0;0;0;0
2020-10-01 03:15:00;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-01 03:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-01 03:45:00;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-10-01 04:00:00;0;0;3;1;2;3;3;4;2;0;2;1;0;0;0;0;0;0
2020-10-01 04:15:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-01 04:30:00;0;0;0;0;0;1;2;3;0;1;0;1;0;0;0;0;0;0
2020-10-01 04:45:00;0;3;0;1;0;5;4;3;0;0;0;0;0;0;0;0;0;0
2020-10-01 05:00:00;1;1;6;0;3;1;4;3;3;0;2;0;0;0;0;0;0;0
2020-10-01 05:15:00;2;1;2;1;3;3;3;4;3;0;2;0;0;0;0;0;0;0
2020-10-01 05:30:00;12;11;1;4;2;5;7;4;5;2;5;7;0;0;0;0;0;0
2020-10-01 05:45:00;31;24;6;7;9;10;4;6;3;2;5;8;0;0;0;0;0;0
2020-10-01 06:00:00;28;25;5;4;7;8;22;20;7;5;6;9;0;0;0;0;0;0
