DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-08-14 00:00:00;7;2;4;1;6;12;14;0;0;0;0;0;0;0
2020-08-14 00:15:00;8;1;3;2;8;17;16;0;0;0;0;0;0;0
2020-08-14 00:30:00;13;4;2;3;4;18;22;0;0;0;0;0;0;0
2020-08-14 00:45:00;13;1;2;0;3;8;23;0;0;0;0;0;0;0
2020-08-14 01:00:00;5;0;1;0;1;6;10;0;0;0;0;0;0;0
2020-08-14 01:15:00;8;1;3;1;2;8;9;0;0;0;0;0;0;0
2020-08-14 01:30:00;9;0;0;0;2;14;8;0;0;0;0;0;0;0
2020-08-14 01:45:00;6;1;1;1;0;6;6;0;0;0;0;0;0;0
2020-08-14 02:00:00;3;0;0;0;6;17;8;0;0;0;0;0;0;0
2020-08-14 02:15:00;3;0;1;0;4;13;6;0;0;0;0;0;0;0
2020-08-14 02:30:00;4;0;1;0;5;9;11;0;0;0;0;0;0;0
2020-08-14 02:45:00;6;0;0;0;6;8;10;0;0;0;0;0;0;0
2020-08-14 03:00:00;3;0;0;0;5;6;7;0;0;0;0;0;0;0
2020-08-14 03:15:00;9;0;0;0;5;5;12;0;0;0;0;0;0;0
2020-08-14 03:30:00;6;0;0;0;2;12;7;0;0;0;0;0;0;0
2020-08-14 03:45:00;3;2;0;0;5;13;11;0;0;0;0;0;0;0
2020-08-14 04:00:00;6;0;0;1;1;5;10;0;0;0;0;0;0;0
2020-08-14 04:15:00;3;0;1;1;6;18;9;0;0;0;0;0;0;0
2020-08-14 04:30:00;6;0;2;1;3;13;8;0;0;0;0;0;0;0
2020-08-14 04:45:00;15;0;3;2;2;17;12;0;0;0;0;0;0;0
2020-08-14 05:00:00;15;3;3;2;7;25;20;0;0;0;0;0;0;0
2020-08-14 05:15:00;23;2;4;3;8;50;33;0;0;0;0;0;0;0
2020-08-14 05:30:00;48;7;15;4;19;43;71;3;0;0;0;0;0;0
2020-08-14 05:45:00;52;4;16;5;11;48;77;0;0;0;0;0;0;0
2020-08-14 06:00:00;48;7;8;2;14;49;56;0;0;0;0;0;0;0
2020-08-14 06:15:00;55;7;5;6;19;59;77;0;0;0;0;0;0;0
2020-08-14 06:30:00;75;14;15;9;35;77;129;0;0;1;0;0;0;0
2020-08-14 06:45:00;77;13;20;10;31;65;91;0;0;0;0;0;0;0
2020-08-14 07:00:00;77;15;21;5;36;78;107;0;0;0;0;0;0;0
2020-08-14 07:15:00;82;18;16;12;39;91;118;2;0;0;0;0;0;0
2020-08-14 07:30:00;63;17;21;17;38;77;103;0;0;0;0;0;0;0
2020-08-14 07:45:00;93;32;25;9;51;103;117;0;0;0;0;0;0;0
2020-08-14 08:00:00;79;13;20;16;42;85;104;0;0;3;0;0;0;0
2020-08-14 08:15:00;66;17;19;17;38;98;102;2;0;0;0;0;0;0
2020-08-14 08:30:00;74;13;19;15;49;96;105;0;0;5;0;0;0;0
2020-08-14 08:45:00;91;20;26;20;47;111;123;0;0;1;0;0;0;0
2020-08-14 09:00:00;77;20;21;18;37;100;115;7;0;0;0;0;0;0
2020-08-14 09:15:00;90;26;28;24;44;93;113;8;0;0;0;0;0;0
2020-08-14 09:30:00;73;22;28;20;45;110;118;9;2;0;0;0;0;0
2020-08-14 09:45:00;104;33;26;18;53;121;128;0;0;0;0;0;0;0
2020-08-14 10:00:00;88;24;29;16;56;112;120;1;0;1;0;0;0;0
2020-08-14 10:15:00;89;25;35;16;63;119;127;0;0;0;0;0;0;0
2020-08-14 10:30:00;94;19;35;18;66;132;131;4;0;0;0;0;0;0
2020-08-14 10:45:00;98;22;43;18;78;137;125;1;0;2;0;0;0;0
2020-08-14 11:00:00;92;18;41;25;64;123;113;3;0;0;0;0;0;0
2020-08-14 11:15:00;84;32;38;26;87;136;137;1;0;2;0;0;0;0
2020-08-14 11:30:00;96;29;42;30;73;128;134;0;0;4;0;0;0;0
2020-08-14 11:45:00;88;21;32;13;91;135;111;1;0;1;0;0;0;0
2020-08-14 12:00:00;115;41;50;26;92;138;143;1;0;2;0;0;0;0
2020-08-14 12:15:00;100;36;48;22;94;140;144;0;0;24;0;0;0;0
2020-08-14 12:30:00;94;25;46;27;102;139;141;3;3;4;0;0;0;0
2020-08-14 12:45:00;106;32;39;27;88;131;150;2;0;0;0;0;0;0
2020-08-14 13:00:00;74;33;51;17;94;131;123;0;0;2;0;0;0;0
2020-08-14 13:15:00;100;34;39;15;90;145;147;0;0;3;0;0;0;0
2020-08-14 13:30:00;112;27;31;10;80;138;143;0;0;0;0;0;0;0
2020-08-14 13:45:00;110;31;30;16;95;148;138;7;2;13;0;0;0;0
2020-08-14 14:00:00;94;27;37;21;87;123;133;5;0;85;0;0;0;0
2020-08-14 14:15:00;102;30;36;25;98;147;149;3;0;6;0;0;0;0
2020-08-14 14:30:00;98;38;56;29;85;125;143;0;0;1;0;0;0;7
2020-08-14 14:45:00;83;39;48;20;100;138;136;14;0;1;0;0;0;0
2020-08-14 15:00:00;98;24;36;22;104;137;148;0;0;0;0;0;0;0
2020-08-14 15:15:00;100;33;48;17;91;132;133;0;0;0;0;0;0;0
2020-08-14 15:30:00;110;23;38;21;84;128;158;0;0;0;0;0;0;0
2020-08-14 15:45:00;116;40;45;21;88;123;153;5;0;1;0;0;0;0
2020-08-14 16:00:00;118;34;45;16;92;134;133;0;2;11;0;0;0;0
2020-08-14 16:15:00;98;39;36;26;87;118;151;0;0;2;0;0;0;0
2020-08-14 16:30:00;84;21;42;17;91;138;132;0;0;3;0;0;0;0
2020-08-14 16:45:00;107;19;40;20;92;135;137;0;0;0;0;0;0;0
2020-08-14 17:00:00;123;32;45;23;83;127;144;1;0;0;0;0;0;0
2020-08-14 17:15:00;94;32;53;26;101;125;127;0;0;3;0;0;0;0
2020-08-14 17:30:00;107;34;37;22;92;125;149;30;0;0;0;0;0;0
2020-08-14 17:45:00;97;28;35;24;74;122;134;1;0;0;0;0;0;0
2020-08-14 18:00:00;87;31;28;17;80;114;124;11;0;0;0;0;0;0
2020-08-14 18:15:00;93;24;34;19;80;121;128;7;1;0;0;0;0;0
2020-08-14 18:30:00;79;21;33;21;71;107;114;15;0;1;0;0;0;0
2020-08-14 18:45:00;83;35;30;23;82;127;133;0;0;3;4;4;4;0
2020-08-14 19:00:00;88;17;29;17;72;100;130;5;0;0;0;0;0;0
2020-08-14 19:15:00;64;17;20;14;74;94;102;1;0;2;0;0;0;0
2020-08-14 19:30:00;49;15;20;13;57;83;71;0;0;1;1;1;1;0
2020-08-14 19:45:00;67;17;24;22;57;101;88;6;0;0;0;0;0;0
2020-08-14 20:00:00;55;6;24;18;62;95;84;5;0;6;0;0;0;0
2020-08-14 20:15:00;48;11;23;12;66;98;81;0;0;2;0;0;0;0
2020-08-14 20:30:00;42;13;18;11;39;68;70;0;0;0;0;0;0;0
2020-08-14 20:45:00;49;11;21;14;39;72;82;0;0;0;0;0;0;0
2020-08-14 21:00:00;46;10;23;10;29;57;69;0;0;0;0;0;0;0
2020-08-14 21:15:00;39;5;10;12;32;64;68;1;0;0;0;0;0;1
2020-08-14 21:30:00;29;4;13;15;29;68;47;0;0;0;0;0;0;0
2020-08-14 21:45:00;29;3;10;5;32;60;42;0;0;0;0;0;0;0
2020-08-14 22:00:00;32;2;11;5;31;46;60;0;0;11;0;0;0;0
2020-08-14 22:15:00;33;3;6;1;29;47;36;0;0;0;0;0;0;0
2020-08-14 22:30:00;28;7;7;5;22;38;38;0;0;30;0;0;0;0
2020-08-14 22:45:00;22;4;8;3;11;53;27;0;0;0;0;0;0;0
2020-08-14 23:00:00;31;4;6;4;22;44;48;0;0;0;0;0;0;0
2020-08-14 23:15:00;32;3;8;3;20;41;41;1;0;0;0;0;0;0
2020-08-14 23:30:00;22;3;4;2;14;45;34;0;0;0;0;0;0;0
2020-08-14 23:45:00;17;2;4;3;12;30;31;0;0;0;0;0;0;0
