DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-04-23 00:00:00;2;3;0;0;4;6;0;4;7;0;0
2020-04-23 00:15:00;4;3;1;0;9;3;0;10;4;0;0
2020-04-23 00:30:00;4;1;0;1;5;2;0;6;3;0;0
2020-04-23 00:45:00;5;5;1;0;10;5;0;8;4;0;0
2020-04-23 01:00:00;5;4;0;0;1;2;0;1;3;0;0
2020-04-23 01:15:00;2;2;0;0;3;2;0;3;3;0;0
2020-04-23 01:30:00;3;3;0;0;4;1;0;4;0;0;0
2020-04-23 01:45:00;3;7;1;1;3;2;1;4;4;0;0
2020-04-23 02:00:00;10;9;0;0;4;1;0;3;1;0;0
2020-04-23 02:15:00;3;4;1;0;2;2;0;2;4;0;0
2020-04-23 02:30:00;4;3;1;1;4;3;0;5;2;0;0
2020-04-23 02:45:00;3;3;1;1;5;4;1;5;4;0;0
2020-04-23 03:00:00;4;3;0;3;0;3;0;1;2;0;0
2020-04-23 03:15:00;2;2;1;0;2;2;0;2;2;1;0
2020-04-23 03:30:00;4;2;0;0;5;4;0;5;5;0;0
2020-04-23 03:45:00;4;2;0;3;9;4;1;8;4;0;0
2020-04-23 04:00:00;10;7;1;1;6;5;0;6;5;0;0
2020-04-23 04:15:00;7;7;0;0;6;0;0;6;4;0;0
2020-04-23 04:30:00;14;12;2;1;3;4;0;3;5;0;0
2020-04-23 04:45:00;18;14;1;0;10;2;0;10;3;0;0
2020-04-23 05:00:00;20;16;1;1;17;11;0;17;14;0;0
2020-04-23 05:15:00;20;14;1;1;25;16;1;21;24;0;0
2020-04-23 05:30:00;55;67;5;3;44;20;1;45;26;0;0
2020-04-23 05:45:00;52;55;12;6;47;18;1;47;27;0;0
2020-04-23 06:00:00;49;52;10;2;55;36;3;50;39;0;0
2020-04-23 06:15:00;55;63;22;8;73;38;2;76;46;0;0
2020-04-23 06:30:00;80;86;18;11;109;66;5;106;71;0;31
2020-04-23 06:45:00;70;90;17;6;86;82;4;85;86;1;47
2020-04-23 07:00:00;70;64;7;4;92;77;7;88;87;0;4
2020-04-23 07:15:00;72;72;10;3;87;85;5;88;94;3;3
2020-04-23 07:30:00;52;67;7;13;89;99;7;89;109;2;0
2020-04-23 07:45:00;72;85;11;5;101;78;6;97;86;0;0
2020-04-23 08:00:00;74;80;7;4;74;75;1;72;77;3;0
2020-04-23 08:15:00;54;53;6;9;79;63;6;75;67;2;0
2020-04-23 08:30:00;61;76;4;3;83;61;1;68;68;2;0
2020-04-23 08:45:00;83;72;7;6;70;56;6;68;63;2;19
2020-04-23 09:00:00;66;59;6;6;66;62;5;60;67;1;4
2020-04-23 09:15:00;60;60;7;3;77;64;7;69;72;9;0
2020-04-23 09:30:00;83;66;7;4;79;65;6;74;74;3;6
2020-04-23 09:45:00;77;67;3;6;73;69;5;70;87;5;21
2020-04-23 10:00:00;75;77;4;5;70;67;7;71;74;7;5
2020-04-23 10:15:00;76;75;5;5;66;58;7;66;64;5;1
2020-04-23 10:30:00;83;73;4;4;76;82;10;78;92;6;5
2020-04-23 10:45:00;68;66;2;6;86;84;6;85;85;9;5
2020-04-23 11:00:00;66;80;12;7;77;79;8;73;82;8;9
2020-04-23 11:15:00;67;65;7;11;71;64;6;70;78;7;37
2020-04-23 11:30:00;77;67;8;8;75;72;5;58;79;4;22
2020-04-23 11:45:00;74;84;11;8;71;66;3;62;68;3;1
2020-04-23 12:00:00;60;83;2;6;72;80;4;68;89;1;5
2020-04-23 12:15:00;68;89;9;6;74;85;11;75;82;6;0
2020-04-23 12:30:00;51;130;7;10;63;68;2;64;73;3;4
2020-04-23 12:45:00;51;118;8;5;56;65;3;58;64;2;28
2020-04-23 13:00:00;66;81;11;6;71;66;5;65;79;2;23
2020-04-23 13:15:00;87;81;9;7;71;74;9;71;76;4;6
2020-04-23 13:30:00;65;107;12;8;83;66;8;80;77;6;4
2020-04-23 13:45:00;81;75;5;5;87;83;7;84;93;6;29
2020-04-23 14:00:00;76;84;6;1;86;71;3;82;66;10;10
2020-04-23 14:15:00;93;122;14;12;83;78;7;80;88;12;1
2020-04-23 14:30:00;88;102;5;9;87;84;8;87;89;8;13
2020-04-23 14:45:00;72;87;16;13;84;86;9;85;92;3;12
2020-04-23 15:00:00;72;90;9;14;59;66;5;55;69;11;41
2020-04-23 15:15:00;81;101;7;4;81;86;10;82;86;7;9
2020-04-23 15:30:00;71;87;17;15;89;94;7;83;104;12;7
2020-04-23 15:45:00;74;100;14;19;85;80;6;88;82;9;8
2020-04-23 16:00:00;82;116;8;21;78;76;6;70;82;15;21
2020-04-23 16:15:00;79;106;6;29;89;88;6;91;90;13;66
2020-04-23 16:30:00;96;104;7;32;89;104;5;79;108;10;15
2020-04-23 16:45:00;81;98;10;37;78;96;5;76;96;12;24
2020-04-23 17:00:00;81;99;7;29;94;94;8;99;84;5;8
2020-04-23 17:15:00;73;104;14;19;87;92;5;86;97;6;21
2020-04-23 17:30:00;49;79;7;8;48;53;2;48;53;0;8
2020-04-23 17:45:00;32;48;5;4;41;51;1;46;47;1;17
2020-04-23 18:00:00;54;67;3;8;70;84;2;58;91;0;22
2020-04-23 18:15:00;54;76;4;11;36;44;2;39;44;0;5
2020-04-23 18:30:00;50;63;5;3;64;56;0;66;53;0;3
2020-04-23 18:45:00;42;48;3;4;67;52;1;60;55;0;7
2020-04-23 19:00:00;51;45;4;3;48;39;0;49;43;1;6
2020-04-23 19:15:00;27;39;1;4;52;47;1;51;51;0;10
2020-04-23 19:30:00;35;38;6;0;54;44;1;52;41;0;17
2020-04-23 19:45:00;22;34;2;1;40;36;0;37;41;0;4
2020-04-23 20:00:00;31;34;4;1;53;45;2;46;45;0;0
2020-04-23 20:15:00;32;26;5;3;42;39;4;35;43;2;2
2020-04-23 20:30:00;28;28;1;2;43;33;0;43;37;0;14
2020-04-23 20:45:00;20;17;0;0;27;20;0;28;19;0;0
2020-04-23 21:00:00;26;29;4;1;32;23;0;29;29;0;0
2020-04-23 21:15:00;17;18;1;0;19;15;1;20;18;0;0
2020-04-23 21:30:00;23;20;0;0;22;16;1;25;18;0;0
2020-04-23 21:45:00;15;14;1;0;16;8;0;16;18;0;0
2020-04-23 22:00:00;14;14;3;0;30;23;0;35;27;0;0
2020-04-23 22:15:00;9;6;1;2;18;11;1;19;12;0;0
2020-04-23 22:30:00;5;10;0;0;21;13;1;22;12;0;0
2020-04-23 22:45:00;7;4;0;0;18;5;1;17;10;0;0
2020-04-23 23:00:00;8;9;0;0;16;10;0;16;12;0;0
2020-04-23 23:15:00;8;5;1;0;12;11;1;13;14;0;0
2020-04-23 23:30:00;7;7;0;0;6;6;0;7;7;0;0
