DATUM;1(TAA);2(TAFBA);3(MP3711);4(MP3712);5(MP3713);6(MP3714);7(MP3715);8(MP3716);9(MP3717);10(MP3718);11(MP3719);12(MP3720);13(MP3721);14(MP3722)
2019-09-11 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 05:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 05:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 05:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 05:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 06:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 06:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 06:45:00;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 07:00:00;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 07:15:00;28;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 07:30:00;42;36;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 07:45:00;13;10;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 08:00:00;10;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 08:15:00;23;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 08:30:00;15;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 08:45:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 09:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 09:15:00;7;11;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 09:30:00;6;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 09:45:00;11;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 10:00:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 10:15:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 10:30:00;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 10:45:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 11:00:00;9;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 11:15:00;14;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 11:30:00;94;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 11:45:00;21;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 12:00:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 12:15:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 12:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 12:45:00;13;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 13:00:00;21;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 13:15:00;13;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 13:30:00;30;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 13:45:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 14:00:00;20;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 14:15:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 14:30:00;13;21;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 14:45:00;17;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 15:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 15:15:00;6;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 15:30:00;55;14;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 15:45:00;31;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 16:00:00;22;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 16:15:00;46;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 16:30:00;11;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 16:45:00;8;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 17:00:00;11;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 17:15:00;33;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 17:30:00;47;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 17:45:00;34;11;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 18:00:00;22;13;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 18:15:00;12;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 18:30:00;154;9;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 18:45:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 19:00:00;13;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 19:15:00;7;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 19:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 19:45:00;29;16;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 20:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 20:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 20:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 20:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 21:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 21:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 21:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 21:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 22:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 22:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 22:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 22:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 23:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 23:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 23:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 23:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
