DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-15 00:00:00;1;4;4;1;1;2;5;3;3;0;0;0
2019-10-15 00:15:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-10-15 00:30:00;0;0;0;0;0;0;4;0;0;0;0;0
2019-10-15 00:45:00;3;4;5;2;3;0;6;3;4;0;0;0
2019-10-15 01:00:00;0;1;1;1;1;1;2;0;0;0;0;0
2019-10-15 01:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-15 01:30:00;0;2;2;0;0;1;3;0;0;0;0;0
2019-10-15 01:45:00;0;0;1;0;0;1;2;0;0;0;0;0
2019-10-15 02:00:00;0;0;0;0;0;1;4;0;0;0;0;0
2019-10-15 02:15:00;0;0;0;0;1;0;2;0;0;0;0;0
2019-10-15 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-15 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-15 03:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-15 03:15:00;1;2;2;0;0;1;1;0;0;0;0;0
2019-10-15 03:30:00;1;2;2;0;0;1;2;0;0;0;0;0
2019-10-15 03:45:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-10-15 04:00:00;0;2;1;0;0;0;1;0;0;0;0;0
2019-10-15 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-15 04:30:00;1;2;2;0;0;1;1;0;0;0;0;0
2019-10-15 04:45:00;4;6;6;0;0;1;12;0;0;1;0;0
2019-10-15 05:00:00;2;3;6;0;0;1;14;0;0;1;0;0
2019-10-15 05:15:00;3;10;7;1;1;7;34;1;1;4;0;0
2019-10-15 05:30:00;15;13;19;0;0;11;37;0;1;1;0;0
2019-10-15 05:45:00;37;31;41;0;0;8;29;0;0;0;0;0
2019-10-15 06:00:00;43;39;96;1;0;5;36;0;1;3;0;0
2019-10-15 06:15:00;17;19;24;0;0;7;35;1;1;1;0;0
2019-10-15 06:30:00;19;15;24;1;3;5;32;2;2;1;0;0
2019-10-15 06:45:00;20;15;23;1;3;17;47;1;3;5;0;0
2019-10-15 07:00:00;24;23;30;1;0;20;68;0;2;4;0;0
2019-10-15 07:15:00;50;26;32;0;2;17;70;254;256;3;0;0
2019-10-15 07:30:00;38;33;41;0;1;9;51;12;6;2;0;0
2019-10-15 07:45:00;71;48;67;2;4;14;48;1;5;3;0;0
