DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-07-19 00:00:00;19;5;1;6;3;10;4;0;4
2020-07-19 00:15:00;20;9;6;9;2;15;6;0;1
2020-07-19 00:30:00;18;6;8;8;5;10;9;0;2
2020-07-19 00:45:00;17;4;6;7;3;7;7;0;3
2020-07-19 01:00:00;14;6;6;7;4;7;6;0;1
2020-07-19 01:15:00;15;7;4;9;1;10;9;0;2
2020-07-19 01:30:00;8;12;1;10;2;6;6;0;2
2020-07-19 01:45:00;4;2;1;6;4;14;6;0;2
2020-07-19 02:00:00;7;4;3;6;0;8;4;0;2
2020-07-19 02:15:00;10;4;3;6;1;4;0;0;1
2020-07-19 02:30:00;7;2;0;4;1;4;6;0;3
2020-07-19 02:45:00;7;3;0;6;3;5;1;0;1
2020-07-19 03:00:00;8;5;3;5;1;6;3;0;1
2020-07-19 03:15:00;9;1;0;9;1;3;6;0;0
2020-07-19 03:30:00;2;3;0;2;0;2;1;0;2
2020-07-19 03:45:00;4;3;2;2;1;4;1;0;1
2020-07-19 04:00:00;3;0;1;1;2;6;0;0;1
2020-07-19 04:15:00;1;1;1;3;0;6;2;0;1
2020-07-19 04:30:00;6;4;2;7;3;3;2;0;1
2020-07-19 04:45:00;5;0;0;0;1;0;1;0;0
2020-07-19 05:00:00;2;2;1;6;1;1;0;0;1
2020-07-19 05:15:00;7;2;1;2;1;4;4;0;1
2020-07-19 05:30:00;8;3;1;8;1;10;10;0;0
2020-07-19 05:45:00;10;2;4;0;0;8;7;0;1
2020-07-19 06:00:00;11;1;1;3;1;2;3;0;2
2020-07-19 06:15:00;3;1;2;2;2;7;3;0;2
2020-07-19 06:30:00;7;3;0;3;1;5;4;0;1
2020-07-19 06:45:00;8;5;2;8;2;7;4;0;1
2020-07-19 07:00:00;6;1;1;8;3;7;1;0;1
2020-07-19 07:15:00;7;3;1;6;1;4;1;0;1
2020-07-19 07:30:00;12;2;1;4;8;11;6;0;2
2020-07-19 07:45:00;13;6;4;7;0;11;11;0;0
2020-07-19 08:00:00;13;10;3;8;1;12;7;0;1
2020-07-19 08:15:00;17;3;5;16;5;5;11;0;4
2020-07-19 08:30:00;20;4;1;20;6;12;13;0;3
2020-07-19 08:45:00;23;6;9;22;6;15;13;0;5
2020-07-19 09:00:00;32;9;4;21;2;20;21;0;2
2020-07-19 09:15:00;31;14;10;17;11;24;21;0;6
2020-07-19 09:30:00;40;11;11;26;11;27;41;0;6
2020-07-19 09:45:00;48;17;5;24;8;30;31;0;2
2020-07-19 10:00:00;56;18;10;30;15;31;26;0;6
2020-07-19 10:15:00;50;20;8;24;18;32;33;0;5
2020-07-19 10:30:00;51;25;13;38;18;22;25;0;11
2020-07-19 10:45:00;48;27;16;38;19;35;34;0;23
2020-07-19 11:00:00;60;26;14;43;13;22;22;0;39
2020-07-19 11:15:00;58;24;14;33;22;28;30;0;36
2020-07-19 11:30:00;57;22;13;38;25;33;32;0;35
2020-07-19 11:45:00;59;26;18;38;23;29;34;0;5
2020-07-19 12:00:00;60;30;8;27;15;27;22;0;7
2020-07-19 12:15:00;68;29;20;31;14;25;31;0;9
2020-07-19 12:30:00;58;29;14;33;19;29;29;0;4
2020-07-19 12:45:00;51;25;18;35;13;21;38;0;6
