DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-12-05 00:00:00;4;3;7;0;0;0;8;0;0
2019-12-05 00:15:00;2;7;8;2;1;0;7;4;0
2019-12-05 00:30:00;2;8;9;1;0;0;6;0;0
2019-12-05 00:45:00;0;5;8;0;0;0;5;0;0
2019-12-05 01:00:00;1;2;2;1;0;0;3;0;0
2019-12-05 01:15:00;0;5;5;0;0;0;3;0;0
2019-12-05 01:30:00;1;1;2;0;0;0;3;0;0
2019-12-05 01:45:00;0;1;1;0;0;0;3;0;0
2019-12-05 02:00:00;1;2;3;0;0;0;6;0;0
2019-12-05 02:15:00;0;1;2;0;0;0;2;0;0
2019-12-05 02:30:00;0;1;2;0;0;0;2;0;0
2019-12-05 02:45:00;3;1;3;2;0;0;3;0;0
2019-12-05 03:00:00;2;1;4;0;0;0;1;0;0
2019-12-05 03:15:00;0;1;1;0;0;0;2;0;0
2019-12-05 03:30:00;1;3;3;0;0;1;3;0;0
2019-12-05 03:45:00;0;2;2;0;0;0;1;0;0
2019-12-05 04:00:00;4;5;9;1;0;0;2;0;0
2019-12-05 04:15:00;0;5;5;0;0;0;3;0;0
2019-12-05 04:30:00;5;8;8;3;1;1;4;0;0
2019-12-05 04:45:00;6;7;11;1;0;2;10;0;0
2019-12-05 05:00:00;7;3;12;1;1;2;30;0;0
2019-12-05 05:15:00;10;22;31;11;6;7;73;0;0
2019-12-05 05:30:00;19;20;40;6;3;5;75;0;0
2019-12-05 05:45:00;32;44;71;27;5;14;71;0;0
2019-12-05 06:00:00;22;29;52;35;12;13;58;0;1
2019-12-05 06:15:00;38;46;72;28;21;33;77;0;0
2019-12-05 06:30:00;31;44;74;31;23;48;103;0;0
2019-12-05 06:45:00;47;42;66;30;29;45;126;29;8
2019-12-05 07:00:00;55;48;81;29;20;34;146;2;2
2019-12-05 07:15:00;71;55;91;22;18;32;142;3;8
2019-12-05 07:30:00;83;73;109;32;10;20;130;18;25
2019-12-05 07:45:00;85;78;122;29;20;32;154;9;41
2019-12-05 08:00:00;61;44;84;31;16;37;151;4;12
2019-12-05 08:15:00;49;62;101;36;16;18;119;17;4
2019-12-05 08:30:00;43;48;68;23;9;15;88;6;4
2019-12-05 08:45:00;59;61;83;21;15;11;136;2;6
2019-12-05 09:00:00;42;47;69;17;7;11;75;0;0
2019-12-05 09:15:00;51;44;61;17;6;10;82;0;1
2019-12-05 09:30:00;38;64;73;19;11;4;77;1;5
2019-12-05 09:45:00;37;47;74;23;12;12;72;0;4
2019-12-05 10:00:00;45;59;93;27;10;14;88;1;4
2019-12-05 10:15:00;42;34;64;20;10;2;70;4;5
2019-12-05 10:30:00;32;43;63;18;5;4;75;0;10
2019-12-05 10:45:00;39;52;75;28;3;6;86;6;5
2019-12-05 11:00:00;35;49;76;11;10;4;75;14;6
2019-12-05 11:15:00;38;55;86;11;6;3;85;2;4
2019-12-05 11:30:00;37;67;87;17;7;7;92;5;10
2019-12-05 11:45:00;43;52;70;15;4;6;66;3;11
2019-12-05 12:00:00;45;42;62;29;10;10;85;3;6
2019-12-05 12:15:00;51;65;80;20;7;2;76;10;8
2019-12-05 12:30:00;45;45;71;20;10;5;85;1;11
2019-12-05 12:45:00;45;75;102;29;11;5;87;2;15
2019-12-05 13:00:00;56;62;94;25;9;4;102;13;13
2019-12-05 13:15:00;58;60;89;23;9;16;128;0;21
2019-12-05 13:30:00;35;59;94;23;10;13;113;0;21
2019-12-05 13:45:00;47;68;92;27;15;15;116;0;12
2019-12-05 14:00:00;54;83;113;28;10;8;86;2;9
2019-12-05 14:15:00;61;71;101;35;9;2;68;10;3
2019-12-05 14:30:00;96;109;148;45;10;3;68;7;4
2019-12-05 14:45:00;69;79;117;30;9;3;65;2;20
2019-12-05 15:00:00;80;99;131;46;9;4;67;8;12
2019-12-05 15:15:00;76;94;137;34;11;7;76;4;4
2019-12-05 15:30:00;78;86;119;57;14;7;88;20;5
2019-12-05 15:45:00;87;101;144;55;11;7;146;4;15
2019-12-05 16:00:00;98;118;153;47;10;3;98;6;5
2019-12-05 16:15:00;116;120;153;38;9;10;111;21;6
2019-12-05 16:30:00;95;113;152;56;11;8;126;6;5
2019-12-05 16:45:00;93;121;138;53;11;7;96;8;2
2019-12-05 17:00:00;101;128;169;55;13;11;117;11;4
2019-12-05 17:15:00;78;106;141;48;8;7;129;3;15
2019-12-05 17:30:00;69;60;99;43;14;5;115;5;1
2019-12-05 17:45:00;72;87;109;37;11;9;90;7;37
2019-12-05 18:00:00;69;74;114;23;8;3;91;3;0
2019-12-05 18:15:00;77;68;108;18;12;6;78;0;2
2019-12-05 18:30:00;45;67;95;31;9;3;56;0;1
2019-12-05 18:45:00;49;54;76;18;9;7;69;2;3
2019-12-05 19:00:00;48;63;85;13;13;5;62;1;0
2019-12-05 19:15:00;25;37;57;11;10;10;59;0;0
2019-12-05 19:30:00;33;43;62;7;7;10;46;0;1
2019-12-05 19:45:00;19;26;53;7;9;6;48;1;1
2019-12-05 20:00:00;31;35;52;8;6;1;43;1;6
2019-12-05 20:15:00;25;30;50;13;6;2;50;0;0
2019-12-05 20:30:00;23;24;43;4;2;4;42;0;1
2019-12-05 20:45:00;9;22;30;3;4;1;31;4;0
2019-12-05 21:00:00;19;28;41;6;6;5;52;0;0
2019-12-05 21:15:00;11;16;33;4;3;3;39;4;0
2019-12-05 21:30:00;11;23;38;11;11;7;44;0;5
2019-12-05 21:45:00;18;22;36;10;6;3;30;0;1
2019-12-05 22:00:00;31;39;55;19;7;1;26;3;0
2019-12-05 22:15:00;24;37;42;15;6;6;33;0;8
2019-12-05 22:30:00;9;22;26;6;5;2;22;0;0
2019-12-05 22:45:00;9;22;30;1;1;1;25;0;0
2019-12-05 23:00:00;8;18;29;3;2;2;24;0;0
2019-12-05 23:15:00;7;24;32;5;6;3;16;0;0
2019-12-05 23:30:00;7;9;15;2;2;1;17;0;0
2019-12-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
