DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-14 00:00:00;4;6;0;0;0;2;0;0
2020-03-14 00:15:00;1;3;0;0;6;2;0;0
2020-03-14 00:30:00;2;3;0;0;1;3;0;0
2020-03-14 00:45:00;3;7;0;0;3;2;0;0
2020-03-14 01:00:00;3;5;0;0;6;4;0;0
2020-03-14 01:15:00;2;3;0;0;5;4;0;0
2020-03-14 01:30:00;2;3;0;0;1;5;0;0
2020-03-14 01:45:00;2;4;0;0;4;5;0;0
2020-03-14 02:00:00;4;4;0;0;3;3;0;0
2020-03-14 02:15:00;3;0;0;0;3;8;0;0
2020-03-14 02:30:00;1;0;0;0;4;3;0;0
2020-03-14 02:45:00;1;2;0;0;0;1;0;0
2020-03-14 03:00:00;1;4;0;0;0;2;0;0
2020-03-14 03:15:00;6;4;0;0;2;4;0;0
2020-03-14 03:30:00;1;3;0;0;0;1;0;0
2020-03-14 03:45:00;1;3;0;0;1;4;0;0
2020-03-14 04:00:00;1;4;0;0;3;2;0;0
2020-03-14 04:15:00;0;1;0;0;2;0;0;0
2020-03-14 04:30:00;2;3;0;0;1;3;0;0
2020-03-14 04:45:00;3;2;0;0;2;1;0;0
2020-03-14 05:00:00;3;4;0;0;2;3;0;1
2020-03-14 05:15:00;6;6;0;0;10;9;4;1
2020-03-14 05:30:00;16;12;0;0;16;8;5;5
2020-03-14 05:45:00;52;61;2;0;26;6;0;23
2020-03-14 06:00:00;93;108;4;0;16;8;1;21
2020-03-14 06:15:00;18;32;2;0;8;7;0;2
2020-03-14 06:30:00;14;8;2;0;11;5;0;4
2020-03-14 06:45:00;16;12;2;0;8;4;0;0
2020-03-14 07:00:00;7;7;0;0;6;1;0;0
2020-03-14 07:15:00;7;16;0;0;5;5;0;0
2020-03-14 07:30:00;14;13;0;0;18;8;0;0
2020-03-14 07:45:00;7;19;0;0;9;5;0;0
2020-03-14 08:00:00;12;11;0;0;5;3;0;0
2020-03-14 08:15:00;18;14;0;0;10;3;0;0
2020-03-14 08:30:00;10;20;0;0;11;7;0;0
2020-03-14 08:45:00;13;15;0;0;15;6;0;0
2020-03-14 09:00:00;15;12;1;0;8;7;0;0
2020-03-14 09:15:00;9;20;2;0;8;11;0;0
2020-03-14 09:30:00;23;25;2;0;17;11;0;0
2020-03-14 09:45:00;20;30;0;0;17;8;0;0
2020-03-14 10:00:00;20;28;0;0;14;18;0;0
2020-03-14 10:15:00;10;25;0;0;25;14;0;0
2020-03-14 10:30:00;20;27;1;0;28;18;0;0
2020-03-14 10:45:00;16;22;1;0;21;15;0;0
2020-03-14 11:00:00;22;24;1;0;31;14;0;0
2020-03-14 11:15:00;16;20;3;0;29;18;0;0
2020-03-14 11:30:00;19;16;2;0;26;13;0;1
2020-03-14 11:45:00;21;21;0;0;31;15;0;0
2020-03-14 12:00:00;15;22;3;0;28;11;0;0
2020-03-14 12:15:00;16;15;2;0;24;15;0;3
2020-03-14 12:30:00;14;21;0;0;33;7;1;0
2020-03-14 12:45:00;13;24;1;0;18;24;0;0
2020-03-14 13:00:00;15;24;2;0;26;16;6;0
2020-03-14 13:15:00;14;19;0;0;17;15;0;0
2020-03-14 13:30:00;26;21;0;0;32;16;1;1
2020-03-14 13:45:00;17;26;0;0;21;11;0;0
2020-03-14 14:00:00;16;20;2;0;30;14;6;0
2020-03-14 14:15:00;14;23;2;0;30;11;0;0
2020-03-14 14:30:00;19;29;2;0;30;15;0;7
2020-03-14 14:45:00;17;17;0;0;12;13;0;0
2020-03-14 15:00:00;21;15;0;0;19;11;0;0
2020-03-14 15:15:00;20;20;0;0;17;11;0;0
2020-03-14 15:30:00;20;15;0;0;17;9;0;0
2020-03-14 15:45:00;12;16;1;0;15;9;0;0
2020-03-14 16:00:00;12;18;2;0;21;6;0;0
2020-03-14 16:15:00;19;17;0;0;19;14;0;0
2020-03-14 16:30:00;12;13;0;0;16;13;0;0
2020-03-14 16:45:00;21;16;1;0;17;15;0;0
2020-03-14 17:00:00;11;16;0;0;17;12;0;0
2020-03-14 17:15:00;16;22;1;0;21;10;0;0
2020-03-14 17:30:00;12;17;3;0;21;9;0;0
2020-03-14 17:45:00;13;18;0;0;18;11;0;0
2020-03-14 18:00:00;14;17;0;0;15;12;0;0
2020-03-14 18:15:00;13;15;0;0;15;13;0;0
2020-03-14 18:30:00;9;19;1;0;20;11;0;1
2020-03-14 18:45:00;7;13;0;0;11;10;0;0
2020-03-14 19:00:00;9;12;0;0;14;10;0;0
2020-03-14 19:15:00;12;17;1;0;11;8;0;0
2020-03-14 19:30:00;9;18;0;0;13;10;0;0
2020-03-14 19:45:00;12;10;0;0;11;10;0;0
2020-03-14 20:00:00;18;11;0;0;12;9;0;0
2020-03-14 20:15:00;5;9;0;0;12;6;0;0
2020-03-14 20:30:00;5;11;0;0;7;10;0;0
2020-03-14 20:45:00;6;9;0;0;7;7;0;0
2020-03-14 21:00:00;7;13;0;0;9;8;0;0
2020-03-14 21:15:00;7;7;0;0;8;10;0;0
2020-03-14 21:30:00;3;10;2;0;5;6;0;0
2020-03-14 21:45:00;1;8;0;0;11;3;0;0
2020-03-14 22:00:00;5;5;0;0;11;4;0;0
2020-03-14 22:15:00;8;10;0;0;13;7;0;0
2020-03-14 22:30:00;4;11;0;0;6;3;0;0
2020-03-14 22:45:00;3;7;0;0;5;5;0;0
2020-03-14 23:00:00;1;7;0;0;5;7;0;0
2020-03-14 23:15:00;4;3;0;0;5;2;0;0
2020-03-14 23:30:00;2;7;0;0;4;3;0;0
2020-03-14 23:45:00;5;3;0;0;6;4;0;0
