DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-03-01 00:00:00;0;8;0;0;6;1;0;0
2020-03-01 00:15:00;4;3;0;0;4;6;0;0
2020-03-01 00:30:00;1;13;0;0;6;5;0;0
2020-03-01 00:45:00;1;11;1;0;7;6;0;0
2020-03-01 01:00:00;2;6;0;0;3;3;0;0
2020-03-01 01:15:00;2;3;0;0;5;5;0;0
2020-03-01 01:30:00;2;9;0;0;8;5;0;0
2020-03-01 01:45:00;3;5;0;0;4;2;0;0
2020-03-01 02:00:00;1;2;0;0;1;3;0;0
2020-03-01 02:15:00;1;5;0;0;5;2;0;0
2020-03-01 02:30:00;1;2;0;0;2;4;0;0
2020-03-01 02:45:00;1;3;0;0;2;2;0;0
2020-03-01 03:00:00;1;3;0;0;3;3;0;0
2020-03-01 03:15:00;2;4;0;0;3;2;0;0
2020-03-01 03:30:00;0;2;0;0;4;2;0;0
2020-03-01 03:45:00;1;1;0;0;0;0;0;0
2020-03-01 04:00:00;0;1;0;0;0;1;0;0
2020-03-01 04:15:00;1;4;0;0;3;2;0;0
2020-03-01 04:30:00;1;2;0;0;2;0;0;0
2020-03-01 04:45:00;2;1;0;0;0;2;0;0
2020-03-01 05:00:00;1;4;0;0;1;3;0;0
2020-03-01 05:15:00;0;2;0;0;4;3;0;0
2020-03-01 05:30:00;2;3;0;0;3;3;0;0
2020-03-01 05:45:00;2;3;0;0;2;1;0;0
2020-03-01 06:00:00;3;3;0;0;3;1;0;0
2020-03-01 06:15:00;2;2;0;0;1;0;0;0
2020-03-01 06:30:00;1;1;0;0;1;2;0;0
2020-03-01 06:45:00;1;3;0;0;7;2;0;0
2020-03-01 07:00:00;1;3;0;0;3;3;0;0
2020-03-01 07:15:00;2;3;1;0;5;3;0;0
2020-03-01 07:30:00;0;2;0;0;4;1;0;0
2020-03-01 07:45:00;3;6;0;0;0;1;0;0
2020-03-01 08:00:00;2;2;0;0;4;2;0;0
2020-03-01 08:15:00;3;4;0;0;5;1;0;0
2020-03-01 08:30:00;1;4;0;0;5;5;0;0
2020-03-01 08:45:00;7;18;0;0;4;2;0;0
2020-03-01 09:00:00;5;13;0;0;9;6;0;0
2020-03-01 09:15:00;12;13;1;0;6;4;0;0
2020-03-01 09:30:00;8;16;0;0;9;6;0;0
2020-03-01 09:45:00;12;29;0;0;7;5;0;0
2020-03-01 10:00:00;6;15;0;0;6;6;0;0
2020-03-01 10:15:00;11;12;0;0;12;8;0;0
2020-03-01 10:30:00;10;15;1;0;10;8;0;0
2020-03-01 10:45:00;11;19;0;0;13;9;0;0
2020-03-01 11:00:00;5;17;0;0;26;7;0;0
2020-03-01 11:15:00;18;13;1;0;14;13;0;0
2020-03-01 11:30:00;12;26;0;0;19;11;0;0
2020-03-01 11:45:00;16;12;0;0;12;11;0;0
2020-03-01 12:00:00;16;13;0;0;25;15;0;0
2020-03-01 12:15:00;14;15;0;0;19;16;0;0
2020-03-01 12:30:00;20;13;0;0;25;15;0;0
2020-03-01 12:45:00;16;16;1;0;18;7;0;0
2020-03-01 13:00:00;13;23;1;0;23;14;0;0
2020-03-01 13:15:00;9;24;0;0;25;14;0;0
2020-03-01 13:30:00;23;18;0;0;28;15;0;0
2020-03-01 13:45:00;17;25;0;0;21;11;0;0
2020-03-01 14:00:00;12;14;1;0;22;13;0;0
2020-03-01 14:15:00;11;18;0;0;21;12;0;0
2020-03-01 14:30:00;10;17;0;0;32;8;0;0
2020-03-01 14:45:00;17;20;0;0;16;14;0;0
2020-03-01 15:00:00;11;25;1;0;17;19;0;0
2020-03-01 15:15:00;12;26;0;0;32;16;0;0
2020-03-01 15:30:00;12;25;1;0;24;18;0;0
2020-03-01 15:45:00;18;21;0;0;17;13;0;0
2020-03-01 16:00:00;10;17;0;0;22;6;0;0
2020-03-01 16:15:00;9;26;0;0;26;20;0;0
2020-03-01 16:30:00;14;22;0;0;17;10;0;0
2020-03-01 16:45:00;7;14;0;0;22;17;0;0
2020-03-01 17:00:00;9;18;0;0;21;14;0;0
2020-03-01 17:15:00;16;17;0;0;17;10;0;0
2020-03-01 17:30:00;16;17;0;0;19;13;0;0
2020-03-01 17:45:00;16;19;0;0;20;11;0;0
2020-03-01 18:00:00;9;15;0;0;17;10;0;0
