DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-12-10 00:00:00;1;0;0;1;0;2;0;1;0;0;0
2020-12-10 00:15:00;1;2;0;12;2;6;1;0;0;0;0
2020-12-10 00:30:00;1;2;0;0;0;0;0;0;0;0;0
2020-12-10 00:45:00;1;2;0;2;0;2;0;1;0;0;0
2020-12-10 01:00:00;1;1;0;1;0;0;0;0;0;0;0
2020-12-10 01:15:00;1;1;0;5;1;5;0;0;0;0;0
2020-12-10 01:30:00;1;2;0;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;1;1;0;3;0;2;0;0;0;0;0
2020-12-10 02:00:00;1;1;0;2;0;2;0;0;0;0;0
2020-12-10 02:15:00;0;1;0;1;0;1;0;0;0;0;0
2020-12-10 02:30:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;1;1;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;0;0;2;0;2;0;0;0;0;0
2020-12-10 03:15:00;0;2;0;1;0;1;0;0;0;0;0
2020-12-10 03:30:00;4;3;0;1;0;1;0;1;0;0;0
2020-12-10 03:45:00;0;2;0;2;0;1;0;1;0;0;0
2020-12-10 04:00:00;1;2;0;2;0;1;0;0;0;0;0
2020-12-10 04:15:00;1;1;0;4;2;3;1;3;0;0;0
2020-12-10 04:30:00;1;1;0;2;0;2;1;2;0;0;0
2020-12-10 04:45:00;5;0;0;3;0;2;1;4;0;0;0
2020-12-10 05:00:00;3;3;0;3;1;1;2;1;0;0;0
2020-12-10 05:15:00;6;4;0;6;3;5;3;5;0;0;0
2020-12-10 05:30:00;5;8;0;14;3;10;1;6;0;0;0
2020-12-10 05:45:00;14;17;0;11;2;6;3;10;0;0;0
2020-12-10 06:00:00;20;17;0;16;6;7;1;8;0;0;0
2020-12-10 06:15:00;24;23;0;31;11;23;3;19;0;0;0
2020-12-10 06:30:00;45;29;0;38;14;28;7;17;0;0;0
2020-12-10 06:45:00;44;52;0;23;7;15;2;20;0;0;0
2020-12-10 07:00:00;45;52;0;35;10;28;4;22;0;0;0
2020-12-10 07:15:00;77;125;0;57;14;51;6;24;0;0;0
2020-12-10 07:30:00;87;132;0;82;20;64;11;40;0;0;0
2020-12-10 07:45:00;85;104;0;83;11;68;8;29;0;3;0
2020-12-10 08:00:00;54;45;0;52;26;48;4;27;0;2;0
2020-12-10 08:15:00;35;51;0;58;14;37;5;19;0;1;0
2020-12-10 08:30:00;48;42;0;48;13;35;2;23;0;1;1
2020-12-10 08:45:00;35;57;0;46;8;30;3;11;8;0;0
2020-12-10 09:00:00;47;34;0;55;8;43;7;11;0;1;1
2020-12-10 09:15:00;47;49;0;48;4;34;3;14;0;0;0
2020-12-10 09:30:00;45;37;0;65;8;49;2;7;0;0;0
2020-12-10 09:45:00;56;43;0;64;7;50;2;11;0;0;0
2020-12-10 10:00:00;43;42;0;54;6;41;0;6;0;0;0
2020-12-10 10:15:00;38;47;0;49;7;43;7;6;2;0;0
2020-12-10 10:30:00;36;35;0;42;4;47;3;6;6;0;0
2020-12-10 10:45:00;43;47;0;62;6;38;2;7;3;0;0
2020-12-10 11:00:00;37;38;0;53;7;37;2;10;0;0;0
2020-12-10 11:15:00;35;33;0;55;8;43;2;14;0;0;0
2020-12-10 11:30:00;29;25;0;67;14;56;5;9;0;1;0
2020-12-10 11:45:00;32;52;0;63;7;55;8;14;3;3;0
2020-12-10 12:00:00;25;42;0;77;9;55;3;19;2;0;0
2020-12-10 12:15:00;32;40;0;62;7;40;4;16;0;3;0
2020-12-10 12:30:00;29;37;0;64;10;56;4;15;6;1;0
2020-12-10 12:45:00;41;58;0;70;18;52;7;25;0;0;0
2020-12-10 13:00:00;39;51;0;94;9;81;4;22;8;4;0
2020-12-10 13:15:00;29;44;0;75;12;65;7;13;1;4;0
2020-12-10 13:30:00;46;44;0;57;17;37;5;22;15;1;0
2020-12-10 13:45:00;41;50;0;68;6;54;5;15;1;2;0
2020-12-10 14:00:00;36;43;0;69;11;61;11;14;1;10;0
2020-12-10 14:15:00;41;66;0;87;12;64;6;12;0;10;0
2020-12-10 14:30:00;46;41;0;94;15;83;2;11;0;0;2
2020-12-10 14:45:00;37;64;0;106;16;89;4;6;0;2;0
2020-12-10 15:00:00;31;57;0;102;27;88;9;23;0;1;0
2020-12-10 15:15:00;37;53;0;83;8;61;6;14;0;1;2
2020-12-10 15:30:00;48;48;0;90;16;72;8;21;1;31;0
