DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-06-14 00:00:00;16;13;11;5;2;12;15;2;3
2020-06-14 00:15:00;20;9;9;3;4;22;11;2;3
2020-06-14 00:30:00;16;12;17;7;1;22;10;1;3
2020-06-14 00:45:00;17;13;11;4;2;10;4;0;3
2020-06-14 01:00:00;9;23;14;4;4;8;3;0;1
2020-06-14 01:15:00;13;15;14;3;1;10;7;0;1
2020-06-14 01:30:00;11;8;4;2;3;14;3;0;0
2020-06-14 01:45:00;9;6;6;2;4;9;5;0;2
2020-06-14 02:00:00;7;3;6;1;0;7;4;1;1
2020-06-14 02:15:00;8;4;3;1;2;6;1;0;0
2020-06-14 02:30:00;5;5;2;1;3;7;3;0;0
2020-06-14 02:45:00;10;8;3;2;1;2;2;0;0
2020-06-14 03:00:00;7;8;7;8;2;4;3;2;2
2020-06-14 03:15:00;2;4;6;3;3;4;3;1;1
2020-06-14 03:30:00;1;3;3;3;2;5;1;0;0
2020-06-14 03:45:00;5;5;2;1;0;1;0;0;0
2020-06-14 04:00:00;2;3;2;0;0;3;3;0;0
2020-06-14 04:15:00;3;5;1;1;1;1;1;1;1
2020-06-14 04:30:00;1;5;4;2;1;1;3;0;0
2020-06-14 04:45:00;1;2;2;1;1;7;1;0;0
2020-06-14 05:00:00;2;1;1;1;1;4;1;0;0
2020-06-14 05:15:00;3;1;1;0;1;5;1;1;2
2020-06-14 05:30:00;7;8;2;0;0;0;0;1;2
2020-06-14 05:45:00;3;2;4;1;0;3;4;0;0
2020-06-14 06:00:00;3;4;4;1;1;4;3;0;0
2020-06-14 06:15:00;6;8;6;3;4;8;3;0;0
2020-06-14 06:30:00;4;3;2;1;1;3;1;0;0
2020-06-14 06:45:00;3;4;4;2;0;4;1;0;1
2020-06-14 07:00:00;4;2;3;0;0;8;3;0;0
2020-06-14 07:15:00;5;7;6;0;0;5;5;1;3
2020-06-14 07:30:00;3;5;5;3;0;8;4;0;1
2020-06-14 07:45:00;4;7;8;3;3;8;5;0;0
2020-06-14 08:00:00;8;7;9;1;2;11;6;2;3
2020-06-14 08:15:00;7;3;11;3;1;9;9;3;2
2020-06-14 08:30:00;17;10;8;0;0;13;5;4;6
2020-06-14 08:45:00;20;10;13;2;2;20;9;5;8
2020-06-14 09:00:00;11;9;18;1;8;19;13;5;7
2020-06-14 09:15:00;12;12;16;2;7;23;14;4;4
2020-06-14 09:30:00;17;19;21;4;5;23;12;4;7
2020-06-14 09:45:00;19;20;24;11;8;26;14;6;7
2020-06-14 10:00:00;25;21;13;1;10;37;22;3;4
2020-06-14 10:15:00;29;28;28;9;8;38;16;4;4
2020-06-14 10:30:00;22;25;27;4;7;44;19;3;9
2020-06-14 10:45:00;34;35;32;10;10;56;27;11;13
2020-06-14 11:00:00;27;29;35;10;10;43;34;2;8
2020-06-14 11:15:00;33;27;19;9;8;47;19;5;8
2020-06-14 11:30:00;47;48;45;14;9;49;37;6;23
2020-06-14 11:45:00;45;43;43;14;11;50;25;5;10
2020-06-14 12:00:00;27;41;23;11;14;48;16;7;10
2020-06-14 12:15:00;47;42;39;10;11;50;26;10;12
2020-06-14 12:30:00;34;52;45;10;10;41;25;5;9
2020-06-14 12:45:00;36;52;36;8;8;46;32;11;16
2020-06-14 13:00:00;39;48;35;10;17;51;29;3;8
2020-06-14 13:15:00;51;57;51;12;10;43;39;4;9
2020-06-14 13:30:00;52;69;45;17;11;56;30;4;5
2020-06-14 13:45:00;63;60;52;12;10;43;25;6;3
2020-06-14 14:00:00;40;61;47;13;11;64;33;7;9
2020-06-14 14:15:00;52;56;37;8;10;72;39;11;15
2020-06-14 14:30:00;56;74;45;16;13;39;46;6;12
2020-06-14 14:45:00;50;60;42;15;10;53;34;6;10
2020-06-14 15:00:00;45;54;48;18;13;72;37;8;11
2020-06-14 15:15:00;54;65;51;11;9;67;43;5;6
2020-06-14 15:30:00;43;68;48;16;15;57;36;8;11
2020-06-14 15:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-14 16:00:00;48;55;46;11;8;47;35;3;10
2020-06-14 16:15:00;50;62;40;19;13;54;18;11;12
2020-06-14 16:30:00;48;67;50;8;9;47;28;3;10
2020-06-14 16:45:00;64;66;41;21;14;48;31;3;7
2020-06-14 17:00:00;65;78;52;17;10;63;31;7;9
2020-06-14 17:15:00;63;68;52;15;12;53;34;7;6
2020-06-14 17:30:00;55;86;55;22;13;50;53;8;23
2020-06-14 17:45:00;76;81;48;24;13;58;36;10;11
2020-06-14 18:00:00;69;63;48;25;8;42;30;9;16
