DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-01-09 00:00:00;14;12;0;0;0;12;13;0;0
2020-01-09 00:15:00;5;6;0;0;0;14;8;0;0
2020-01-09 00:30:00;10;3;0;0;0;13;6;0;0
2020-01-09 00:45:00;8;4;0;0;0;12;6;0;0
2020-01-09 01:00:00;10;5;0;0;0;6;2;0;0
2020-01-09 01:15:00;10;3;0;0;0;7;2;0;0
2020-01-09 01:30:00;6;6;0;0;0;4;3;0;0
2020-01-09 01:45:00;9;5;0;0;0;6;6;0;0
2020-01-09 02:00:00;5;3;0;0;0;7;5;0;0
2020-01-09 02:15:00;7;3;1;0;0;1;2;0;0
2020-01-09 02:30:00;6;2;0;0;0;7;4;0;0
2020-01-09 02:45:00;8;4;0;0;0;4;3;0;1
2020-01-09 03:00:00;3;4;0;0;0;5;2;0;0
2020-01-09 03:15:00;4;2;0;0;0;10;1;0;0
2020-01-09 03:30:00;7;4;0;0;0;6;1;0;0
2020-01-09 03:45:00;9;6;0;0;0;7;3;0;0
2020-01-09 04:00:00;4;0;0;0;0;11;5;0;0
2020-01-09 04:15:00;14;3;0;0;2;10;5;0;0
2020-01-09 04:30:00;17;8;0;0;1;14;10;0;0
2020-01-09 04:45:00;23;17;2;1;0;34;10;0;0
2020-01-09 05:00:00;26;20;0;0;0;49;24;0;0
2020-01-09 05:15:00;48;42;2;1;0;109;67;0;4
2020-01-09 05:30:00;50;43;2;1;3;137;98;0;2
2020-01-09 05:45:00;76;69;3;1;5;178;140;0;2
2020-01-09 06:00:00;84;78;2;0;2;161;116;0;3
2020-01-09 06:15:00;78;77;6;0;4;239;188;0;8
2020-01-09 06:30:00;66;87;2;3;8;197;180;30;5
2020-01-09 06:45:00;80;83;8;5;11;218;235;5;8
2020-01-09 07:00:00;79;84;2;11;14;239;251;2;10
2020-01-09 07:15:00;89;86;9;12;10;231;248;2;23
2020-01-09 07:30:00;105;118;5;7;12;245;275;4;29
2020-01-09 07:45:00;94;122;12;9;19;256;276;1;13
2020-01-09 08:00:00;120;128;5;10;10;241;232;8;8
2020-01-09 08:15:00;99;108;8;14;13;243;246;8;4
2020-01-09 08:30:00;91;110;6;8;8;184;192;3;4
2020-01-09 08:45:00;113;105;8;7;9;174;186;4;4
2020-01-09 09:00:00;80;69;6;9;10;125;142;3;1
2020-01-09 09:15:00;88;90;9;12;9;116;127;2;2
2020-01-09 09:30:00;82;104;6;15;12;113;153;9;0
2020-01-09 09:45:00;108;112;10;20;20;127;157;5;0
2020-01-09 10:00:00;103;118;12;18;19;108;144;8;2
2020-01-09 10:15:00;107;135;10;15;13;116;128;3;0
2020-01-09 10:30:00;115;108;10;24;13;115;133;1;0
2020-01-09 10:45:00;113;107;10;24;12;115;126;1;0
2020-01-09 11:00:00;121;131;17;11;12;119;117;1;5
2020-01-09 11:15:00;120;114;14;26;13;122;131;43;2
2020-01-09 11:30:00;138;120;9;30;9;116;125;2;1
2020-01-09 11:45:00;131;118;14;14;12;116;131;4;1
2020-01-09 12:00:00;151;156;12;26;14;111;120;9;0
2020-01-09 12:15:00;125;139;12;23;23;87;106;6;4
2020-01-09 12:30:00;151;150;17;22;9;130;142;18;2
2020-01-09 12:45:00;155;159;9;29;20;136;156;1;4
2020-01-09 13:00:00;150;173;13;17;18;122;142;11;1
2020-01-09 13:15:00;163;185;14;18;17;138;138;2;3
2020-01-09 13:30:00;161;190;9;20;16;140;160;21;1
2020-01-09 13:45:00;159;149;9;20;16;154;158;11;0
2020-01-09 14:00:00;217;214;15;25;14;154;185;5;1
