DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2020-02-20 00:00:00;0;2;1;0;0;6;1;4;3;0;5;2;2
2020-02-20 00:15:00;0;9;3;3;1;6;1;7;5;2;3;9;4
2020-02-20 00:30:00;0;4;1;0;3;4;2;5;4;0;3;1;8
2020-02-20 00:45:00;0;4;3;0;2;4;0;7;1;1;5;6;4
2020-02-20 01:00:00;0;5;1;1;3;8;3;4;6;2;5;2;2
2020-02-20 01:15:00;0;6;4;0;1;3;2;4;0;0;2;3;3
2020-02-20 01:30:00;0;2;3;0;1;4;0;0;0;1;3;3;1
2020-02-20 01:45:00;0;3;3;0;3;3;2;2;0;0;2;4;0
2020-02-20 02:00:00;0;1;4;0;3;5;1;2;0;0;3;2;2
2020-02-20 02:15:00;0;3;1;1;1;4;2;1;0;1;2;3;1
2020-02-20 02:30:00;0;7;0;0;0;2;0;2;0;0;4;4;0
2020-02-20 02:45:00;0;0;0;0;0;5;1;0;0;1;3;6;0
2020-02-20 03:00:00;0;1;0;0;1;2;0;3;0;1;4;6;3
2020-02-20 03:15:00;0;2;0;0;1;2;1;3;0;0;0;2;2
2020-02-20 03:30:00;0;1;0;0;2;7;1;2;0;1;5;2;0
2020-02-20 03:45:00;0;5;0;0;0;4;1;5;3;0;3;1;2
2020-02-20 04:00:00;0;5;1;0;1;3;2;1;4;0;3;4;2
2020-02-20 04:15:00;0;8;4;1;4;7;0;7;1;0;7;3;3
2020-02-20 04:30:00;0;9;1;0;2;10;1;8;3;2;10;12;3
2020-02-20 04:45:00;0;3;0;0;3;12;4;12;1;2;26;24;6
2020-02-20 05:00:00;0;14;8;3;7;13;10;29;19;2;54;63;12
2020-02-20 05:15:00;0;14;12;2;8;20;4;55;25;6;64;76;14
2020-02-20 05:30:00;0;26;17;1;16;49;22;56;49;4;77;87;19
2020-02-20 05:45:00;0;30;29;1;45;85;23;69;62;4;58;66;24
2020-02-20 06:00:00;0;24;27;4;38;63;26;52;40;2;57;80;21
2020-02-20 06:15:00;0;46;28;3;28;39;16;77;82;6;70;106;32
2020-02-20 06:30:00;0;39;34;4;30;42;12;108;119;5;70;83;44
2020-02-20 06:45:00;0;39;36;7;34;63;15;125;137;6;84;93;48
2020-02-20 07:00:00;0;40;43;4;36;54;12;133;152;4;99;100;50
2020-02-20 07:15:00;0;49;47;6;46;64;16;125;161;8;82;84;50
2020-02-20 07:30:00;0;47;56;7;59;73;29;143;151;12;99;110;71
2020-02-20 07:45:00;0;64;74;6;57;77;18;118;126;15;74;87;76
2020-02-20 08:00:00;0;64;52;15;51;66;25;115;122;11;107;116;85
2020-02-20 08:15:00;0;45;44;4;39;58;16;93;98;6;74;75;65
2020-02-20 08:30:00;0;81;47;8;60;70;21;106;103;18;73;92;55
2020-02-20 08:45:00;0;58;40;9;49;61;17;98;79;14;54;59;58
2020-02-20 09:00:00;0;48;26;9;39;54;19;73;55;7;50;44;42
2020-02-20 09:15:00;0;48;40;13;32;54;16;79;59;6;57;49;54
2020-02-20 09:30:00;0;49;32;7;42;44;26;78;67;13;50;47;44
2020-02-20 09:45:00;0;65;49;5;45;63;22;88;56;15;65;48;49
2020-02-20 10:00:00;0;49;45;5;44;49;12;71;46;12;60;49;43
2020-02-20 10:15:00;0;54;54;7;42;59;18;67;56;14;51;44;44
2020-02-20 10:30:00;0;61;51;11;39;59;21;74;52;8;61;48;37
2020-02-20 10:45:00;0;69;46;9;47;53;25;67;44;9;64;59;51
2020-02-20 11:00:00;0;66;48;11;43;51;18;72;49;14;51;37;42
2020-02-20 11:15:00;0;74;65;12;45;64;21;50;33;9;47;49;55
2020-02-20 11:30:00;0;66;54;8;41;65;21;67;41;12;65;54;47
2020-02-20 11:45:00;0;58;57;13;37;63;14;60;30;13;67;48;39
2020-02-20 12:00:00;0;58;53;12;37;69;18;60;45;15;63;63;38
2020-02-20 12:15:00;0;77;72;10;44;71;30;77;49;15;51;53;49
2020-02-20 12:30:00;0;80;70;8;54;60;21;72;50;8;62;50;41
2020-02-20 12:45:00;0;68;64;19;52;60;14;63;37;6;51;49;52
2020-02-20 13:00:00;0;89;78;15;43;63;29;70;39;14;59;71;51
2020-02-20 13:15:00;0;91;93;10;53;81;30;72;56;10;73;73;47
2020-02-20 13:30:00;0;85;82;13;36;52;21;85;68;14;69;81;43
2020-02-20 13:45:00;0;62;68;13;64;85;32;69;64;9;91;85;48
2020-02-20 14:00:00;0;88;92;6;63;94;24;70;52;11;67;68;51
2020-02-20 14:15:00;0;87;94;16;79;97;24;66;49;13;53;44;47
2020-02-20 14:30:00;0;80;74;14;70;103;23;73;50;9;52;49;42
2020-02-20 14:45:00;0;106;101;9;75;100;29;67;54;15;70;53;62
2020-02-20 15:00:00;0;107;110;16;82;99;33;67;46;14;69;73;59
2020-02-20 15:15:00;0;102;114;13;77;107;38;78;55;4;61;54;50
2020-02-20 15:30:00;0;99;126;13;80;102;25;73;62;16;63;64;53
2020-02-20 15:45:00;0;107;114;18;97;106;34;71;75;20;90;51;46
2020-02-20 16:00:00;0;166;155;12;83;99;48;82;60;18;145;77;66
2020-02-20 16:15:00;0;113;125;15;79;101;32;88;68;15;72;69;70
2020-02-20 16:30:00;0;119;125;16;64;87;24;79;64;16;51;59;48
2020-02-20 16:45:00;0;105;126;15;83;97;42;74;65;24;72;78;70
2020-02-20 17:00:00;0;112;148;16;82;114;43;88;72;17;84;89;60
2020-02-20 17:15:00;0;108;145;23;69;103;42;98;84;17;73;72;198
2020-02-20 17:30:00;0;85;104;17;82;102;27;74;65;9;72;66;50
2020-02-20 17:45:00;0;91;98;15;86;94;29;90;80;14;72;62;55
2020-02-20 18:00:00;0;86;102;16;57;86;33;79;43;12;56;58;36
2020-02-20 18:15:00;0;78;90;8;61;86;32;76;69;12;74;63;39
2020-02-20 18:30:00;0;59;68;13;54;71;15;111;45;12;47;40;46
2020-02-20 18:45:00;0;61;67;11;53;88;23;82;66;15;39;42;44
2020-02-20 19:00:00;0;53;60;7;44;60;23;63;38;8;61;54;40
2020-02-20 19:15:00;0;58;50;7;39;69;17;60;34;12;44;42;24
2020-02-20 19:30:00;0;42;35;4;24;48;16;41;29;11;38;37;20
2020-02-20 19:45:00;0;52;43;3;32;61;13;54;41;6;37;36;22
2020-02-20 20:00:00;0;55;48;10;31;47;23;49;38;11;32;26;24
2020-02-20 20:15:00;0;58;58;5;14;34;13;49;22;6;38;27;19
2020-02-20 20:30:00;0;50;40;6;20;28;7;38;32;9;30;28;21
2020-02-20 20:45:00;0;40;29;4;18;33;8;37;19;9;40;31;20
2020-02-20 21:00:00;0;44;41;8;22;24;13;46;25;10;64;67;23
2020-02-20 21:15:00;0;41;29;6;19;33;9;43;22;1;51;54;22
2020-02-20 21:30:00;0;31;22;2;20;39;6;26;20;2;41;42;14
2020-02-20 21:45:00;0;41;31;5;36;68;11;28;18;4;12;14;15
2020-02-20 22:00:00;0;33;37;3;23;62;16;31;17;6;21;13;19
2020-02-20 22:15:00;0;25;24;1;29;44;18;34;19;5;19;17;18
2020-02-20 22:30:00;0;29;14;7;11;26;10;22;7;2;21;11;14
2020-02-20 22:45:00;0;15;10;3;16;20;10;17;13;0;22;20;12
2020-02-20 23:00:00;0;22;19;4;15;19;12;15;7;3;18;12;13
2020-02-20 23:15:00;0;18;7;2;13;10;4;13;9;2;13;13;4
2020-02-20 23:30:00;0;15;9;1;6;11;7;13;7;2;11;9;11
2020-02-20 23:45:00;0;16;8;3;7;10;0;16;5;4;11;7;11
