DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-08-25 00:00:00;3;4;0;0;4;7;0;0
2020-08-25 00:15:00;4;2;0;0;5;4;0;0
2020-08-25 00:30:00;1;1;0;0;3;0;0;0
2020-08-25 00:45:00;4;3;0;0;4;2;0;0
2020-08-25 01:00:00;0;2;0;0;3;7;0;0
2020-08-25 01:15:00;1;1;0;0;3;1;0;0
2020-08-25 01:30:00;2;2;0;0;3;3;0;0
2020-08-25 01:45:00;2;2;0;0;1;3;0;0
2020-08-25 02:00:00;1;5;0;0;1;1;0;0
2020-08-25 02:15:00;3;2;0;0;2;1;0;0
2020-08-25 02:30:00;5;2;0;0;2;3;0;0
2020-08-25 02:45:00;2;2;0;0;3;5;0;0
2020-08-25 03:00:00;3;1;0;0;2;2;0;0
2020-08-25 03:15:00;3;1;0;0;0;2;0;0
2020-08-25 03:30:00;2;2;0;0;3;3;0;0
2020-08-25 03:45:00;2;5;0;0;2;1;0;0
2020-08-25 04:00:00;3;3;0;0;0;4;0;0
2020-08-25 04:15:00;1;1;0;0;3;0;0;0
2020-08-25 04:30:00;5;4;0;0;3;3;0;0
2020-08-25 04:45:00;3;4;0;0;9;12;2;0
2020-08-25 05:00:00;5;16;0;0;15;30;8;0
2020-08-25 05:15:00;8;27;0;0;33;80;17;2
2020-08-25 05:30:00;19;42;2;0;35;58;10;8
2020-08-25 05:45:00;39;60;1;0;46;53;3;16
2020-08-25 06:00:00;47;65;2;0;37;31;2;9
2020-08-25 06:15:00;26;46;3;0;34;35;9;7
2020-08-25 06:30:00;30;49;1;0;48;49;18;0
2020-08-25 06:45:00;27;51;0;0;42;42;16;1
2020-08-25 07:00:00;20;45;4;0;40;39;11;7
2020-08-25 07:15:00;28;46;5;0;63;37;14;1
2020-08-25 07:30:00;26;56;3;0;54;54;14;0
2020-08-25 07:45:00;34;56;5;0;39;46;17;2
2020-08-25 08:00:00;29;36;5;0;40;48;9;4
2020-08-25 08:15:00;32;49;13;0;33;37;9;3
2020-08-25 08:30:00;25;39;4;0;32;34;18;0
2020-08-25 08:45:00;25;32;12;0;31;37;7;2
2020-08-25 09:00:00;23;32;7;0;18;21;6;3
2020-08-25 09:15:00;22;27;11;0;22;28;6;0
2020-08-25 09:30:00;19;30;14;0;27;25;0;0
2020-08-25 09:45:00;25;25;11;0;27;22;4;1
2020-08-25 10:00:00;28;40;7;0;28;17;1;4
2020-08-25 10:15:00;24;29;12;0;30;22;12;1
2020-08-25 10:30:00;33;33;5;0;27;33;1;2
2020-08-25 10:45:00;24;40;7;0;24;24;2;7
2020-08-25 11:00:00;27;30;4;0;24;30;1;1
2020-08-25 11:15:00;26;31;8;0;29;19;2;1
2020-08-25 11:30:00;28;42;11;0;30;18;31;1
2020-08-25 11:45:00;33;39;9;0;20;21;8;4
2020-08-25 12:00:00;30;32;5;0;33;41;0;11
2020-08-25 12:15:00;25;39;6;0;39;28;0;4
2020-08-25 12:30:00;19;25;6;0;42;27;7;7
2020-08-25 12:45:00;20;26;6;0;36;35;5;11
2020-08-25 13:00:00;35;38;6;0;35;39;4;8
2020-08-25 13:15:00;27;32;10;0;44;73;18;1
2020-08-25 13:30:00;31;45;5;0;42;54;18;6
2020-08-25 13:45:00;44;50;10;0;58;67;23;2
2020-08-25 14:00:00;58;70;10;0;60;51;9;19
2020-08-25 14:15:00;90;123;12;0;40;37;3;27
2020-08-25 14:30:00;55;54;5;0;39;31;3;16
2020-08-25 14:45:00;41;42;8;0;44;33;0;16
2020-08-25 15:00:00;37;56;8;0;47;48;0;39
2020-08-25 15:15:00;47;59;7;0;61;38;0;19
2020-08-25 15:30:00;29;50;5;0;51;32;0;11
2020-08-25 15:45:00;43;51;6;0;44;30;1;16
2020-08-25 16:00:00;49;45;7;0;44;25;0;15
2020-08-25 16:15:00;45;39;9;0;57;39;1;6
2020-08-25 16:30:00;48;44;4;0;57;38;1;26
2020-08-25 16:45:00;47;39;7;0;40;27;0;8
2020-08-25 17:00:00;40;44;6;0;45;30;1;8
2020-08-25 17:15:00;42;39;7;0;36;34;2;9
2020-08-25 17:30:00;39;45;5;0;34;39;1;7
2020-08-25 17:45:00;31;36;5;0;37;25;1;6
2020-08-25 18:00:00;33;29;9;0;35;24;2;4
2020-08-25 18:15:00;32;40;7;0;36;21;0;7
2020-08-25 18:30:00;16;30;5;0;30;22;0;2
2020-08-25 18:45:00;19;27;4;0;26;23;32;2
2020-08-25 19:00:00;16;23;1;0;22;10;0;1
2020-08-25 19:15:00;18;23;6;0;13;10;4;1
2020-08-25 19:30:00;11;22;3;0;15;19;0;0
2020-08-25 19:45:00;21;28;3;0;17;10;0;0
2020-08-25 20:00:00;23;22;2;0;14;15;0;7
2020-08-25 20:15:00;16;17;1;0;24;10;0;0
2020-08-25 20:30:00;12;17;1;0;10;20;8;0
2020-08-25 20:45:00;14;15;3;0;18;20;13;1
2020-08-25 21:00:00;10;20;1;0;32;53;29;0
2020-08-25 21:15:00;13;14;3;0;25;49;26;0
2020-08-25 21:30:00;16;19;3;0;25;28;13;12
2020-08-25 21:45:00;44;53;5;0;24;18;0;20
2020-08-25 22:00:00;36;49;6;0;32;18;0;17
2020-08-25 22:15:00;19;18;2;0;13;13;4;0
2020-08-25 22:30:00;10;7;2;0;2;6;0;0
2020-08-25 22:45:00;4;6;0;0;13;7;0;0
2020-08-25 23:00:00;4;8;0;0;6;12;0;0
2020-08-25 23:15:00;6;3;0;0;7;5;0;0
2020-08-25 23:30:00;9;4;0;0;1;2;0;0
