DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-01-10 00:00:00;1;0;6;4;4
2020-01-10 00:15:00;4;2;3;5;4
2020-01-10 00:30:00;4;0;2;5;1
2020-01-10 00:45:00;2;0;1;2;2
2020-01-10 01:00:00;4;2;0;0;2
2020-01-10 01:15:00;4;0;0;3;0
2020-01-10 01:30:00;2;0;0;0;2
2020-01-10 01:45:00;0;0;0;0;1
2020-01-10 02:00:00;2;1;0;0;0
2020-01-10 02:15:00;2;0;0;0;1
2020-01-10 02:30:00;1;0;0;0;0
2020-01-10 02:45:00;1;0;1;1;0
2020-01-10 03:00:00;2;0;0;0;2
2020-01-10 03:15:00;0;0;0;0;1
2020-01-10 03:30:00;1;0;0;0;2
2020-01-10 03:45:00;0;0;0;0;0
2020-01-10 04:00:00;5;0;0;2;0
2020-01-10 04:15:00;0;0;0;0;3
2020-01-10 04:30:00;0;0;0;1;3
2020-01-10 04:45:00;2;1;0;1;3
2020-01-10 05:00:00;3;0;0;3;2
2020-01-10 05:15:00;6;0;1;2;4
2020-01-10 05:30:00;11;1;2;8;9
2020-01-10 05:45:00;14;0;2;8;15
2020-01-10 06:00:00;16;4;4;7;9
2020-01-10 06:15:00;20;3;5;16;28
2020-01-10 06:30:00;21;5;4;19;36
2020-01-10 06:45:00;42;2;9;19;48
2020-01-10 07:00:00;53;8;12;21;49
2020-01-10 07:15:00;36;10;8;32;106
2020-01-10 07:30:00;73;21;23;44;120
2020-01-10 07:45:00;101;19;29;46;103
2020-01-10 08:00:00;62;16;14;36;53
2020-01-10 08:15:00;53;13;17;26;68
2020-01-10 08:30:00;57;24;28;32;64
2020-01-10 08:45:00;52;20;14;29;55
2020-01-10 09:00:00;42;17;13;30;59
2020-01-10 09:15:00;41;10;15;37;42
2020-01-10 09:30:00;46;13;20;25;48
2020-01-10 09:45:00;41;14;20;21;62
2020-01-10 10:00:00;42;9;22;31;51
2020-01-10 10:15:00;37;22;20;35;61
2020-01-10 10:30:00;47;15;19;37;63
2020-01-10 10:45:00;56;13;24;31;54
2020-01-10 11:00:00;43;11;16;22;56
2020-01-10 11:15:00;55;17;23;24;61
2020-01-10 11:30:00;60;15;23;31;82
2020-01-10 11:45:00;59;15;25;35;54
2020-01-10 12:00:00;51;13;21;25;75
2020-01-10 12:15:00;50;9;20;43;84
2020-01-10 12:30:00;57;17;27;48;99
2020-01-10 12:45:00;53;10;29;51;91
2020-01-10 13:00:00;79;8;19;49;95
2020-01-10 13:15:00;69;3;24;39;95
2020-01-10 13:30:00;47;7;21;26;84
2020-01-10 13:45:00;53;12;15;25;74
2020-01-10 14:00:00;68;10;22;40;53
2020-01-10 14:15:00;60;8;17;21;59
2020-01-10 14:30:00;66;11;16;34;74
2020-01-10 14:45:00;53;17;17;27;81
2020-01-10 15:00:00;64;9;28;37;79
2020-01-10 15:15:00;53;8;20;31;77
2020-01-10 15:30:00;63;10;22;30;86
2020-01-10 15:45:00;59;15;29;31;69
2020-01-10 16:00:00;55;14;27;30;121
2020-01-10 16:15:00;61;11;19;33;90
2020-01-10 16:30:00;69;9;24;25;72
2020-01-10 16:45:00;52;9;20;45;80
2020-01-10 17:00:00;56;11;26;32;91
2020-01-10 17:15:00;65;7;24;34;71
2020-01-10 17:30:00;59;16;12;23;79
2020-01-10 17:45:00;43;18;24;33;67
2020-01-10 18:00:00;47;12;17;31;74
2020-01-10 18:15:00;29;9;17;25;88
2020-01-10 18:30:00;44;11;15;21;54
2020-01-10 18:45:00;45;9;11;38;62
2020-01-10 19:00:00;65;28;13;25;43
2020-01-10 19:15:00;61;17;9;23;59
2020-01-10 19:30:00;35;14;10;14;58
2020-01-10 19:45:00;24;5;6;20;53
2020-01-10 20:00:00;30;6;6;8;47
2020-01-10 20:15:00;20;1;8;13;36
2020-01-10 20:30:00;26;5;10;18;30
2020-01-10 20:45:00;23;3;3;9;30
2020-01-10 21:00:00;23;2;7;19;18
2020-01-10 21:15:00;19;2;4;12;39
2020-01-10 21:30:00;27;3;1;13;42
2020-01-10 21:45:00;25;2;2;11;32
2020-01-10 22:00:00;21;3;6;15;21
2020-01-10 22:15:00;22;2;3;10;12
2020-01-10 22:30:00;17;1;13;10;25
2020-01-10 22:45:00;21;1;18;18;52
2020-01-10 23:00:00;21;3;7;13;23
2020-01-10 23:15:00;20;1;3;12;21
2020-01-10 23:30:00;17;0;4;16;16
2020-01-10 23:45:00;5;0;4;9;12
