DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2020-02-10 00:00:00;6;4;0;0;0;6;1;0;0;0;0
2020-02-10 00:15:00;9;4;0;2;0;6;2;0;0;0;0
2020-02-10 00:30:00;11;3;0;1;0;4;4;0;0;0;0
2020-02-10 00:45:00;3;2;0;2;0;4;2;0;0;0;0
2020-02-10 01:00:00;3;1;0;0;0;1;0;0;0;0;0
2020-02-10 01:15:00;2;0;1;1;0;7;0;0;0;0;0
2020-02-10 01:30:00;3;5;0;1;0;0;0;0;0;0;0
2020-02-10 01:45:00;8;2;1;3;0;1;0;0;0;0;0
2020-02-10 02:00:00;9;2;0;1;0;5;2;0;0;0;0
2020-02-10 02:15:00;6;3;0;0;0;1;0;0;0;0;0
2020-02-10 02:30:00;9;2;0;1;0;2;0;0;0;0;0
2020-02-10 02:45:00;6;2;0;0;0;3;0;0;0;0;0
2020-02-10 03:00:00;3;3;0;0;0;2;2;0;0;0;0
2020-02-10 03:15:00;3;0;0;1;0;3;0;0;0;0;0
2020-02-10 03:30:00;1;0;0;1;0;9;1;0;0;0;0
2020-02-10 03:45:00;9;3;1;0;0;4;2;0;0;0;0
2020-02-10 04:00:00;6;2;1;0;0;3;4;0;0;0;0
2020-02-10 04:15:00;8;4;1;4;0;5;3;0;0;0;0
2020-02-10 04:30:00;8;5;1;6;0;20;6;0;0;0;0
2020-02-10 04:45:00;27;12;4;4;0;28;3;0;0;0;0
2020-02-10 05:00:00;28;12;2;7;0;83;6;0;0;0;0
2020-02-10 05:15:00;41;32;2;15;0;133;10;0;0;0;0
2020-02-10 05:30:00;42;38;2;23;0;124;13;0;3;0;0
2020-02-10 05:45:00;52;49;5;34;0;124;12;0;0;0;0
2020-02-10 06:00:00;63;68;8;18;0;125;10;0;0;0;0
2020-02-10 06:15:00;46;36;5;19;0;171;17;0;0;0;0
2020-02-10 06:30:00;66;66;12;25;0;136;23;0;0;0;0
2020-02-10 06:45:00;64;66;8;31;0;148;18;0;0;0;0
2020-02-10 07:00:00;53;45;7;36;0;150;15;0;0;0;0
2020-02-10 07:15:00;57;58;10;38;0;139;12;0;0;0;0
2020-02-10 07:30:00;69;85;6;34;0;138;21;8;0;0;0
2020-02-10 07:45:00;73;79;12;43;0;122;34;4;0;0;0
2020-02-10 08:00:00;56;57;13;34;0;112;31;0;0;0;0
2020-02-10 08:15:00;61;50;18;28;0;104;16;0;5;0;0
2020-02-10 08:30:00;71;51;9;34;0;111;27;0;0;0;0
2020-02-10 08:45:00;66;63;13;37;0;95;20;0;0;0;0
2020-02-10 09:00:00;59;53;10;32;0;92;15;0;0;0;0
2020-02-10 09:15:00;56;56;12;40;0;111;18;21;0;0;0
2020-02-10 09:30:00;77;50;16;27;0;87;24;0;0;0;0
2020-02-10 09:45:00;64;57;11;26;0;65;17;0;0;0;0
2020-02-10 10:00:00;66;54;15;30;0;73;17;0;0;0;0
2020-02-10 10:15:00;69;55;13;26;0;81;21;0;23;0;0
2020-02-10 10:30:00;85;59;19;36;0;70;16;0;3;3;0
2020-02-10 10:45:00;76;63;22;44;0;63;18;0;0;0;0
2020-02-10 11:00:00;90;72;17;39;0;78;21;0;0;0;0
2020-02-10 11:15:00;68;65;16;26;0;76;27;0;3;2;0
2020-02-10 11:30:00;81;69;20;29;0;90;14;5;0;0;0
2020-02-10 11:45:00;83;77;16;39;0;69;25;0;0;2;0
2020-02-10 12:00:00;78;69;18;52;0;68;26;0;0;0;0
2020-02-10 12:15:00;94;88;17;27;0;76;22;0;0;0;0
2020-02-10 12:30:00;82;87;19;29;0;88;20;0;10;0;0
2020-02-10 12:45:00;68;65;16;31;0;102;15;0;0;0;0
2020-02-10 13:00:00;96;91;19;39;0;128;28;0;30;0;0
2020-02-10 13:15:00;87;91;16;29;0;115;27;0;0;0;0
2020-02-10 13:30:00;86;79;16;31;0;152;27;0;0;0;0
2020-02-10 13:45:00;96;99;16;37;0;126;17;0;1;0;0
2020-02-10 14:00:00;116;105;16;39;0;86;21;0;0;3;0
2020-02-10 14:15:00;160;173;28;77;0;94;14;0;0;0;0
2020-02-10 14:30:00;147;178;26;53;0;84;15;0;0;0;0
2020-02-10 14:45:00;141;135;34;50;0;84;23;12;0;0;0
2020-02-10 15:00:00;129;138;23;66;0;71;18;0;0;0;0
2020-02-10 15:15:00;143;158;31;61;0;81;28;7;1;0;0
2020-02-10 15:30:00;160;165;24;63;0;82;17;0;0;0;0
2020-02-10 15:45:00;156;148;28;60;0;90;28;0;0;0;0
2020-02-10 16:00:00;148;171;25;56;0;87;28;6;0;0;0
2020-02-10 16:15:00;165;170;34;53;0;108;18;0;0;0;0
2020-02-10 16:30:00;100;95;12;41;0;62;26;0;0;0;0
2020-02-10 16:45:00;
2020-02-10 17:00:00;
2020-02-10 17:15:00;30;24;7;7;0;26;7;8;0;0;0
2020-02-10 17:30:00;160;146;38;42;0;85;21;0;0;0;0
2020-02-10 17:45:00;149;149;21;39;0;76;26;2;10;0;0
2020-02-10 18:00:00;122;130;24;38;0;76;32;2;0;0;0
2020-02-10 18:15:00;107;121;25;48;0;74;16;0;0;0;0
2020-02-10 18:30:00;88;78;30;29;0;62;13;6;0;0;0
2020-02-10 18:45:00;81;85;24;32;0;56;21;0;0;0;0
2020-02-10 19:00:00;65;61;22;41;0;51;14;0;0;0;0
