DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-16 00:00:00;10;3;2;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 00:15:00;10;9;5;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 00:30:00;11;6;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 00:45:00;2;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 01:00:00;3;7;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 01:15:00;2;4;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 01:30:00;4;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 01:45:00;9;3;2;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 02:00:00;4;3;2;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 02:15:00;10;5;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 02:30:00;4;3;0;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 02:45:00;6;7;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 03:00:00;2;7;6;9;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 03:15:00;5;8;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 03:30:00;4;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 03:45:00;8;9;7;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 04:00:00;9;6;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 04:15:00;18;11;7;18;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 04:30:00;23;18;6;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 04:45:00;30;35;19;42;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-16 05:00:00;55;114;36;109;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-16 05:15:00;69;92;30;88;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-16 05:30:00;77;133;24;121;3;3;3;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-16 05:45:00;64;122;19;118;2;2;2;8;9;0;0;0;0;0;0;0;0;0;0
2020-11-16 06:00:00;85;113;41;123;5;5;5;7;7;0;0;0;0;0;0;0;0;0;0
2020-11-16 06:15:00;95;162;28;134;10;9;10;8;8;1;0;0;0;0;0;0;0;0;0
2020-11-16 06:30:00;137;212;32;162;9;7;8;15;10;2;0;6;0;0;0;0;0;0;2
2020-11-16 06:45:00;108;187;29;148;11;10;11;14;13;6;0;3;0;0;0;0;0;0;0
2020-11-16 07:00:00;130;189;50;170;8;8;8;6;6;2;0;8;0;0;0;0;0;0;0
2020-11-16 07:15:00;141;181;45;144;6;6;6;12;12;2;0;5;0;0;0;0;0;0;0
2020-11-16 07:30:00;168;185;27;148;3;0;0;9;10;1;0;8;0;0;0;0;0;0;1
2020-11-16 07:45:00;138;204;23;134;0;0;0;12;13;1;0;0;0;0;0;0;0;0;1
2020-11-16 08:00:00;139;170;46;134;1;0;0;17;13;2;0;0;0;0;0;0;0;0;1
2020-11-16 08:15:00;116;160;16;114;2;0;0;14;14;2;0;0;0;0;0;0;0;0;1
2020-11-16 08:30:00;130;182;17;139;3;3;2;8;8;3;0;0;0;0;0;0;0;0;0
2020-11-16 08:45:00;140;180;31;145;0;0;0;5;5;1;0;2;0;0;0;0;0;0;2
2020-11-16 09:00:00;121;148;15;101;0;0;0;13;14;5;0;1;0;0;0;0;0;0;7
2020-11-16 09:15:00;131;168;15;120;0;0;0;8;8;4;0;2;0;0;0;0;0;0;0
2020-11-16 09:30:00;160;189;28;119;1;0;0;10;10;0;0;1;0;0;0;0;0;0;0
2020-11-16 09:45:00;153;167;14;121;1;0;0;11;10;0;0;1;0;0;0;0;0;0;0
2020-11-16 10:00:00;154;174;16;138;0;0;0;14;15;0;0;4;0;0;0;0;0;0;0
2020-11-16 10:15:00;169;172;19;122;1;1;1;12;12;0;0;0;0;0;0;0;0;0;1
2020-11-16 10:30:00;174;165;27;122;2;1;2;12;12;3;0;2;0;0;0;0;0;0;3
2020-11-16 10:45:00;179;150;16;86;2;2;1;9;8;1;0;3;0;0;0;0;0;0;1
2020-11-16 11:00:00;165;146;19;89;3;3;2;11;11;0;0;2;0;0;0;0;0;0;2
2020-11-16 11:15:00;180;147;12;95;1;1;1;11;7;1;0;1;0;0;0;0;0;0;7
2020-11-16 11:30:00;182;157;17;107;12;2;1;13;13;6;0;1;0;0;0;0;0;0;0
2020-11-16 11:45:00;179;149;20;123;2;1;0;8;7;2;0;2;0;0;0;0;0;0;1
2020-11-16 12:00:00;165;160;23;110;0;0;0;7;9;2;0;1;0;0;0;0;0;0;0
2020-11-16 12:15:00;190;160;31;136;0;0;0;6;6;1;0;2;0;0;0;0;0;0;3
2020-11-16 12:30:00;178;175;26;134;0;0;0;8;8;1;0;2;0;0;0;0;0;0;0
2020-11-16 12:45:00;194;148;27;117;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-16 13:00:00;159;168;23;109;1;86;2;3;3;2;0;1;0;0;0;0;0;0;1
2020-11-16 13:15:00;230;175;37;145;0;0;0;8;6;4;0;6;0;1;0;0;0;0;0
2020-11-16 13:30:00;195;200;41;154;0;0;1;9;8;3;0;10;0;0;0;0;0;0;1
2020-11-16 13:45:00;154;150;26;124;5;8;3;15;15;1;0;0;0;0;0;0;0;0;1
2020-11-16 14:00:00;255;191;20;92;0;1;1;18;19;0;0;6;0;0;0;0;0;0;8
2020-11-16 14:15:00;176;178;21;119;0;1;1;11;11;1;0;2;0;0;0;0;0;0;0
2020-11-16 14:30:00;212;219;23;142;4;2;2;21;17;0;0;1;0;0;0;0;0;0;1
2020-11-16 14:45:00;219;193;27;141;7;8;8;10;9;2;0;2;0;0;0;0;0;0;0
2020-11-16 15:00:00;240;224;19;127;8;8;7;12;12;0;0;3;0;0;0;0;0;1;0
2020-11-16 15:15:00;215;154;14;101;5;5;6;14;13;5;0;0;0;0;0;0;0;0;1
2020-11-16 15:30:00;234;198;19;103;8;8;8;13;14;3;0;3;0;0;0;0;0;0;0
2020-11-16 15:45:00;223;190;43;136;10;9;9;10;9;2;0;5;0;0;0;0;0;0;1
2020-11-16 16:00:00;267;196;30;137;8;8;8;23;21;3;0;5;0;0;0;0;0;0;2
2020-11-16 16:15:00;231;195;16;86;8;7;7;10;9;5;0;4;0;0;0;0;0;0;2
2020-11-16 16:30:00;278;206;22;106;10;11;9;11;11;4;0;0;0;1;0;0;0;0;1
2020-11-16 16:45:00;201;188;22;108;10;10;10;7;8;4;0;5;0;0;0;0;0;0;0
2020-11-16 17:00:00;211;173;13;91;10;11;11;13;11;3;0;1;0;0;0;0;0;0;1
2020-11-16 17:15:00;228;172;17;106;8;10;8;11;12;2;0;2;0;0;0;0;0;0;1
2020-11-16 17:30:00;224;186;29;94;13;14;13;9;10;2;0;5;0;0;0;0;0;0;1
2020-11-16 17:45:00;194;142;20;98;10;11;12;9;10;5;0;0;0;0;0;0;0;0;5
2020-11-16 18:00:00;191;154;22;105;7;7;7;9;9;1;0;2;0;0;0;0;0;0;1
2020-11-16 18:15:00;142;113;19;85;5;88;5;9;7;0;0;2;0;0;0;0;0;0;2
2020-11-16 18:30:00;151;126;17;102;9;9;9;5;6;1;0;1;0;0;0;0;0;0;0
2020-11-16 18:45:00;123;95;13;84;4;4;4;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-16 19:00:00;132;78;17;59;8;7;7;7;7;0;0;1;0;0;0;0;0;0;0
2020-11-16 19:15:00;113;77;18;64;5;5;5;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-16 19:30:00;107;78;10;76;7;6;6;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-16 19:45:00;81;58;19;61;2;2;2;3;3;0;0;1;0;0;0;0;0;0;0
2020-11-16 20:00:00;72;58;18;54;1;1;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-16 20:15:00;70;51;17;50;3;3;3;3;2;0;0;1;0;0;0;0;0;0;0
2020-11-16 20:30:00;49;60;5;48;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 20:45:00;45;65;9;46;2;2;2;2;2;0;0;0;0;0;0;0;0;0;2
2020-11-16 21:00:00;41;71;13;68;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-16 21:15:00;37;54;15;47;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 21:30:00;21;43;13;41;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 21:45:00;39;24;14;25;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0
2020-11-16 22:00:00;87;26;10;35;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-16 22:15:00;59;33;7;34;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 22:30:00;39;30;13;34;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 22:45:00;23;19;8;22;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 23:00:00;26;30;12;29;2;2;2;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-16 23:15:00;12;25;5;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 23:30:00;7;13;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
