DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-08-02 00:00:00;19;9;17;13;0;0
2020-08-02 00:15:00;22;12;27;9;0;0
2020-08-02 00:30:00;27;25;18;18;1;0
2020-08-02 00:45:00;14;11;13;16;0;0
2020-08-02 01:00:00;15;14;21;12;0;0
2020-08-02 01:15:00;11;6;20;12;0;0
2020-08-02 01:30:00;11;9;9;7;0;0
2020-08-02 01:45:00;21;6;20;12;0;0
2020-08-02 02:00:00;7;7;18;11;0;0
2020-08-02 02:15:00;14;10;13;7;0;0
2020-08-02 02:30:00;5;5;6;2;0;0
2020-08-02 02:45:00;11;13;6;4;0;0
2020-08-02 03:00:00;12;7;9;10;0;0
2020-08-02 03:15:00;7;7;9;5;0;0
2020-08-02 03:30:00;4;3;13;9;0;0
2020-08-02 03:45:00;15;9;3;2;0;0
2020-08-02 04:00:00;7;1;7;4;0;0
2020-08-02 04:15:00;11;8;10;4;0;0
2020-08-02 04:30:00;11;10;8;5;0;0
2020-08-02 04:45:00;4;0;6;5;0;0
2020-08-02 05:00:00;4;9;6;6;0;0
2020-08-02 05:15:00;9;6;3;5;0;0
2020-08-02 05:30:00;8;9;14;11;0;0
2020-08-02 05:45:00;16;10;18;10;0;0
2020-08-02 06:00:00;11;7;13;6;0;0
2020-08-02 06:15:00;17;11;12;6;0;0
2020-08-02 06:30:00;14;6;18;11;0;0
2020-08-02 06:45:00;16;13;20;6;0;0
2020-08-02 07:00:00;20;11;13;6;0;0
2020-08-02 07:15:00;14;14;9;2;0;0
2020-08-02 07:30:00;15;9;12;5;0;0
2020-08-02 07:45:00;22;13;14;5;0;0
2020-08-02 08:00:00;24;13;17;3;0;0
2020-08-02 08:15:00;20;16;20;14;0;0
2020-08-02 08:30:00;26;18;24;18;0;0
2020-08-02 08:45:00;35;27;19;10;0;0
2020-08-02 09:00:00;32;40;35;13;1;0
2020-08-02 09:15:00;39;25;44;26;0;0
2020-08-02 09:30:00;49;33;32;27;4;0
2020-08-02 09:45:00;34;38;54;21;0;0
2020-08-02 10:00:00;49;39;42;23;2;0
2020-08-02 10:15:00;50;38;38;27;0;0
2020-08-02 10:30:00;63;48;33;24;2;0
2020-08-02 10:45:00;44;46;41;32;0;0
2020-08-02 11:00:00;72;55;53;28;0;0
2020-08-02 11:15:00;45;44;48;35;3;0
2020-08-02 11:30:00;50;49;43;23;13;0
2020-08-02 11:45:00;50;69;61;36;2;0
2020-08-02 12:00:00;44;49;41;24;0;0
2020-08-02 12:15:00;56;47;55;45;27;0
2020-08-02 12:30:00;49;41;57;39;0;1
2020-08-02 12:45:00;49;51;49;33;1;0
2020-08-02 13:00:00;56;48;54;47;0;0
2020-08-02 13:15:00;58;50;48;25;0;0
2020-08-02 13:30:00;50;39;55;43;4;0
2020-08-02 13:45:00;51;32;51;33;5;0
2020-08-02 14:00:00;61;51;55;38;1;0
2020-08-02 14:15:00;49;40;54;47;5;0
2020-08-02 14:30:00;53;47;52;39;1;0
2020-08-02 14:45:00;60;47;58;45;25;3
2020-08-02 15:00:00;53;45;51;26;8;0
2020-08-02 15:15:00;45;44;50;40;9;0
2020-08-02 15:30:00;61;33;54;35;6;0
2020-08-02 15:45:00;55;40;47;35;5;0
2020-08-02 16:00:00;52;46;48;29;7;0
2020-08-02 16:15:00;64;54;62;35;0;0
2020-08-02 16:30:00;57;41;44;41;1;2
2020-08-02 16:45:00;49;41;53;45;0;0
2020-08-02 17:00:00;50;51;57;31;7;0
2020-08-02 17:15:00;67;56;77;51;18;0
2020-08-02 17:30:00;64;43;64;46;2;3
2020-08-02 17:45:00;53;43;59;47;8;0
2020-08-02 18:00:00;38;41;58;47;6;0
2020-08-02 18:15:00;33;50;60;41;11;0
2020-08-02 18:30:00;55;45;59;38;2;0
2020-08-02 18:45:00;44;41;74;52;0;0
2020-08-02 19:00:00;49;37;50;36;2;0
2020-08-02 19:15:00;47;51;60;45;0;0
2020-08-02 19:30:00;41;28;34;29;0;0
2020-08-02 19:45:00;47;46;67;48;0;0
2020-08-02 20:00:00;41;39;45;29;0;0
2020-08-02 20:15:00;48;46;60;38;0;0
2020-08-02 20:30:00;35;37;36;27;1;0
2020-08-02 20:45:00;37;33;45;40;0;0
2020-08-02 21:00:00;33;35;46;39;0;0
2020-08-02 21:15:00;33;18;45;35;0;0
2020-08-02 21:30:00;24;36;55;37;0;0
2020-08-02 21:45:00;36;23;34;34;0;0
2020-08-02 22:00:00;34;25;40;32;0;0
2020-08-02 22:15:00;33;27;20;14;0;0
2020-08-02 22:30:00;30;27;36;18;0;0
2020-08-02 22:45:00;26;16;22;13;0;0
2020-08-02 23:00:00;23;14;18;15;0;0
2020-08-02 23:15:00;14;13;17;16;0;0
2020-08-02 23:30:00;13;14;11;7;0;0
2020-08-02 23:45:00;12;13;23;16;0;0
