DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-24 00:00:00;6;7;10;8;1;2;0
2020-02-24 00:15:00;8;13;19;14;0;1;0
2020-02-24 00:30:00;10;11;15;11;2;2;0
2020-02-24 00:45:00;4;12;6;10;1;3;0
2020-02-24 01:00:00;12;13;8;4;0;1;0
2020-02-24 01:15:00;7;4;9;6;0;1;0
2020-02-24 01:30:00;4;3;6;3;1;2;0
2020-02-24 01:45:00;9;8;9;6;1;0;0
2020-02-24 02:00:00;4;5;4;1;1;1;0
2020-02-24 02:15:00;3;11;6;3;0;0;0
2020-02-24 02:30:00;5;3;3;1;0;0;0
2020-02-24 02:45:00;7;4;5;4;1;2;0
2020-02-24 03:00:00;0;2;3;2;0;1;0
2020-02-24 03:15:00;2;1;4;2;0;0;0
2020-02-24 03:30:00;1;1;4;2;0;3;0
2020-02-24 03:45:00;4;6;8;8;2;1;0
2020-02-24 04:00:00;5;13;7;10;2;1;0
2020-02-24 04:15:00;6;10;14;4;2;1;0
2020-02-24 04:30:00;14;16;21;8;0;1;0
2020-02-24 04:45:00;17;17;47;7;3;4;0
2020-02-24 05:00:00;35;34;89;35;0;8;0
2020-02-24 05:15:00;33;50;180;85;3;15;0
2020-02-24 05:30:00;50;58;203;106;8;14;0
2020-02-24 05:45:00;42;55;186;105;11;18;0
2020-02-24 06:00:00;67;80;189;115;7;26;0
2020-02-24 06:15:00;65;81;208;129;12;35;3
2020-02-24 06:30:00;67;96;244;214;19;54;0
2020-02-24 06:45:00;61;102;199;182;5;30;0
2020-02-24 07:00:00;63;85;218;171;17;33;0
2020-02-24 07:15:00;58;79;240;183;13;50;0
2020-02-24 07:30:00;70;106;248;202;447;55;2
2020-02-24 07:45:00;80;114;227;156;159;56;0
2020-02-24 08:00:00;79;117;224;145;16;42;0
2020-02-24 08:15:00;69;95;193;170;14;45;3
2020-02-24 08:30:00;74;110;191;132;24;38;0
2020-02-24 08:45:00;67;109;182;168;30;31;1
2020-02-24 09:00:00;77;87;133;107;20;30;0
2020-02-24 09:15:00;72;115;129;143;22;25;0
2020-02-24 09:30:00;76;122;127;105;365;33;0
2020-02-24 09:45:00;74;104;116;116;25;20;0
2020-02-24 10:00:00;79;130;135;141;24;27;0
2020-02-24 10:15:00;104;140;135;151;33;24;0
2020-02-24 10:30:00;90;124;128;142;14;22;0
2020-02-24 10:45:00;88;153;125;142;27;32;0
2020-02-24 11:00:00;74;137;130;127;21;24;3
2020-02-24 11:15:00;96;154;123;127;17;25;0
2020-02-24 11:30:00;93;146;120;123;29;34;0
2020-02-24 11:45:00;98;147;112;128;26;24;0
2020-02-24 12:00:00;101;145;113;125;33;36;2
2020-02-24 12:15:00;97;134;114;123;19;20;0
2020-02-24 12:30:00;106;156;120;97;19;21;0
2020-02-24 12:45:00;110;189;130;129;15;27;0
2020-02-24 13:00:00;105;144;165;151;8;36;0
2020-02-24 13:15:00;114;171;169;151;21;36;0
2020-02-24 13:30:00;122;182;202;151;17;34;0
2020-02-24 13:45:00;123;173;228;169;17;38;0
2020-02-24 14:00:00;169;230;129;129;15;41;0
2020-02-24 14:15:00;188;224;117;131;24;30;3
2020-02-24 14:30:00;179;215;102;128;18;31;4
2020-02-24 14:45:00;154;207;114;144;17;36;6
2020-02-24 15:00:00;183;219;130;160;14;28;0
2020-02-24 15:15:00;200;263;98;162;19;24;0
2020-02-24 15:30:00;192;257;114;140;18;26;0
2020-02-24 15:45:00;186;243;120;140;19;37;0
2020-02-24 16:00:00;210;276;109;148;21;24;1
2020-02-24 16:15:00;186;244;134;152;17;30;0
2020-02-24 16:30:00;184;260;105;133;19;40;3
2020-02-24 16:45:00;195;248;117;149;21;29;0
2020-02-24 17:00:00;211;264;127;162;134;38;0
2020-02-24 17:15:00;221;274;112;150;21;26;0
2020-02-24 17:30:00;175;251;114;147;15;32;0
2020-02-24 17:45:00;163;224;103;128;29;14;0
2020-02-24 18:00:00;138;216;108;118;13;34;14
2020-02-24 18:15:00;139;196;79;105;18;29;0
2020-02-24 18:30:00;116;169;85;114;20;24;0
2020-02-24 18:45:00;94;153;80;102;19;15;0
2020-02-24 19:00:00;91;143;62;95;21;23;0
2020-02-24 19:15:00;94;120;74;99;16;23;0
2020-02-24 19:30:00;65;101;66;63;13;17;1
2020-02-24 19:45:00;64;93;67;68;51;17;0
2020-02-24 20:00:00;81;110;76;80;6;19;0
2020-02-24 20:15:00;62;90;58;51;9;11;0
2020-02-24 20:30:00;33;77;81;46;1;14;0
2020-02-24 20:45:00;11;107;115;29;2;5;0
2020-02-24 21:00:00;5;87;162;38;0;8;0
2020-02-24 21:15:00;6;97;157;57;8;15;0
2020-02-24 21:30:00;4;111;99;55;1;14;0
2020-02-24 21:45:00;12;230;61;36;2;11;0
2020-02-24 22:00:00;109;181;36;29;6;10;0
2020-02-24 22:15:00;69;87;35;35;2;5;0
2020-02-24 22:30:00;48;42;33;32;0;8;0
2020-02-24 22:45:00;27;26;29;19;3;2;0
2020-02-24 23:00:00;32;32;28;20;0;3;0
2020-02-24 23:15:00;21;16;29;20;2;8;0
2020-02-24 23:30:00;13;21;21;10;1;3;0
2020-02-24 23:45:00;22;13;19;13;4;0;0
