DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-01-06 00:00:00;6;5;6;7;7;6;4;0;8;0;0;0;0;0;0
2020-01-06 00:15:00;7;2;3;1;1;1;1;0;7;0;0;0;0;0;0
2020-01-06 00:30:00;6;3;2;1;1;1;1;0;10;0;0;0;0;0;0
2020-01-06 00:45:00;7;2;3;2;1;1;1;0;7;0;0;0;0;0;0
2020-01-06 01:00:00;6;1;2;3;3;1;1;0;2;0;0;0;0;0;0
2020-01-06 01:15:00;9;5;9;0;0;0;0;0;12;0;0;0;0;0;0
2020-01-06 01:30:00;6;2;4;2;2;2;2;0;8;0;0;0;0;0;0
2020-01-06 01:45:00;4;0;0;4;4;2;2;0;0;0;0;0;0;0;0
2020-01-06 02:00:00;6;5;5;2;2;4;3;0;3;0;0;0;0;0;0
2020-01-06 02:15:00;2;5;6;0;0;0;0;0;1;0;0;0;0;0;0
2020-01-06 02:30:00;2;1;1;2;2;1;0;0;1;0;0;0;0;0;0
2020-01-06 02:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-06 03:00:00;2;2;2;0;0;0;0;0;2;0;0;0;0;0;0
2020-01-06 03:15:00;0;0;0;3;2;2;1;0;6;0;0;0;0;0;0
2020-01-06 03:30:00;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-01-06 03:45:00;2;3;4;1;1;1;1;0;2;0;0;0;0;0;0
2020-01-06 04:00:00;0;1;2;1;1;1;1;0;1;0;0;0;0;0;0
2020-01-06 04:15:00;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-06 04:30:00;4;1;1;0;0;1;1;0;2;0;0;0;0;0;0
2020-01-06 04:45:00;4;0;0;1;0;2;2;0;2;0;0;0;0;0;0
2020-01-06 05:00:00;1;0;0;2;1;1;1;0;7;0;0;0;0;0;0
2020-01-06 05:15:00;4;2;2;4;4;3;3;0;4;0;0;0;0;0;0
2020-01-06 05:30:00;6;4;4;3;3;2;2;0;3;0;0;0;0;0;0
2020-01-06 05:45:00;4;2;5;2;2;1;2;0;2;0;0;0;0;0;0
2020-01-06 06:00:00;2;1;2;2;2;0;0;0;6;0;0;0;0;0;0
2020-01-06 06:15:00;6;1;0;0;0;3;3;1;6;0;0;0;0;0;0
2020-01-06 06:30:00;4;2;3;3;3;0;0;1;9;0;0;0;0;0;0
2020-01-06 06:45:00;7;2;2;0;0;3;3;0;6;0;0;0;0;0;0
2020-01-06 07:00:00;4;3;3;1;1;1;1;1;2;0;0;0;0;0;0
2020-01-06 07:15:00;11;1;2;4;4;2;1;1;3;0;0;0;0;0;0
2020-01-06 07:30:00;3;3;3;2;2;1;0;0;4;0;0;0;0;0;0
2020-01-06 07:45:00;6;1;2;6;5;4;6;0;6;0;0;0;0;0;0
2020-01-06 08:00:00;8;6;6;3;3;4;3;0;4;0;0;0;0;0;0
2020-01-06 08:15:00;8;2;4;4;4;3;3;1;2;0;0;0;0;0;0
2020-01-06 08:30:00;7;1;1;4;3;4;5;0;3;0;0;0;0;0;0
2020-01-06 08:45:00;14;6;9;5;5;1;2;1;4;0;0;0;0;0;0
2020-01-06 09:00:00;11;2;3;2;2;6;5;1;4;0;0;0;0;0;0
