DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-12-07 00:00:00;3;0;0;0;2;6;8;0;0;0;0;0;0;0
2020-12-07 00:15:00;4;1;0;0;6;11;6;0;0;0;0;0;0;0
2020-12-07 00:30:00;6;0;0;0;4;11;8;0;0;0;0;0;0;0
2020-12-07 00:45:00;6;0;2;2;2;8;1;0;0;0;0;0;0;0
2020-12-07 01:00:00;7;1;0;1;0;2;11;0;0;0;0;0;0;0
2020-12-07 01:15:00;1;0;1;0;4;10;1;0;0;0;0;0;0;0
2020-12-07 01:30:00;2;0;0;1;2;4;7;0;0;0;0;0;0;0
2020-12-07 01:45:00;5;2;0;1;4;6;5;0;0;0;0;0;0;0
2020-12-07 02:00:00;2;1;0;1;1;5;5;0;0;0;0;0;0;0
2020-12-07 02:15:00;1;0;1;1;1;5;0;0;0;0;0;0;0;0
2020-12-07 02:30:00;2;0;1;0;1;6;2;0;0;0;0;0;0;0
2020-12-07 02:45:00;1;1;0;0;4;7;4;0;0;0;0;0;0;0
2020-12-07 03:00:00;4;0;0;0;2;4;8;0;0;0;0;0;0;0
2020-12-07 03:15:00;3;1;0;0;0;5;5;0;0;0;0;0;0;0
2020-12-07 03:30:00;0;0;1;0;1;5;1;0;0;0;0;0;0;0
2020-12-07 03:45:00;4;1;0;1;4;4;8;0;0;0;0;0;0;0
2020-12-07 04:00:00;5;0;0;0;2;8;10;0;0;0;0;0;0;0
2020-12-07 04:15:00;12;0;0;0;4;18;11;0;0;0;0;0;0;0
2020-12-07 04:30:00;9;0;0;0;3;12;20;0;0;0;0;0;0;0
2020-12-07 04:45:00;19;1;1;0;6;30;22;0;0;0;0;0;0;0
2020-12-07 05:00:00;53;4;0;1;15;40;56;0;0;0;0;0;0;0
2020-12-07 05:15:00;89;7;6;7;15;45;103;0;0;0;0;0;0;0
2020-12-07 05:30:00;101;10;19;8;20;69;127;0;0;0;0;0;0;0
2020-12-07 05:45:00;86;3;11;6;14;60;110;0;0;0;0;0;0;0
2020-12-07 06:00:00;53;6;12;5;14;50;87;0;0;0;0;0;0;0
2020-12-07 06:15:00;97;9;10;9;28;77;123;0;0;0;0;0;0;0
2020-12-07 06:30:00;125;14;30;13;47;100;147;1;0;0;0;0;0;0
2020-12-07 06:45:00;149;25;27;17;45;98;184;1;0;0;0;0;0;0
2020-12-07 07:00:00;129;23;30;20;64;126;145;0;0;0;0;0;0;0
2020-12-07 07:15:00;162;40;37;16;77;110;178;1;0;0;0;0;0;0
2020-12-07 07:30:00;113;46;37;34;105;120;137;6;0;3;0;0;0;0
2020-12-07 07:45:00;151;49;39;22;75;100;165;8;0;1;0;0;0;0
2020-12-07 08:00:00;150;42;26;26;74;109;165;0;0;0;0;0;0;0
2020-12-07 08:15:00;121;30;23;27;62;107;162;0;0;0;0;0;0;0
2020-12-07 08:30:00;97;17;38;30;67;132;133;6;1;0;2;2;2;0
2020-12-07 08:45:00;89;17;33;21;67;118;130;1;0;0;0;0;0;0
2020-12-07 09:00:00;93;18;23;18;53;99;139;0;0;0;0;0;0;0
2020-12-07 09:15:00;83;16;11;16;46;120;132;2;0;0;0;0;0;0
2020-12-07 09:30:00;108;19;16;17;59;129;150;0;0;0;0;0;0;0
2020-12-07 09:45:00;99;25;23;37;66;125;141;5;0;0;0;0;0;0
2020-12-07 10:00:00;100;27;2;28;63;131;150;3;0;0;0;0;0;0
2020-12-07 10:15:00;102;15;2;36;74;157;144;0;0;0;0;0;0;0
2020-12-07 10:30:00;106;17;0;35;35;209;144;0;0;0;0;0;0;0
2020-12-07 10:45:00;101;27;0;43;70;162;150;3;0;0;0;0;0;0
2020-12-07 11:00:00;101;22;3;40;74;157;153;1;0;3;0;0;0;0
2020-12-07 11:15:00;87;20;15;32;78;154;134;1;0;2;0;0;0;0
2020-12-07 11:30:00;103;25;42;11;82;156;133;3;0;6;0;0;0;0
2020-12-07 11:45:00;99;18;31;4;87;146;131;1;0;0;2;2;2;0
2020-12-07 12:00:00;97;26;24;22;87;137;130;0;2;2;0;0;0;0
2020-12-07 12:15:00;99;22;32;18;83;125;130;0;0;1;0;0;0;0
2020-12-07 12:30:00;107;22;31;22;104;155;140;1;0;1;0;0;0;0
2020-12-07 12:45:00;112;27;25;18;97;149;134;12;0;2;0;0;0;0
2020-12-07 13:00:00;113;31;30;28;91;145;137;2;0;5;0;0;0;0
2020-12-07 13:15:00;125;33;21;16;81;144;145;0;2;2;0;0;0;0
2020-12-07 13:30:00;175;39;23;15;68;122;184;20;0;11;0;0;0;0
2020-12-07 13:45:00;144;38;36;30;82;142;164;0;0;5;0;0;0;0
2020-12-07 14:00:00;125;25;35;27;102;163;145;2;0;2;0;0;0;0
2020-12-07 14:15:00;100;16;42;25;129;119;140;0;0;13;0;0;0;0
2020-12-07 14:30:00;101;28;39;16;122;135;153;1;0;2;12;12;12;0
2020-12-07 14:45:00;106;32;63;29;106;103;143;0;0;3;0;0;0;0
2020-12-07 15:00:00;99;33;68;23;100;90;127;4;0;1;0;0;0;0
2020-12-07 15:15:00;91;30;48;30;114;111;131;0;0;3;1;1;1;0
2020-12-07 15:30:00;97;25;56;19;121;102;135;1;4;1;0;0;0;0
2020-12-07 15:45:00;118;29;50;29;121;107;161;0;0;0;0;0;0;0
2020-12-07 16:00:00;115;32;52;30;104;130;141;1;0;3;0;0;0;0
2020-12-07 16:15:00;125;28;54;24;108;96;153;3;0;0;0;0;0;0
2020-12-07 16:30:00;112;31;72;29;116;102;142;5;0;11;0;0;0;0
2020-12-07 16:45:00;128;35;62;29;117;108;146;7;0;14;1;1;1;0
2020-12-07 17:00:00;122;26;57;21;95;119;146;0;0;1;0;0;0;0
2020-12-07 17:15:00;115;31;48;23;94;108;147;3;0;5;0;0;0;0
2020-12-07 17:30:00;103;25;29;16;95;137;132;0;0;3;0;0;0;0
2020-12-07 17:45:00;100;18;31;13;80;105;132;0;0;1;0;0;0;0
2020-12-07 18:00:00;97;22;30;9;85;123;121;0;0;0;0;0;0;0
2020-12-07 18:15:00;81;20;24;7;95;132;109;0;0;2;0;0;0;0
2020-12-07 18:30:00;72;18;17;6;65;113;108;0;0;0;0;0;0;0
2020-12-07 18:45:00;59;15;13;8;55;94;87;1;0;1;0;0;0;0
2020-12-07 19:00:00;49;11;14;6;52;91;84;12;0;6;0;0;0;0
2020-12-07 19:15:00;51;6;15;14;52;86;70;0;0;0;0;0;0;0
2020-12-07 19:30:00;44;6;9;5;34;66;66;0;0;0;0;0;0;0
2020-12-07 19:45:00;34;4;11;5;27;60;60;0;0;3;0;0;0;0
2020-12-07 20:00:00;37;7;11;5;31;72;59;0;0;0;0;0;0;0
2020-12-07 20:15:00;38;6;11;9;21;48;54;0;0;0;0;0;0;0
2020-12-07 20:30:00;33;7;9;7;23;58;52;0;0;0;0;0;0;0
2020-12-07 20:45:00;41;4;2;3;19;48;53;0;0;0;0;0;0;0
2020-12-07 21:00:00;54;5;6;4;16;36;83;0;0;0;0;0;0;0
2020-12-07 21:15:00;59;10;8;4;11;31;77;0;0;0;0;0;0;0
2020-12-07 21:30:00;37;2;8;5;13;34;51;0;0;0;0;0;0;0
2020-12-07 21:45:00;17;2;6;2;34;75;31;0;0;0;0;0;0;0
2020-12-07 22:00:00;15;2;7;2;61;100;25;0;0;1;0;0;0;0
2020-12-07 22:15:00;12;1;11;2;43;82;33;1;0;0;0;0;0;0
2020-12-07 22:30:00;15;1;2;4;14;40;25;0;0;0;0;0;0;0
2020-12-07 22:45:00;17;3;6;1;13;36;20;0;0;0;0;0;0;0
2020-12-07 23:00:00;14;0;3;0;8;18;18;0;0;0;0;0;0;0
2020-12-07 23:15:00;11;3;1;7;5;19;10;0;0;0;0;0;0;0
2020-12-07 23:30:00;11;3;2;2;3;11;9;0;0;0;0;0;0;0
2020-12-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
