DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-09-11 00:00:00;0;5;4;1;2;2;13;0;1;0;0;0
2019-09-11 00:15:00;1;4;4;1;1;3;5;0;0;1;0;0
2019-09-11 00:30:00;0;2;8;3;1;3;8;0;0;0;0;0
2019-09-11 00:45:00;0;2;3;3;0;2;5;0;1;0;0;0
2019-09-11 01:00:00;1;4;4;0;0;0;1;0;0;0;0;0
2019-09-11 01:15:00;1;1;1;0;0;3;4;0;0;0;0;0
2019-09-11 01:30:00;0;1;2;1;0;1;5;0;0;0;0;0
2019-09-11 01:45:00;2;2;3;1;0;1;2;0;0;0;0;0
2019-09-11 02:00:00;0;0;0;0;0;1;0;0;0;0;0;0
2019-09-11 02:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-09-11 02:30:00;0;0;0;1;0;0;1;0;0;0;0;0
2019-09-11 02:45:00;1;2;1;0;0;0;0;0;0;0;0;0
2019-09-11 03:00:00;1;1;1;1;1;0;0;0;0;0;0;0
2019-09-11 03:15:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-09-11 03:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2019-09-11 03:45:00;1;1;1;0;0;0;0;0;0;0;0;0
2019-09-11 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-09-11 04:15:00;0;0;0;0;0;0;1;1;0;0;0;0
2019-09-11 04:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-09-11 04:45:00;2;3;4;0;0;1;9;0;0;1;0;0
2019-09-11 05:00:00;2;4;7;1;2;2;14;0;2;2;0;0
2019-09-11 05:15:00;3;4;8;0;0;2;30;0;1;3;0;0
2019-09-11 05:30:00;10;9;10;2;1;11;36;0;0;1;254;0
2019-09-11 05:45:00;32;31;42;0;1;4;27;0;2;2;0;3
2019-09-11 06:00:00;37;24;42;1;2;6;20;0;3;1;0;0
2019-09-11 06:15:00;15;16;22;0;0;3;26;0;2;0;0;0
2019-09-11 06:30:00;17;19;28;0;1;6;34;1;5;1;0;0
2019-09-11 06:45:00;26;28;36;3;2;12;48;0;2;7;0;1
2019-09-11 07:00:00;32;19;30;1;1;12;49;0;1;4;0;0
2019-09-11 07:15:00;28;21;40;2;0;11;54;0;2;6;0;0
2019-09-11 07:30:00;55;53;71;1;4;11;62;0;2;3;0;6
2019-09-11 07:45:00;46;34;52;0;4;10;55;1;4;0;0;0
2019-09-11 08:00:00;41;50;65;2;11;22;65;0;6;5;0;3
2019-09-11 08:15:00;61;56;67;2;5;20;53;0;11;3;0;2
2019-09-11 08:30:00;56;49;67;0;3;12;43;0;8;0;0;0
2019-09-11 08:45:00;55;58;73;6;4;14;44;1;5;2;0;4
2019-09-11 09:00:00;58;56;78;3;12;17;41;1;9;1;0;5
2019-09-11 09:15:00;52;66;84;6;10;14;33;1;8;3;0;0
2019-09-11 09:30:00;65;72;85;4;14;21;55;5;20;2;0;2
2019-09-11 09:45:00;61;84;123;9;9;22;51;1;13;0;0;1
2019-09-11 10:00:00;61;68;69;8;12;29;60;69;25;0;0;0
2019-09-11 10:15:00;60;71;80;11;14;33;72;4;14;1;0;5
2019-09-11 10:30:00;47;56;63;13;17;32;61;3;22;1;0;2
2019-09-11 10:45:00;54;59;60;18;16;25;55;4;11;0;0;1
2019-09-11 11:00:00;69;72;108;14;20;21;62;2;15;2;0;0
2019-09-11 11:15:00;64;73;80;16;25;28;76;6;19;1;0;0
2019-09-11 11:30:00;62;72;73;20;19;52;99;7;22;2;0;1
2019-09-11 11:45:00;62;62;79;16;11;35;89;2;21;1;0;3
