DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DE3);12(DE4);13(TAFBA);14(TAFBB);15(TAFBC);16(TAFBD)
2020-07-31 00:00:00;23;20;16;4;3;19;0;4;3;3;3;3;0;0;0;0
2020-07-31 00:15:00;15;22;22;5;5;21;1;5;11;14;11;11;0;0;0;0
2020-07-31 00:30:00;17;15;13;0;4;18;0;1;4;4;4;4;0;0;0;0
2020-07-31 00:45:00;14;15;15;2;4;14;0;4;2;1;1;1;0;0;0;0
2020-07-31 01:00:00;5;13;14;0;2;14;1;1;1;1;1;1;0;0;0;0
2020-07-31 01:15:00;16;10;9;0;1;11;0;0;8;7;6;6;0;0;0;0
2020-07-31 01:30:00;11;12;13;2;4;11;0;1;4;4;3;4;0;0;0;0
2020-07-31 01:45:00;12;8;8;1;6;11;0;4;4;4;3;3;0;0;0;0
2020-07-31 02:00:00;8;9;11;1;3;6;0;1;2;2;1;2;0;0;0;0
2020-07-31 02:15:00;5;11;10;0;5;12;0;3;1;1;1;1;0;0;0;0
2020-07-31 02:30:00;5;4;3;0;2;3;0;1;1;1;2;2;0;0;0;0
2020-07-31 02:45:00;9;4;4;2;2;4;1;1;1;1;1;1;0;0;0;0
2020-07-31 03:00:00;9;7;7;0;2;7;0;1;0;0;0;0;0;0;0;0
2020-07-31 03:15:00;5;3;3;2;1;1;0;2;0;0;0;0;0;0;0;0
2020-07-31 03:30:00;4;6;5;0;2;8;0;1;1;1;1;1;0;0;0;0
2020-07-31 03:45:00;5;8;8;0;3;8;0;3;1;1;1;1;0;0;0;0
2020-07-31 04:00:00;10;10;9;0;4;11;0;0;2;2;2;2;0;0;0;0
2020-07-31 04:15:00;8;5;6;0;2;7;0;0;1;1;1;1;0;0;0;0
2020-07-31 04:30:00;9;9;7;2;7;9;0;3;3;3;5;3;0;0;0;0
2020-07-31 04:45:00;13;13;11;1;7;10;0;3;2;2;1;1;0;0;0;0
2020-07-31 05:00:00;20;13;13;1;4;14;1;7;5;4;4;4;0;0;0;0
2020-07-31 05:15:00;47;32;28;1;11;40;0;20;20;19;19;19;0;0;0;0
2020-07-31 05:30:00;43;50;31;4;20;49;0;11;23;24;24;25;0;0;0;0
2020-07-31 05:45:00;43;78;36;5;14;77;1;11;32;33;32;31;0;0;1;0
2020-07-31 06:00:00;62;52;37;14;19;52;3;6;21;20;20;21;0;0;0;0
2020-07-31 06:15:00;65;68;50;11;13;66;0;15;26;26;28;28;0;0;0;0
2020-07-31 06:30:00;81;112;76;10;20;114;5;26;21;22;20;21;0;0;0;1
2020-07-31 06:45:00;83;103;72;13;27;95;3;44;24;25;27;28;0;0;1;0
2020-07-31 07:00:00;92;91;106;12;23;96;2;33;30;31;19;19;0;0;0;0
2020-07-31 07:15:00;123;117;165;14;44;112;8;32;44;46;44;46;0;9;0;1
2020-07-31 07:30:00;128;125;164;23;32;120;4;47;48;49;44;44;0;0;1;0
2020-07-31 07:45:00;137;135;155;27;38;105;8;62;39;40;42;41;0;0;0;0
2020-07-31 08:00:00;110;118;116;17;48;107;5;52;47;45;44;42;0;0;1;0
2020-07-31 08:15:00;107;137;118;25;35;118;6;40;35;37;32;34;0;0;0;0
2020-07-31 08:30:00;127;154;105;18;44;144;8;49;42;42;39;40;0;30;1;0
2020-07-31 08:45:00;144;134;89;37;38;127;12;45;53;50;47;48;0;0;0;0
2020-07-31 09:00:00;129;146;98;34;31;122;9;52;38;39;37;41;0;0;0;0
2020-07-31 09:15:00;133;164;101;38;41;148;10;47;53;51;46;51;0;1;0;0
2020-07-31 09:30:00;134;157;102;40;50;149;15;53;76;77;79;72;5;0;0;0
2020-07-31 09:45:00;151;181;105;55;54;165;11;55;50;55;38;43;0;0;0;0
2020-07-31 10:00:00;168;164;98;39;54;154;26;60;49;46;44;48;0;0;4;3
2020-07-31 10:15:00;154;175;103;44;43;163;17;58;78;71;73;70;0;0;3;1
2020-07-31 10:30:00;181;185;115;59;53;157;17;63;56;52;44;44;0;1;1;0
2020-07-31 10:45:00;163;195;119;46;47;172;12;66;54;55;56;55;2;0;0;0
2020-07-31 11:00:00;166;170;113;47;56;128;4;53;64;67;63;64;0;0;1;1
2020-07-31 11:15:00;201;170;104;31;49;140;14;56;60;58;55;59;0;0;0;0
2020-07-31 11:30:00;199;182;111;40;43;155;18;58;65;62;59;58;1;1;1;3
2020-07-31 11:45:00;164;176;107;48;38;165;10;67;58;61;50;52;0;0;0;0
2020-07-31 12:00:00;208;172;96;50;57;151;14;61;60;59;53;50;0;0;0;0
2020-07-31 12:15:00;203;187;112;58;61;160;17;61;58;63;58;59;0;0;3;1
2020-07-31 12:30:00;159;174;126;47;52;164;16;62;63;64;60;60;0;0;0;1
2020-07-31 12:45:00;167;143;98;37;38;133;10;69;55;50;50;50;1;1;0;0
2020-07-31 13:00:00;171;170;91;56;50;151;7;62;54;54;48;48;0;0;0;2
2020-07-31 13:15:00;158;177;90;50;40;173;17;41;70;69;69;71;0;1;2;2
2020-07-31 13:30:00;152;142;101;47;56;167;14;65;65;63;62;58;0;0;0;0
2020-07-31 13:45:00;149;161;114;44;61;170;15;60;62;60;58;58;0;0;3;0
2020-07-31 14:00:00;169;134;110;41;48;171;18;65;67;63;58;61;0;0;0;0
2020-07-31 14:15:00;154;155;97;58;45;163;10;45;52;53;48;45;0;0;1;2
2020-07-31 14:30:00;191;167;91;61;55;162;7;49;48;48;49;48;1;0;0;0
