DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2020-02-17 00:00:00;3;0;1;0;0;0;0;0;0;0;0;0
2020-02-17 00:15:00;4;0;3;0;0;0;0;0;0;0;0;0
2020-02-17 00:30:00;4;0;1;0;0;0;0;0;0;0;0;0
2020-02-17 00:45:00;2;0;4;0;0;0;0;0;0;0;0;0
2020-02-17 01:00:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-02-17 01:15:00;7;0;1;0;0;0;0;0;0;0;0;0
2020-02-17 01:30:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-02-17 01:45:00;3;0;4;0;0;0;0;0;0;0;0;0
2020-02-17 02:00:00;5;0;4;0;0;0;0;0;0;0;0;0
2020-02-17 02:15:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-02-17 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-17 02:45:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-02-17 03:00:00;5;0;2;0;0;0;0;0;0;0;0;0
2020-02-17 03:15:00;0;0;6;0;0;0;0;0;0;0;0;0
2020-02-17 03:30:00;6;0;3;0;0;0;0;0;0;0;0;0
2020-02-17 03:45:00;1;0;6;0;0;0;0;0;0;0;0;0
2020-02-17 04:00:00;6;0;6;0;0;0;0;0;0;0;0;0
2020-02-17 04:15:00;3;0;10;0;0;0;0;0;0;0;0;0
2020-02-17 04:30:00;3;0;16;0;0;0;0;0;0;0;0;0
2020-02-17 04:45:00;2;0;34;0;0;0;0;0;0;0;0;0
2020-02-17 05:00:00;7;0;98;0;0;0;0;0;0;0;0;0
2020-02-17 05:15:00;15;0;124;0;0;0;0;0;0;0;0;0
2020-02-17 05:30:00;11;0;184;0;0;0;0;0;0;0;0;0
2020-02-17 05:45:00;16;0;154;0;0;0;0;0;0;0;0;0
2020-02-17 06:00:00;26;0;158;0;0;0;0;0;0;0;0;0
2020-02-17 06:15:00;34;0;221;0;8;0;0;0;0;1;0;0
2020-02-17 06:30:00;53;0;259;0;6;1;0;0;0;3;1;0
2020-02-17 06:45:00;54;0;233;0;5;2;0;0;0;4;0;0
2020-02-17 07:00:00;43;0;228;0;10;0;0;0;0;1;0;0
2020-02-17 07:15:00;64;0;181;0;9;0;0;0;0;4;2;0
2020-02-17 07:30:00;78;0;145;0;12;6;0;0;0;5;7;0
2020-02-17 07:45:00;83;0;170;0;13;1;0;0;0;2;1;0
2020-02-17 08:00:00;75;0;165;0;7;2;0;0;0;0;0;0
2020-02-17 08:15:00;66;0;177;0;6;1;0;0;0;2;0;0
2020-02-17 08:30:00;66;0;198;0;13;0;0;0;0;2;0;0
2020-02-17 08:45:00;73;0;162;0;3;1;0;0;0;2;0;0
2020-02-17 09:00:00;79;0;143;0;3;1;0;0;0;6;0;0
2020-02-17 09:15:00;74;0;130;0;3;1;0;0;0;3;0;0
