DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-02-04 00:00:00;10;6;4;6;7;10;11;6
2020-02-04 00:15:00;3;5;4;3;4;7;12;6
2020-02-04 00:30:00;8;6;2;1;1;9;7;5
2020-02-04 00:45:00;11;8;3;2;0;7;10;6
2020-02-04 01:00:00;6;5;2;4;4;8;6;5
2020-02-04 01:15:00;4;10;5;2;2;2;11;6
2020-02-04 01:30:00;6;8;4;4;4;6;6;6
2020-02-04 01:45:00;7;4;4;3;2;5;3;2
2020-02-04 02:00:00;7;4;2;1;1;1;6;0
2020-02-04 02:15:00;9;5;6;1;1;1;2;2
2020-02-04 02:30:00;2;4;1;4;3;5;5;4
2020-02-04 02:45:00;7;8;4;1;2;4;8;4
2020-02-04 03:00:00;11;6;0;1;1;3;2;4
2020-02-04 03:15:00;4;6;2;3;2;3;5;5
2020-02-04 03:30:00;3;4;2;2;2;2;5;2
2020-02-04 03:45:00;4;8;1;5;5;10;6;2
2020-02-04 04:00:00;10;8;2;6;4;7;7;4
2020-02-04 04:15:00;14;4;4;3;1;6;9;5
2020-02-04 04:30:00;13;11;8;7;5;10;8;5
2020-02-04 04:45:00;25;17;16;9;8;14;17;10
2020-02-04 05:00:00;21;14;18;11;10;22;31;16
2020-02-04 05:15:00;27;34;21;16;17;31;30;25
2020-02-04 05:30:00;35;35;40;15;20;44;42;26
2020-02-04 05:45:00;70;52;56;32;42;84;67;38
2020-02-04 06:00:00;48;43;33;26;32;88;62;52
2020-02-04 06:15:00;64;58;66;47;52;135;81;73
2020-02-04 06:30:00;88;82;70;55;59;147;80;74
2020-02-04 06:45:00;75;80;53;86;111;192;89;92
2020-02-04 07:00:00;73;79;80;60;98;216;110;122
2020-02-04 07:15:00;89;81;61;74;98;165;127;126
2020-02-04 07:30:00;73;90;54;120;123;227;93;102
2020-02-04 07:45:00;76;99;55;118;137;200;103;108
2020-02-04 08:00:00;88;103;73;150;122;225;79;91
2020-02-04 08:15:00;84;104;65;109;107;206;76;82
2020-02-04 08:30:00;48;72;37;65;69;136;52;63
2020-02-04 08:45:00;
2020-02-04 09:00:00;33;24;16;26;22;52;40;33
2020-02-04 09:15:00;71;81;30;61;53;106;78;72
2020-02-04 09:30:00;68;88;31;75;97;97;56;67
2020-02-04 09:45:00;40;49;24;42;27;46;40;42
2020-02-04 10:00:00;68;80;38;50;46;93;91;81
2020-02-04 10:15:00;77;76;32;36;44;95;88;82
2020-02-04 10:30:00;68;60;26;31;42;79;58;65
2020-02-04 10:45:00;72;77;28;35;48;107;73;85
2020-02-04 11:00:00;55;68;33;28;49;99;83;81
2020-02-04 11:15:00;78;75;37;35;55;99;84;84
2020-02-04 11:30:00;68;71;31;38;52;103;76;84
2020-02-04 11:45:00;64;62;37;37;55;98;74;88
2020-02-04 12:00:00;82;81;38;27;41;77;73;94
2020-02-04 12:15:00;80;84;41;31;53;98;64;82
2020-02-04 12:30:00;61;71;37;30;44;77;74;83
2020-02-04 12:45:00;75;81;37;33;51;99;79;95
2020-02-04 13:00:00;80;74;35;40;44;88;68;89
2020-02-04 13:15:00;79;89;38;35;48;99;65;81
2020-02-04 13:30:00;78;92;44;93;65;86;78;93
2020-02-04 13:45:00;76;93;37;56;56;92;82;83
2020-02-04 14:00:00;65;86;42;54;57;119;76;90
2020-02-04 14:15:00;70;97;35;91;78;112;79;87
2020-02-04 14:30:00;81;97;46;73;62;116;71;102
2020-02-04 14:45:00;77;93;40;128;54;115;79;97
2020-02-04 15:00:00;93;91;53;57;55;113;73;101
2020-02-04 15:15:00;82;91;46;86;65;118;85;122
2020-02-04 15:30:00;97;118;65;87;53;128;91;104
2020-02-04 15:45:00;107;116;62;51;63;132;81;121
2020-02-04 16:00:00;107;110;76;74;50;130;86;139
2020-02-04 16:15:00;117;116;87;107;62;138;104;158
2020-02-04 16:30:00;111;118;73;49;55;136;125;158
2020-02-04 16:45:00;118;132;96;51;66;145;103;149
2020-02-04 17:00:00;102;113;73;56;61;144;112;153
2020-02-04 17:15:00;89;108;69;39;58;127;107;157
2020-02-04 17:30:00;84;90;75;44;49;118;119;142
2020-02-04 17:45:00;78;90;50;34;39;106;91;132
2020-02-04 18:00:00;81;96;62;46;42;120;99;131
2020-02-04 18:15:00;74;92;64;31;39;87;96;115
2020-02-04 18:30:00;52;81;49;25;36;75;78;102
2020-02-04 18:45:00;47;52;29;38;38;87;90;89
2020-02-04 19:00:00;55;64;40;23;28;73;94;84
2020-02-04 19:15:00;51;56;42;19;23;51;61;63
2020-02-04 19:30:00;39;42;26;19;18;42;61;48
2020-02-04 19:45:00;41;40;26;19;17;40;51;45
2020-02-04 20:00:00;25;45;30;24;26;41;54;56
2020-02-04 20:15:00;25;27;16;19;14;40;46;29
2020-02-04 20:30:00;31;34;14;57;10;25;45;29
2020-02-04 20:45:00;30;25;23;14;11;31;33;30
2020-02-04 21:00:00;38;29;10;14;12;30;43;31
2020-02-04 21:15:00;37;31;23;11;7;20;47;30
2020-02-04 21:30:00;27;32;15;22;14;31;25;16
2020-02-04 21:45:00;25;22;13;13;9;20;22;22
2020-02-04 22:00:00;27;36;15;23;14;34;32;30
2020-02-04 22:15:00;30;23;20;14;16;35;19;21
2020-02-04 22:30:00;25;22;9;9;9;21;23;19
2020-02-04 22:45:00;17;20;9;6;3;18;20;21
2020-02-04 23:00:00;14;13;12;5;2;11;20;7
2020-02-04 23:15:00;6;14;6;2;4;11;20;10
2020-02-04 23:30:00;12;14;4;9;10;12;8;12
