DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-11 00:00:00;5;5;3;3;2;8;11;4
2020-05-11 00:15:00;5;2;1;3;2;8;9;12
2020-05-11 00:30:00;2;4;0;2;2;3;7;7
2020-05-11 00:45:00;5;5;2;1;0;5;7;6
2020-05-11 01:00:00;6;2;4;0;0;2;2;4
2020-05-11 01:15:00;1;2;2;2;1;4;4;2
2020-05-11 01:30:00;6;7;4;5;2;5;1;1
2020-05-11 01:45:00;7;5;4;2;1;3;5;4
2020-05-11 02:00:00;7;5;1;3;3;4;2;2
2020-05-11 02:15:00;6;5;4;1;1;2;4;2
2020-05-11 02:30:00;4;3;0;6;3;7;2;1
2020-05-11 02:45:00;3;2;3;2;4;7;4;2
2020-05-11 03:00:00;4;7;3;3;3;4;7;4
2020-05-11 03:15:00;4;6;2;5;4;7;2;2
2020-05-11 03:30:00;5;1;1;2;1;4;2;0
2020-05-11 03:45:00;2;0;2;4;5;7;4;7
2020-05-11 04:00:00;4;8;2;2;2;3;8;1
2020-05-11 04:15:00;9;5;5;5;2;7;7;4
2020-05-11 04:30:00;14;9;5;7;3;11;6;3
2020-05-11 04:45:00;11;8;9;7;6;13;9;2
2020-05-11 05:00:00;23;13;6;7;6;12;21;8
2020-05-11 05:15:00;37;24;22;16;10;28;27;6
2020-05-11 05:30:00;41;35;32;17;15;44;46;17
2020-05-11 05:45:00;51;59;49;35;38;86;60;29
2020-05-11 06:00:00;31;29;32;36;26;72;43;25
2020-05-11 06:15:00;39;33;34;38;36;97;77;58
2020-05-11 06:30:00;57;55;48;66;79;162;73;61
2020-05-11 06:45:00;57;69;39;81;92;194;74;66
2020-05-11 07:00:00;61;56;46;54;76;177;81;99
2020-05-11 07:15:00;49;56;34;58;81;165;94;108
2020-05-11 07:30:00;62;49;37;60;72;167;85;82
2020-05-11 07:45:00;58;70;32;67;90;188;93;80
2020-05-11 08:00:00;70;68;24;44;59;126;74;77
2020-05-11 08:15:00;63;71;32;41;53;109;68;76
2020-05-11 08:30:00;62;66;25;50;63;125;59;54
2020-05-11 08:45:00;74;69;22;58;72;149;71;65
2020-05-11 09:00:00;72;68;24;39;46;96;77;60
2020-05-11 09:15:00;67;61;22;35;59;108;65;71
2020-05-11 09:30:00;86;74;27;50;62;116;60;61
2020-05-11 09:45:00;88;86;18;41;56;115;66;79
2020-05-11 10:00:00;75;93;14;59;54;112;91;87
2020-05-11 10:15:00;83;85;32;48;54;98;72;94
2020-05-11 10:30:00;79;87;21;59;56;113;77;86
2020-05-11 10:45:00;79;104;24;56;56;121;74;103
2020-05-11 11:00:00;79;80;24;64;66;110;63;77
2020-05-11 11:15:00;86;82;19;102;56;101;81;84
2020-05-11 11:30:00;85;78;31;67;70;119;86;90
2020-05-11 11:45:00;93;90;27;64;45;98;75;93
2020-05-11 12:00:00;89;91;27;58;55;97;79;102
2020-05-11 12:15:00;84;84;26;69;62;116;77;80
2020-05-11 12:30:00;71;86;25;67;59;94;71;77
2020-05-11 12:45:00;70;90;40;114;51;93;85;88
2020-05-11 13:00:00;75;95;39;72;79;123;75;82
2020-05-11 13:15:00;95;96;42;74;61;108;87;103
2020-05-11 13:30:00;90;80;36;86;75;159;85;92
2020-05-11 13:45:00;83;91;31;54;80;138;100;118
2020-05-11 14:00:00;102;97;35;47;67;126;81;101
2020-05-11 14:15:00;90;101;39;47;69;131;89;103
2020-05-11 14:30:00;113;110;44;55;77;139;103;122
2020-05-11 14:45:00;92;97;31;44;64;130;74;93
2020-05-11 15:00:00;99;89;37;49;53;131;91;111
2020-05-11 15:15:00;82;105;44;50;68;133;81;119
2020-05-11 15:30:00;97;103;36;46;67;131;76;103
2020-05-11 15:45:00;110;123;49;44;71;131;75;106
2020-05-11 16:00:00;96;119;36;35;58;109;89;108
2020-05-11 16:15:00;113;129;64;60;70;145;81;104
2020-05-11 16:30:00;111;121;65;61;65;150;94;127
2020-05-11 16:45:00;104;131;54;56;71;144;109;125
2020-05-11 17:00:00;89;121;60;49;65;141;89;127
2020-05-11 17:15:00;79;115;53;43;50;118;70;83
2020-05-11 17:30:00;75;108;36;158;40;94;71;86
2020-05-11 17:45:00;64;72;50;108;43;80;78;95
2020-05-11 18:00:00;56;64;40;54;64;101;93;90
2020-05-11 18:15:00;54;61;27;60;30;76;76;79
2020-05-11 18:30:00;43;52;26;49;30;65;64;53
2020-05-11 18:45:00;32;53;27;29;23;47;48;53
2020-05-11 19:00:00;43;47;19;37;76;52;54;42
2020-05-11 19:15:00;32;42;24;19;13;43;45;50
2020-05-11 19:30:00;31;32;8;21;14;39;46;48
2020-05-11 19:45:00;25;28;15;14;9;33;38;31
2020-05-11 20:00:00;16;22;10;12;5;20;43;38
2020-05-11 20:15:00;14;22;14;43;9;23;39;26
2020-05-11 20:30:00;24;12;15;9;9;20;18;18
2020-05-11 20:45:00;15;21;9;9;17;27;25;18
2020-05-11 21:00:00;22;18;8;10;11;22;26;23
2020-05-11 21:15:00;21;11;8;8;11;19;34;20
2020-05-11 21:30:00;15;21;6;7;8;17;17;18
2020-05-11 21:45:00;19;21;11;9;7;24;17;10
2020-05-11 22:00:00;14;7;4;8;6;22;26;15
2020-05-11 22:15:00;11;9;5;3;7;14;16;12
2020-05-11 22:30:00;9;4;3;2;0;7;13;13
2020-05-11 22:45:00;5;6;6;6;8;15;12;7
2020-05-11 23:00:00;5;8;3;1;1;7;15;5
