DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-10-24 00:00:00;6;8;0;1;8;13;1;0;4;0;0;0;1;9;15;0;0;0;0;0;0;0;0
2020-10-24 00:15:00;17;10;3;3;15;17;3;4;7;1;1;4;5;20;18;0;0;0;0;0;0;0;0
2020-10-24 00:30:00;15;16;1;3;16;13;1;3;0;1;0;1;1;22;21;0;0;0;0;0;0;0;0
2020-10-24 00:45:00;8;11;2;1;16;7;1;1;2;0;0;0;0;9;18;0;0;0;0;0;0;0;0
2020-10-24 01:00:00;12;5;2;2;6;4;0;0;1;0;0;0;0;13;7;0;0;0;0;0;0;0;0
2020-10-24 01:15:00;8;10;0;1;7;5;0;2;2;1;1;0;0;11;9;0;0;0;0;0;0;0;0
2020-10-24 01:30:00;7;4;1;1;9;3;0;4;2;0;0;0;0;9;10;0;0;0;0;0;0;0;0
2020-10-24 01:45:00;7;5;2;0;5;8;1;3;3;0;0;0;0;8;7;0;0;0;0;0;0;0;0
2020-10-24 02:00:00;2;13;0;0;12;5;1;1;0;0;0;0;0;5;15;0;0;0;0;0;0;0;0
2020-10-24 02:15:00;7;7;0;1;9;4;0;0;1;0;0;0;0;10;9;0;0;0;0;0;0;0;0
2020-10-24 02:30:00;1;2;2;1;9;4;0;2;2;0;0;0;0;1;10;0;0;0;0;0;0;0;0
2020-10-24 02:45:00;2;3;1;1;5;12;1;0;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0
2020-10-24 03:00:00;5;3;1;3;7;5;0;0;1;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-10-24 03:15:00;3;3;2;1;5;4;0;2;3;1;1;0;0;5;5;0;0;0;0;0;0;0;0
2020-10-24 03:30:00;6;5;0;0;3;2;0;0;1;0;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-10-24 03:45:00;5;5;1;0;10;9;2;1;1;0;0;0;0;6;12;0;0;0;0;0;0;0;0
2020-10-24 04:00:00;2;3;0;1;6;10;0;0;1;0;0;1;1;2;9;0;0;0;0;0;0;0;0
2020-10-24 04:15:00;3;3;2;0;9;8;3;1;3;0;0;0;0;4;10;0;0;0;0;0;0;0;0
2020-10-24 04:30:00;8;6;0;0;8;6;0;2;3;0;0;0;0;10;8;0;0;0;0;0;0;0;0
2020-10-24 04:45:00;13;9;2;0;7;7;1;1;5;1;1;0;0;15;9;0;0;0;0;0;0;0;0
2020-10-24 05:00:00;18;13;1;3;15;4;0;1;2;1;1;1;1;20;17;0;0;0;0;0;0;0;0
2020-10-24 05:15:00;31;30;0;6;16;10;0;5;5;3;2;1;1;34;22;0;0;0;0;0;0;0;0
2020-10-24 05:30:00;27;35;5;3;21;19;6;1;7;1;1;0;0;37;27;0;0;0;0;0;0;0;0
2020-10-24 05:45:00;32;23;3;4;36;34;4;3;7;3;4;0;0;36;49;0;0;0;0;0;0;0;0
2020-10-24 06:00:00;13;11;3;4;43;38;3;2;4;0;0;1;1;16;59;0;0;0;0;0;0;0;0
2020-10-24 06:15:00;24;27;6;7;56;32;3;6;9;6;6;3;3;35;65;0;0;0;0;0;0;0;0
2020-10-24 06:30:00;26;23;5;5;17;16;2;8;15;2;3;0;0;35;26;0;0;0;0;0;0;0;0
2020-10-24 06:45:00;31;24;2;7;33;37;4;9;10;3;3;5;3;42;46;0;0;0;0;0;0;0;0
2020-10-24 07:00:00;24;15;2;10;25;31;0;4;7;3;5;4;5;30;38;0;0;0;0;0;0;0;0
