DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-11-30 00:00:00;4;1;0;4;5;1;5;5;2;3
2020-11-30 00:15:00;5;4;0;1;3;0;3;1;3;5
2020-11-30 00:30:00;2;1;0;3;2;0;2;3;1;1
2020-11-30 00:45:00;8;3;0;4;4;2;3;3;3;8
2020-11-30 01:00:00;3;2;0;8;6;2;7;6;3;2
2020-11-30 01:15:00;4;1;1;1;2;0;2;0;1;5
2020-11-30 01:30:00;1;1;0;5;2;0;2;5;1;0
2020-11-30 01:45:00;2;2;1;1;1;2;1;0;1;1
2020-11-30 02:00:00;3;0;0;3;3;0;2;3;0;3
2020-11-30 02:15:00;4;4;0;3;2;0;2;1;4;2
2020-11-30 02:30:00;1;2;2;1;2;0;2;1;2;1
2020-11-30 02:45:00;4;1;0;0;2;1;2;0;0;3
2020-11-30 03:00:00;2;1;1;0;1;0;1;0;1;2
2020-11-30 03:15:00;0;2;0;2;2;0;3;3;2;0
2020-11-30 03:30:00;4;2;0;1;2;0;2;0;2;3
2020-11-30 03:45:00;1;2;1;1;2;0;2;2;3;2
2020-11-30 04:00:00;2;3;1;2;2;1;2;2;3;2
2020-11-30 04:15:00;6;3;3;4;6;0;6;3;4;6
2020-11-30 04:30:00;7;1;0;4;6;2;5;2;1;7
2020-11-30 04:45:00;8;5;3;6;12;2;15;7;6;9
2020-11-30 05:00:00;15;3;1;17;34;3;34;17;3;14
2020-11-30 05:15:00;25;12;2;45;57;5;60;43;16;25
2020-11-30 05:30:00;33;25;4;45;58;13;62;50;27;31
2020-11-30 05:45:00;31;23;1;58;67;10;68;55;26;28
2020-11-30 06:00:00;29;18;1;45;55;7;58;46;16;26
2020-11-30 06:15:00;40;21;0;72;88;20;91;77;24;38
2020-11-30 06:30:00;45;38;3;96;96;13;98;95;41;44
2020-11-30 06:45:00;58;36;1;120;105;16;107;115;38;55
2020-11-30 07:00:00;52;37;10;133;109;19;108;127;39;48
2020-11-30 07:15:00;60;44;11;190;148;20;148;188;46;52
2020-11-30 07:30:00;75;49;12;155;148;26;149;171;48;59
2020-11-30 07:45:00;92;65;22;104;127;44;149;107;63;78
2020-11-30 08:00:00;70;48;15;88;97;32;106;84;47;58
2020-11-30 08:15:00;69;43;12;88;96;20;104;92;41;62
2020-11-30 08:30:00;54;42;9;93;94;17;101;81;41;50
2020-11-30 08:45:00;63;45;8;71;76;18;85;69;52;56
2020-11-30 09:00:00;55;42;11;68;65;20;71;56;44;50
2020-11-30 09:15:00;40;40;12;72;85;13;88;75;44;40
2020-11-30 09:30:00;65;50;16;68;79;23;88;59;51;53
2020-11-30 09:45:00;57;40;10;57;79;18;82;59;43;51
2020-11-30 10:00:00;65;45;11;60;83;20;87;52;47;54
2020-11-30 10:15:00;69;43;19;55;70;12;75;55;48;59
2020-11-30 10:30:00;58;47;10;76;94;10;91;66;49;47
2020-11-30 10:45:00;74;61;13;84;95;19;104;79;61;61
2020-11-30 11:00:00;65;61;22;64;99;13;106;59;66;55
2020-11-30 11:15:00;71;67;21;86;99;30;112;82;71;58
2020-11-30 11:30:00;76;57;27;84;99;16;106;78;59;72
2020-11-30 11:45:00;72;58;11;85;108;16;110;73;62;61
2020-11-30 12:00:00;74;56;22;79;92;17;99;72;62;61
2020-11-30 12:15:00;88;72;21;63;74;24;81;54;75;81
2020-11-30 12:30:00;72;67;9;63;85;21;93;58;67;67
2020-11-30 12:45:00;67;64;21;70;79;17;86;69;70;59
2020-11-30 13:00:00;103;94;17;54;86;23;91;54;97;91
2020-11-30 13:15:00;117;107;14;72;87;14;88;64;115;105
2020-11-30 13:30:00;95;60;20;97;120;28;126;90;61;87
2020-11-30 13:45:00;86;61;17;73;82;23;98;74;65;86
2020-11-30 14:00:00;96;81;17;86;95;23;98;82;91;85
2020-11-30 14:15:00;88;78;27;85;106;10;116;82;76;80
2020-11-30 14:30:00;106;135;18;88;96;29;106;74;117;93
2020-11-30 14:45:00;107;139;21;76;91;15;95;69;125;92
2020-11-30 15:00:00;122;125;24;78;103;17;104;75;127;117
2020-11-30 15:15:00;111;96;39;93;111;29;114;91;111;96
2020-11-30 15:30:00;118;94;22;92;122;20;120;82;102;111
2020-11-30 15:45:00;112;107;25;74;94;16;99;68;109;102
2020-11-30 16:00:00;151;119;27;72;102;45;111;82;137;140
2020-11-30 16:15:00;138;128;25;92;117;27;116;82;133;134
2020-11-30 16:30:00;154;133;21;82;122;20;127;72;149;135
2020-11-30 16:45:00;116;105;25;94;108;25;107;76;108;112
2020-11-30 17:00:00;129;95;21;96;104;31;110;89;110;125
2020-11-30 17:15:00;112;103;31;81;116;23;113;76;107;94
2020-11-30 17:30:00;118;77;21;76;98;22;106;73;74;85
2020-11-30 17:45:00;78;62;17;68;71;17;83;53;67;68
2020-11-30 18:00:00;102;66;14;67;79;14;84;62;78;89
2020-11-30 18:15:00;84;70;10;57;72;10;75;52;75;76
2020-11-30 18:30:00;57;47;17;47;61;16;66;41;47;56
2020-11-30 18:45:00;52;50;15;54;51;12;54;40;46;47
2020-11-30 19:00:00;67;41;12;49;58;14;65;41;43;65
2020-11-30 19:15:00;55;40;14;28;44;8;45;29;45;43
2020-11-30 19:30:00;34;31;14;35;39;7;41;30;33;34
2020-11-30 19:45:00;40;19;10;34;52;11;51;42;26;39
2020-11-30 20:00:00;30;34;9;38;45;5;38;35;37;25
2020-11-30 20:15:00;30;26;4;40;46;7;49;36;25;25
2020-11-30 20:30:00;22;21;3;37;36;9;37;32;19;17
2020-11-30 20:45:00;22;20;3;24;36;7;39;17;25;19
2020-11-30 21:00:00;23;21;6;25;48;6;47;28;26;21
2020-11-30 21:15:00;29;18;7;31;50;6;53;28;19;26
2020-11-30 21:30:00;12;15;4;18;25;6;27;18;17;13
2020-11-30 21:45:00;28;23;4;17;24;2;21;16;19;23
2020-11-30 22:00:00;26;17;6;17;26;3;27;17;17;24
2020-11-30 22:15:00;27;19;2;24;29;5;33;23;19;21
2020-11-30 22:30:00;23;9;0;12;16;2;17;11;9;19
2020-11-30 22:45:00;13;4;3;7;9;1;8;8;8;12
2020-11-30 23:00:00;9;2;0;10;13;0;13;10;1;7
2020-11-30 23:15:00;5;3;0;7;8;2;8;5;3;4
2020-11-30 23:30:00;5;8;1;11;7;0;4;7;8;3
2020-11-30 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
