DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-04-16 00:00:00;2;0;0;1;1;1;1;1;1
2020-04-16 00:15:00;1;3;2;0;1;2;1;1;1
2020-04-16 00:30:00;3;1;0;0;0;2;0;2;2
2020-04-16 00:45:00;3;1;1;4;0;3;1;2;2
2020-04-16 01:00:00;0;1;0;1;0;2;1;0;0
2020-04-16 01:15:00;0;0;0;2;0;2;5;1;1
2020-04-16 01:30:00;2;2;1;2;0;1;0;1;1
2020-04-16 01:45:00;0;1;2;1;1;4;2;1;1
2020-04-16 02:00:00;0;0;1;1;0;1;1;0;0
2020-04-16 02:15:00;0;1;1;0;0;1;1;0;0
2020-04-16 02:30:00;1;0;0;2;0;0;1;0;0
2020-04-16 02:45:00;3;0;0;1;0;1;1;2;2
2020-04-16 03:00:00;4;1;2;5;1;0;1;2;2
2020-04-16 03:15:00;0;1;1;2;0;4;0;0;0
2020-04-16 03:30:00;0;0;0;1;0;1;4;2;2
2020-04-16 03:45:00;1;1;1;0;0;1;1;0;0
2020-04-16 04:00:00;3;1;0;1;1;1;1;1;1
2020-04-16 04:15:00;7;1;0;3;2;4;1;1;1
2020-04-16 04:30:00;2;3;0;2;0;5;1;2;2
2020-04-16 04:45:00;5;2;0;4;1;7;4;3;3
2020-04-16 05:00:00;12;4;1;11;3;9;8;0;0
2020-04-16 05:15:00;21;6;3;14;4;10;9;4;4
2020-04-16 05:30:00;29;13;5;20;13;18;18;4;4
2020-04-16 05:45:00;28;13;6;22;12;38;40;3;3
2020-04-16 06:00:00;24;10;5;28;19;23;25;7;7
2020-04-16 06:15:00;28;13;5;22;14;32;43;5;5
2020-04-16 06:30:00;44;27;6;37;21;68;67;10;10
2020-04-16 06:45:00;51;38;11;26;35;62;80;8;8
2020-04-16 07:00:00;47;20;8;27;19;50;68;11;12
2020-04-16 07:15:00;41;17;15;25;10;51;58;12;11
2020-04-16 07:30:00;49;25;14;28;20;53;90;17;17
2020-04-16 07:45:00;48;32;13;31;28;73;64;16;16
2020-04-16 08:00:00;29;24;14;21;16;40;47;10;10
2020-04-16 08:15:00;38;17;10;30;18;42;40;7;7
2020-04-16 08:30:00;45;13;12;25;13;51;36;11;11
2020-04-16 08:45:00;46;18;21;33;28;50;42;10;10
2020-04-16 09:00:00;36;19;12;22;22;41;32;8;8
2020-04-16 09:15:00;43;21;19;35;24;31;41;10;10
2020-04-16 09:30:00;41;20;20;35;33;43;45;8;8
2020-04-16 09:45:00;49;29;20;34;22;36;45;8;8
2020-04-16 10:00:00;36;15;18;30;19;37;34;8;8
2020-04-16 10:15:00;30;21;15;28;24;27;33;9;10
2020-04-16 10:30:00;46;31;19;38;25;40;52;9;8
2020-04-16 10:45:00;40;21;12;43;29;43;36;6;6
2020-04-16 11:00:00;49;30;15;25;23;37;36;13;13
2020-04-16 11:15:00;48;0;20;43;39;41;42;11;11
2020-04-16 11:30:00;47;11;23;51;39;41;36;6;6
2020-04-16 11:45:00;40;25;23;33;33;31;26;10;10
2020-04-16 12:00:00;55;37;11;41;41;37;40;6;6
2020-04-16 12:15:00;50;35;17;39;29;42;38;8;9
2020-04-16 12:30:00;53;35;18;41;25;30;42;8;8
2020-04-16 12:45:00;46;33;18;41;22;43;48;11;10
2020-04-16 13:00:00;48;27;20;33;26;35;39;9;9
2020-04-16 13:15:00;62;44;15;31;26;43;36;10;11
2020-04-16 13:30:00;52;27;10;38;32;43;42;8;7
2020-04-16 13:45:00;55;0;14;39;29;33;50;7;7
2020-04-16 14:00:00;56;0;11;44;49;33;47;9;10
2020-04-16 14:15:00;55;0;17;52;41;44;57;16;15
2020-04-16 14:30:00;61;0;13;53;34;42;50;9;9
