DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-04-13 00:00:00;1;0;0;0;2;1;0;0;0;2;1;0;0
2020-04-13 00:15:00;0;0;0;1;0;4;4;2;1;2;0;0;0
2020-04-13 00:30:00;1;0;0;0;0;1;1;1;1;2;3;0;0
2020-04-13 00:45:00;0;1;1;1;1;1;0;0;0;0;1;1;1
2020-04-13 01:00:00;2;0;1;0;0;2;1;0;0;0;0;0;1
2020-04-13 01:15:00;0;0;0;1;0;0;1;1;0;0;2;2;0
2020-04-13 01:30:00;0;0;2;0;0;0;0;1;1;0;1;0;2
2020-04-13 01:45:00;1;0;0;0;0;2;2;0;0;1;1;0;0
2020-04-13 02:00:00;0;0;0;0;2;2;1;0;0;0;0;0;0
2020-04-13 02:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-13 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:00:00;0;0;0;0;0;1;1;1;0;0;0;0;0
2020-04-13 03:15:00;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-13 03:30:00;2;0;1;0;1;0;0;0;0;1;2;1;1
2020-04-13 03:45:00;0;0;1;0;0;1;1;1;0;0;0;0;1
2020-04-13 04:00:00;1;0;0;0;0;2;1;2;0;0;0;0;0
2020-04-13 04:15:00;0;0;0;0;1;1;2;0;0;1;1;0;0
2020-04-13 04:30:00;0;1;0;0;0;2;2;0;0;0;0;0;0
2020-04-13 04:45:00;0;1;0;0;0;3;1;0;0;0;0;0;0
2020-04-13 05:00:00;3;2;0;1;1;2;1;0;0;0;0;0;0
2020-04-13 05:15:00;2;1;1;3;2;1;4;1;1;2;1;0;1
2020-04-13 05:30:00;5;0;0;0;0;1;1;0;0;0;0;0;0
2020-04-13 05:45:00;4;2;2;3;2;4;3;0;0;3;2;0;2
2020-04-13 06:00:00;3;0;0;2;0;7;6;1;0;0;0;0;0
2020-04-13 06:15:00;2;0;1;1;0;6;4;0;0;0;0;0;1
2020-04-13 06:30:00;4;1;2;0;3;6;2;0;0;1;1;0;2
2020-04-13 06:45:00;3;0;0;1;0;3;2;0;0;0;0;0;0
2020-04-13 07:00:00;1;1;0;0;1;6;5;0;1;2;2;0;0
2020-04-13 07:15:00;2;1;1;4;2;2;3;1;1;1;2;0;1
2020-04-13 07:30:00;1;2;1;5;2;4;5;2;1;3;4;2;1
2020-04-13 07:45:00;2;1;0;1;1;6;5;3;2;4;3;1;0
2020-04-13 08:00:00;5;0;1;1;1;6;3;2;1;2;4;0;1
2020-04-13 08:15:00;4;0;0;8;3;8;4;5;3;4;3;0;0
2020-04-13 08:30:00;6;2;0;5;4;12;9;4;3;4;5;1;0
2020-04-13 08:45:00;4;0;2;3;7;8;6;6;3;3;1;1;2
2020-04-13 09:00:00;5;1;1;4;5;2;2;0;1;2;5;0;1
2020-04-13 09:15:00;4;0;0;6;6;7;3;4;5;6;8;3;0
2020-04-13 09:30:00;7;1;4;10;5;11;12;9;8;6;7;3;4
2020-04-13 09:45:00;9;1;2;10;7;14;11;6;3;12;8;0;2
2020-04-13 10:00:00;7;1;3;9;11;12;11;4;5;10;6;1;3
2020-04-13 10:15:00;12;3;2;6;5;15;18;5;3;5;9;2;2
2020-04-13 10:30:00;6;4;4;7;4;17;12;2;2;5;5;1;4
2020-04-13 10:45:00;16;5;5;7;8;22;13;3;2;5;6;1;6
2020-04-13 11:00:00;11;1;5;6;7;15;10;3;2;11;5;2;5
2020-04-13 11:15:00;18;4;3;10;9;18;10;6;5;12;8;2;3
2020-04-13 11:30:00;12;7;8;7;5;22;14;10;10;14;10;6;8
2020-04-13 11:45:00;18;7;3;11;5;21;12;4;4;9;10;5;3
2020-04-13 12:00:00;17;8;3;6;14;20;13;10;7;10;7;2;2
2020-04-13 12:15:00;20;6;2;10;11;23;18;8;5;8;6;1;3
2020-04-13 12:30:00;14;5;4;9;13;21;12;4;4;7;13;8;4
2020-04-13 12:45:00;17;7;2;11;7;34;16;3;5;11;6;4;2
2020-04-13 13:00:00;14;6;3;3;6;24;16;5;6;11;9;4;3
2020-04-13 13:15:00;16;10;6;9;3;34;24;7;8;10;6;2;6
2020-04-13 13:30:00;17;6;4;15;14;27;18;9;11;11;5;4;4
2020-04-13 13:45:00;14;5;8;14;14;30;22;2;4;8;11;5;8
2020-04-13 14:00:00;15;5;9;15;9;21;19;6;3;7;10;1;9
2020-04-13 14:15:00;15;7;9;10;12;27;24;11;10;11;6;1;9
2020-04-13 14:30:00;18;5;7;11;17;23;14;6;6;12;11;3;7
2020-04-13 14:45:00;21;8;3;10;14;31;18;5;9;18;10;4;3
2020-04-13 15:00:00;15;8;4;6;15;26;18;4;4;11;8;1;5
2020-04-13 15:15:00;16;4;3;6;9;30;18;9;15;17;9;7;3
2020-04-13 15:30:00;18;7;3;11;9;24;18;10;11;20;6;6;3
2020-04-13 15:45:00;20;11;4;9;9;26;20;9;7;13;13;4;4
2020-04-13 16:00:00;14;9;4;13;5;21;16;15;17;21;7;1;5
2020-04-13 16:15:00;17;5;9;10;11;22;16;8;10;14;8;5;9
2020-04-13 16:30:00;13;6;5;13;9;27;23;12;15;21;8;2;5
2020-04-13 16:45:00;22;9;8;11;9;25;24;15;9;14;11;7;8
2020-04-13 17:00:00;16;4;1;10;12;21;15;9;11;18;7;4;1
2020-04-13 17:15:00;14;5;6;12;14;22;20;15;14;20;13;3;6
2020-04-13 17:30:00;22;8;8;9;9;21;18;13;12;18;16;4;8
2020-04-13 17:45:00;18;3;5;13;11;32;15;11;13;25;13;6;5
2020-04-13 18:00:00;28;8;5;15;13;25;14;12;13;21;10;6;3
2020-04-13 18:15:00;18;9;3;5;11;28;9;11;11;16;16;8;3
2020-04-13 18:30:00;16;3;7;10;13;29;15;10;16;24;14;6;3
2020-04-13 18:45:00;24;5;2;11;10;23;14;8;13;24;14;5;2
2020-04-13 19:00:00;20;5;2;9;10;24;14;14;12;21;13;7;3
2020-04-13 19:15:00;17;2;4;7;7;22;16;15;17;27;11;5;4
2020-04-13 19:30:00;15;6;4;12;8;24;13;9;11;27;17;5;5
2020-04-13 19:45:00;19;5;4;8;9;15;8;9;12;17;7;3;4
2020-04-13 20:00:00;8;5;3;4;5;18;11;5;13;19;8;1;3
2020-04-13 20:15:00;11;7;3;2;3;15;12;6;10;16;8;2;3
2020-04-13 20:30:00;8;3;1;6;10;15;8;7;8;9;6;7;1
2020-04-13 20:45:00;9;2;2;2;4;13;12;8;9;14;5;4;2
2020-04-13 21:00:00;5;1;1;4;6;18;14;5;5;5;5;2;1
2020-04-13 21:15:00;10;1;0;2;5;11;15;7;4;4;3;1;0
2020-04-13 21:30:00;6;4;1;3;4;13;9;8;8;16;10;1;1
2020-04-13 21:45:00;9;0;2;2;4;6;3;1;0;2;4;2;2
2020-04-13 22:00:00;6;3;1;1;1;10;6;4;4;7;6;1;1
2020-04-13 22:15:00;4;1;1;0;2;5;4;4;2;3;1;0;1
2020-04-13 22:30:00;5;2;0;0;2;4;6;4;4;4;1;0;0
2020-04-13 22:45:00;3;0;1;1;2;1;1;1;1;2;2;2;1
2020-04-13 23:00:00;5;0;2;2;2;3;2;0;1;1;0;0;2
2020-04-13 23:15:00;3;0;2;1;4;3;4;1;2;5;1;1;2
2020-04-13 23:30:00;3;0;0;2;3;8;9;3;2;3;3;1;0
2020-04-13 23:45:00;1;0;0;0;3;5;4;0;0;2;2;0;0
