DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-11-29 00:00:00;21;11;20;9;2;3;1
2019-11-29 00:15:00;18;13;41;10;4;1;2
2019-11-29 00:30:00;22;8;20;2;2;1;2
2019-11-29 00:45:00;20;9;12;4;4;4;4
2019-11-29 01:00:00;16;5;15;0;1;3;6
2019-11-29 01:15:00;15;3;12;3;3;4;3
2019-11-29 01:30:00;10;5;7;0;3;2;1
2019-11-29 01:45:00;10;3;10;3;5;5;2
2019-11-29 02:00:00;9;5;10;1;3;2;0
2019-11-29 02:15:00;6;2;12;3;1;7;5
2019-11-29 02:30:00;7;4;8;4;2;4;5
2019-11-29 02:45:00;13;2;7;3;1;3;4
2019-11-29 03:00:00;12;1;9;1;6;9;3
2019-11-29 03:15:00;8;0;3;3;2;4;2
2019-11-29 03:30:00;4;1;8;0;3;7;2
2019-11-29 03:45:00;12;8;6;2;3;1;1
2019-11-29 04:00:00;8;0;10;0;3;5;2
2019-11-29 04:15:00;11;10;18;7;4;5;3
2019-11-29 04:30:00;8;12;16;4;3;3;2
2019-11-29 04:45:00;14;8;51;15;0;2;1
2019-11-29 05:00:00;21;20;68;23;1;0;0
2019-11-29 05:15:00;48;21;103;38;1;1;0
2019-11-29 05:30:00;56;30;113;70;2;2;5
2019-11-29 05:45:00;70;48;128;69;1;0;1
2019-11-29 06:00:00;66;57;129;64;6;0;0
2019-11-29 06:15:00;80;59;158;89;3;1;1
2019-11-29 06:30:00;106;70;178;98;6;0;0
2019-11-29 06:45:00;135;64;152;116;7;0;0
2019-11-29 07:00:00;183;86;191;101;12;1;0
2019-11-29 07:15:00;183;95;170;90;15;1;2
2019-11-29 07:30:00;194;139;190;105;24;2;2
2019-11-29 07:45:00;179;127;197;130;16;2;0
2019-11-29 08:00:00;163;115;168;107;10;1;0
2019-11-29 08:15:00;151;92;154;99;10;0;0
2019-11-29 08:30:00;158;115;169;103;13;0;3
2019-11-29 08:45:00;133;100;167;89;13;3;0
2019-11-29 09:00:00;135;90;166;84;6;1;1
2019-11-29 09:15:00;139;101;168;98;8;4;1
2019-11-29 09:30:00;167;110;153;105;9;1;2
2019-11-29 09:45:00;140;109;160;104;4;1;0
2019-11-29 10:00:00;182;99;161;85;10;0;2
2019-11-29 10:15:00;146;112;164;100;10;0;4
2019-11-29 10:30:00;170;112;182;98;6;0;1
2019-11-29 10:45:00;169;115;145;72;12;2;3
2019-11-29 11:00:00;178;117;153;43;14;1;3
2019-11-29 11:15:00;170;136;179;72;11;7;4
2019-11-29 11:30:00;172;119;164;99;13;5;4
2019-11-29 11:45:00;147;121;198;104;6;1;3
2019-11-29 12:00:00;163;124;204;112;12;3;4
2019-11-29 12:15:00;201;132;208;130;9;4;5
2019-11-29 12:30:00;212;133;157;99;9;3;3
2019-11-29 12:45:00;213;140;189;101;18;13;2
2019-11-29 13:00:00;189;150;199;124;18;6;7
2019-11-29 13:15:00;207;143;208;128;11;5;5
2019-11-29 13:30:00;201;172;220;132;14;3;5
2019-11-29 13:45:00;198;149;199;108;10;2;1
2019-11-29 14:00:00;182;151;200;123;14;9;7
2019-11-29 14:15:00;206;163;188;110;10;3;2
2019-11-29 14:30:00;190;176;170;101;15;2;2
2019-11-29 14:45:00;205;181;202;100;23;5;4
2019-11-29 15:00:00;204;140;227;101;13;4;6
2019-11-29 15:15:00;226;170;191;97;11;3;3
2019-11-29 15:30:00;219;160;192;101;12;6;4
2019-11-29 15:45:00;213;195;245;122;14;4;0
2019-11-29 16:00:00;196;199;194;103;10;2;4
2019-11-29 16:15:00;225;200;192;124;9;3;1
2019-11-29 16:30:00;199;179;199;106;4;3;5
2019-11-29 16:45:00;198;145;212;126;15;2;4
2019-11-29 17:00:00;219;178;245;128;12;3;1
2019-11-29 17:15:00;195;161;233;125;14;2;1
2019-11-29 17:30:00;207;143;218;120;6;4;2
2019-11-29 17:45:00;195;133;207;135;9;4;6
2019-11-29 18:00:00;205;141;206;129;7;5;6
2019-11-29 18:15:00;220;155;216;118;7;5;3
2019-11-29 18:30:00;186;132;195;118;9;3;4
2019-11-29 18:45:00;172;153;176;105;10;1;6
2019-11-29 19:00:00;152;106;167;103;5;5;2
2019-11-29 19:15:00;151;129;147;86;7;3;3
2019-11-29 19:30:00;134;96;129;67;3;0;2
2019-11-29 19:45:00;122;84;129;67;2;3;6
2019-11-29 20:00:00;110;77;109;56;3;3;0
2019-11-29 20:15:00;101;80;125;57;7;5;4
2019-11-29 20:30:00;91;67;103;56;2;1;3
2019-11-29 20:45:00;78;59;126;56;2;0;0
2019-11-29 21:00:00;64;50;108;50;3;2;1
2019-11-29 21:15:00;91;49;104;46;7;5;1
2019-11-29 21:30:00;74;68;94;48;5;2;0
2019-11-29 21:45:00;207;153;99;42;7;1;1
2019-11-29 22:00:00;134;91;82;55;7;3;2
2019-11-29 22:15:00;100;74;91;52;3;1;3
2019-11-29 22:30:00;74;64;82;38;4;0;0
2019-11-29 22:45:00;85;51;93;51;4;0;2
2019-11-29 23:00:00;67;55;88;31;7;2;5
2019-11-29 23:15:00;60;48;75;35;8;2;2
2019-11-29 23:30:00;50;31;68;29;8;0;5
2019-11-29 23:45:00;51;40;59;26;3;3;2
