DATUM;1(DA1);2(DB1);3(TAFGA);4(TAFGB);5(TAFBA);6(TAFBB)
2019-11-08 00:00:00;0;0;0;0;0;0
2019-11-08 00:15:00;0;2;0;0;0;0
2019-11-08 00:30:00;1;1;0;0;0;0
2019-11-08 00:45:00;2;2;0;0;0;0
2019-11-08 01:00:00;0;0;0;0;0;0
2019-11-08 01:15:00;0;0;0;0;0;0
2019-11-08 01:30:00;0;0;0;0;0;0
2019-11-08 01:45:00;0;2;0;0;0;0
2019-11-08 02:00:00;0;0;0;0;0;0
2019-11-08 02:15:00;1;0;0;0;0;0
2019-11-08 02:30:00;0;0;0;0;0;0
2019-11-08 02:45:00;1;0;0;0;0;0
2019-11-08 03:00:00;0;0;0;0;0;0
2019-11-08 03:15:00;1;0;0;0;0;0
2019-11-08 03:30:00;1;0;0;0;0;0
2019-11-08 03:45:00;1;2;0;0;0;0
2019-11-08 04:00:00;2;1;0;0;0;0
2019-11-08 04:15:00;0;1;0;0;0;0
2019-11-08 04:30:00;0;0;0;0;0;0
2019-11-08 04:45:00;0;0;0;0;0;0
2019-11-08 05:00:00;1;0;0;0;0;0
2019-11-08 05:15:00;2;4;0;0;0;0
2019-11-08 05:30:00;2;2;0;0;0;0
2019-11-08 05:45:00;20;3;0;0;0;0
2019-11-08 06:00:00;4;3;0;0;0;0
2019-11-08 06:15:00;3;4;0;0;0;0
2019-11-08 06:30:00;5;9;0;0;0;0
2019-11-08 06:45:00;16;4;0;1;0;0
2019-11-08 07:00:00;10;7;2;6;0;0
2019-11-08 07:15:00;14;8;18;2;0;0
2019-11-08 07:30:00;31;14;3;3;0;0
2019-11-08 07:45:00;16;11;1;1;0;0
2019-11-08 08:00:00;24;10;0;0;0;0
2019-11-08 08:15:00;12;6;0;3;0;0
2019-11-08 08:30:00;12;8;0;1;0;0
2019-11-08 08:45:00;8;9;0;0;0;0
2019-11-08 09:00:00;7;17;0;0;0;0
2019-11-08 09:15:00;6;8;0;1;0;0
2019-11-08 09:30:00;13;4;1;2;0;0
2019-11-08 09:45:00;10;7;0;0;0;0
2019-11-08 10:00:00;10;10;1;0;0;0
2019-11-08 10:15:00;7;11;0;0;0;0
2019-11-08 10:30:00;8;13;0;5;0;0
2019-11-08 10:45:00;17;19;0;0;0;0
2019-11-08 11:00:00;12;16;1;1;0;0
2019-11-08 11:15:00;12;14;1;1;0;0
2019-11-08 11:30:00;10;9;1;0;0;0
2019-11-08 11:45:00;9;17;0;0;0;0
2019-11-08 12:00:00;11;29;2;0;0;0
2019-11-08 12:15:00;12;17;0;0;0;0
2019-11-08 12:30:00;10;15;1;0;0;0
2019-11-08 12:45:00;15;17;0;0;0;0
2019-11-08 13:00:00;11;22;2;0;0;0
2019-11-08 13:15:00;5;12;0;0;0;0
2019-11-08 13:30:00;13;14;1;0;0;0
2019-11-08 13:45:00;20;14;0;0;0;0
2019-11-08 14:00:00;23;6;0;0;0;0
2019-11-08 14:15:00;16;8;0;0;0;0
2019-11-08 14:30:00;20;7;0;0;0;0
2019-11-08 14:45:00;17;11;2;1;0;0
2019-11-08 15:00:00;8;17;0;0;0;0
2019-11-08 15:15:00;12;17;0;0;0;0
2019-11-08 15:30:00;16;17;0;0;0;0
2019-11-08 15:45:00;13;9;2;0;0;0
2019-11-08 16:00:00;11;11;1;2;0;0
2019-11-08 16:15:00;12;11;0;0;0;0
2019-11-08 16:30:00;23;8;0;0;0;0
2019-11-08 16:45:00;21;13;0;0;0;0
2019-11-08 17:00:00;13;24;0;0;0;0
2019-11-08 17:15:00;12;23;1;0;0;0
2019-11-08 17:30:00;13;12;0;0;0;0
2019-11-08 17:45:00;12;13;0;0;0;0
2019-11-08 18:00:00;4;11;0;0;0;0
2019-11-08 18:15:00;9;7;0;0;0;0
2019-11-08 18:30:00;11;9;0;0;0;0
2019-11-08 18:45:00;9;6;0;0;0;0
2019-11-08 19:00:00;9;3;0;0;0;0
2019-11-08 19:15:00;12;4;0;0;0;0
2019-11-08 19:30:00;7;5;0;0;0;0
2019-11-08 19:45:00;5;6;0;0;0;0
2019-11-08 20:00:00;0;3;0;0;0;0
2019-11-08 20:15:00;3;7;0;0;0;0
2019-11-08 20:30:00;6;2;0;0;0;0
2019-11-08 20:45:00;2;3;0;0;0;0
2019-11-08 21:00:00;4;2;0;0;0;0
2019-11-08 21:15:00;7;6;0;0;0;0
2019-11-08 21:30:00;6;3;0;0;0;0
2019-11-08 21:45:00;1;0;0;0;0;0
2019-11-08 22:00:00;4;4;0;0;0;0
2019-11-08 22:15:00;4;4;0;0;0;0
2019-11-08 22:30:00;6;4;0;0;0;0
2019-11-08 22:45:00;2;3;0;0;0;0
2019-11-08 23:00:00;1;1;0;0;0;0
2019-11-08 23:15:00;0;2;0;0;0;0
2019-11-08 23:30:00;4;2;0;0;0;0
2019-11-08 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
