DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-07-30 00:00:00;4;5;6;2;3;1;0;0;5;0;0;0;0;0;0
2020-07-30 00:15:00;1;4;5;3;1;2;1;0;4;0;0;0;0;0;0
2020-07-30 00:30:00;2;1;1;2;2;2;1;0;12;0;0;0;0;0;0
2020-07-30 00:45:00;4;2;3;1;1;1;1;0;4;0;0;0;0;0;0
2020-07-30 01:00:00;2;3;4;3;3;1;1;0;5;0;0;0;0;0;0
2020-07-30 01:15:00;5;2;4;1;1;1;1;0;8;0;0;0;0;0;0
2020-07-30 01:30:00;2;0;1;2;2;0;0;0;4;0;0;0;0;0;0
2020-07-30 01:45:00;7;0;2;3;3;2;1;0;2;0;0;0;0;0;0
2020-07-30 02:00:00;3;0;1;1;1;0;0;0;2;0;0;0;0;0;0
2020-07-30 02:15:00;5;0;3;1;1;1;0;1;3;0;0;0;0;0;0
2020-07-30 02:30:00;0;1;2;3;3;1;1;0;0;0;0;0;0;0;0
2020-07-30 02:45:00;7;1;8;0;0;1;1;0;4;0;0;0;0;0;0
2020-07-30 03:00:00;1;1;3;1;1;0;0;1;7;0;0;0;0;0;0
2020-07-30 03:15:00;2;2;4;0;0;0;0;0;2;0;0;0;0;0;0
2020-07-30 03:30:00;4;0;3;2;2;1;1;0;2;0;0;0;0;0;0
2020-07-30 03:45:00;3;1;5;6;6;2;6;0;3;0;0;0;0;0;0
2020-07-30 04:00:00;5;1;5;4;4;1;1;0;4;0;0;0;0;0;0
2020-07-30 04:15:00;5;2;5;7;7;4;2;1;3;0;0;0;0;0;0
2020-07-30 04:30:00;7;3;7;1;1;0;0;0;2;0;0;0;0;0;0
2020-07-30 04:45:00;8;10;14;4;3;3;3;1;6;0;0;0;0;0;0
2020-07-30 05:00:00;11;16;18;0;0;0;0;3;12;0;0;0;0;0;0
2020-07-30 05:15:00;14;88;83;10;11;5;4;7;23;0;0;0;0;0;0
2020-07-30 05:30:00;27;72;64;19;20;2;3;7;48;0;0;2;2;0;0
2020-07-30 05:45:00;36;43;46;53;55;7;10;6;62;0;0;0;0;0;0
2020-07-30 06:00:00;45;50;46;50;52;19;19;2;49;0;0;0;1;0;0
2020-07-30 06:15:00;49;37;36;21;22;7;8;1;47;0;0;0;0;0;0
2020-07-30 06:30:00;54;49;48;22;25;4;4;3;88;0;0;1;1;0;0
2020-07-30 06:45:00;97;54;55;24;25;3;2;2;90;0;0;0;0;0;0
2020-07-30 07:00:00;83;39;40;13;12;4;3;8;76;0;0;0;0;0;0
2020-07-30 07:15:00;62;40;39;21;24;6;6;6;110;0;0;0;0;0;0
2020-07-30 07:30:00;101;27;33;18;19;10;12;5;112;0;0;1;0;0;0
2020-07-30 07:45:00;91;41;44;21;26;11;13;12;115;0;0;2;0;0;0
2020-07-30 08:00:00;78;44;43;16;17;13;10;13;92;0;0;0;1;0;0
2020-07-30 08:15:00;90;38;39;26;26;15;16;8;80;0;0;0;1;0;0
2020-07-30 08:30:00;93;28;27;36;35;13;16;13;87;0;0;0;0;0;0
2020-07-30 08:45:00;83;23;27;17;15;17;18;10;80;0;0;0;1;0;0
2020-07-30 09:00:00;75;16;20;26;26;10;11;5;73;0;0;1;6;0;0
2020-07-30 09:15:00;83;28;27;19;17;10;10;7;75;0;0;2;0;0;0
2020-07-30 09:30:00;106;22;22;29;32;18;18;7;84;0;0;2;1;0;0
2020-07-30 09:45:00;114;20;24;23;23;14;18;4;92;0;0;3;3;0;0
2020-07-30 10:00:00;75;19;21;32;36;13;12;5;68;0;0;2;0;0;0
2020-07-30 10:15:00;95;19;19;28;27;17;17;9;93;0;0;2;1;0;0
2020-07-30 10:30:00;95;23;31;24;24;21;23;5;85;0;0;1;4;0;0
2020-07-30 10:45:00;96;22;21;25;26;19;18;11;85;0;0;0;1;0;0
2020-07-30 11:00:00;93;22;29;36;41;21;22;7;82;0;0;0;5;0;0
2020-07-30 11:15:00;83;30;29;37;40;15;17;6;88;0;0;0;1;0;0
2020-07-30 11:30:00;95;30;35;16;17;17;18;5;81;0;0;1;1;0;0
2020-07-30 11:45:00;99;20;21;25;27;24;26;8;69;0;0;0;2;0;0
2020-07-30 12:00:00;101;24;25;31;35;19;20;4;73;0;0;5;1;0;0
2020-07-30 12:15:00;86;25;26;27;29;13;16;3;64;0;0;0;0;0;0
2020-07-30 12:30:00;80;23;26;33;41;18;19;4;91;0;0;3;0;0;0
2020-07-30 12:45:00;96;27;31;23;27;19;21;10;74;0;0;0;0;0;0
2020-07-30 13:00:00;90;39;39;34;35;15;16;5;66;0;0;0;0;0;0
2020-07-30 13:15:00;90;50;48;41;47;22;25;7;65;0;0;0;0;0;0
2020-07-30 13:30:00;84;80;79;30;32;23;22;7;70;0;0;0;2;0;0
2020-07-30 13:45:00;88;68;66;42;44;14;15;8;92;0;0;0;0;0;0
2020-07-30 14:00:00;84;32;31;44;52;27;30;2;65;0;0;0;2;0;0
2020-07-30 14:15:00;118;37;36;108;115;30;33;8;90;0;0;1;0;0;0
2020-07-30 14:30:00;132;26;30;72;81;40;44;6;80;0;0;1;1;0;0
2020-07-30 14:45:00;101;29;27;56;63;26;26;8;75;0;0;1;0;0;0
2020-07-30 15:00:00;119;21;23;47;52;22;22;3;64;0;0;1;3;0;0
2020-07-30 15:15:00;99;15;20;55;67;25;31;8;80;0;0;0;0;0;0
2020-07-30 15:30:00;132;38;37;52;60;27;29;7;83;0;0;0;0;0;0
2020-07-30 15:45:00;137;30;32;45;50;25;24;7;84;0;0;3;1;0;0
2020-07-30 16:00:00;147;25;30;51;54;33;31;5;84;0;0;1;2;0;0
2020-07-30 16:15:00;135;35;34;44;48;35;37;5;98;0;0;5;4;0;0
2020-07-30 16:30:00;135;40;39;34;39;17;22;3;88;0;0;1;1;0;0
2020-07-30 16:45:00;149;24;30;43;48;22;26;8;90;0;0;1;2;0;0
2020-07-30 17:00:00;111;34;36;42;42;19;22;7;101;0;0;2;3;0;0
2020-07-30 17:15:00;139;19;16;37;38;20;20;3;91;0;0;0;2;0;0
2020-07-30 17:30:00;118;32;36;31;36;22;23;3;84;0;0;1;0;0;0
2020-07-30 17:45:00;121;18;25;33;38;27;32;4;92;0;0;0;2;0;0
2020-07-30 18:00:00;107;37;34;27;30;17;18;5;74;0;0;2;0;0;0
2020-07-30 18:15:00;96;31;34;32;35;17;16;4;90;0;0;1;1;0;0
2020-07-30 18:30:00;81;17;20;26;26;15;16;1;84;0;0;1;1;0;0
2020-07-30 18:45:00;88;24;30;27;29;16;17;3;76;0;0;1;0;0;0
2020-07-30 19:00:00;90;26;28;19;20;11;9;4;70;0;0;1;1;0;0
2020-07-30 19:15:00;74;13;17;22;27;14;15;4;70;0;0;0;0;0;0
2020-07-30 19:30:00;49;21;23;24;28;7;7;1;42;0;0;0;0;0;0
2020-07-30 19:45:00;43;17;21;20;19;8;8;1;42;0;0;0;0;0;0
2020-07-30 20:00:00;43;22;25;12;10;7;5;2;46;0;0;0;0;0;0
2020-07-30 20:15:00;52;12;14;17;16;11;12;2;39;0;0;0;0;0;0
2020-07-30 20:30:00;32;14;16;12;13;4;4;3;32;0;0;0;0;0;0
2020-07-30 20:45:00;16;21;20;11;10;12;12;4;44;0;0;0;0;0;0
2020-07-30 21:00:00;30;40;38;11;12;9;8;5;42;0;0;0;2;0;0
2020-07-30 21:15:00;19;51;44;18;17;7;8;2;35;0;0;0;0;0;0
2020-07-30 21:30:00;34;21;23;13;14;6;6;4;36;0;0;1;0;0;0
2020-07-30 21:45:00;23;18;17;42;48;9;10;4;31;0;0;0;0;0;0
2020-07-30 22:00:00;20;10;9;63;72;15;16;2;25;0;0;2;0;0;0
2020-07-30 22:15:00;21;9;13;21;22;15;15;3;31;0;0;0;0;0;0
2020-07-30 22:30:00;17;8;7;13;11;4;4;1;40;0;0;0;1;0;0
2020-07-30 22:45:00;14;4;5;10;9;6;4;1;16;0;0;0;0;0;0
2020-07-30 23:00:00;14;3;3;1;0;4;3;0;13;0;0;0;0;0;0
2020-07-30 23:15:00;10;6;8;5;5;3;1;0;16;0;0;0;0;0;0
2020-07-30 23:30:00;13;0;3;3;0;4;4;0;24;0;0;0;0;0;0
2020-07-30 23:45:00;11;4;3;6;5;4;4;1;15;0;0;0;0;0;0
