DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-07-23 00:00:00;5;2;2;3;2;2;2;0;7;0;0;0;0;0;0
2020-07-23 00:15:00;4;4;4;2;2;0;0;0;5;0;0;0;0;0;0
2020-07-23 00:30:00;1;5;5;3;3;4;2;0;9;0;0;0;0;0;0
2020-07-23 00:45:00;3;1;1;1;1;2;1;0;4;0;0;0;0;0;0
2020-07-23 01:00:00;4;1;1;2;2;1;0;0;4;0;0;0;0;0;0
2020-07-23 01:15:00;4;4;6;2;1;1;2;0;5;0;0;0;0;0;0
2020-07-23 01:30:00;3;1;2;2;2;1;1;0;8;0;0;0;0;0;0
2020-07-23 01:45:00;5;0;1;2;2;0;0;1;4;0;0;0;0;0;0
2020-07-23 02:00:00;4;2;3;3;2;1;1;0;3;0;0;0;0;0;0
2020-07-23 02:15:00;4;1;4;2;2;1;0;0;3;0;0;0;0;0;0
2020-07-23 02:30:00;6;2;5;2;2;1;0;0;2;0;0;0;0;0;0
2020-07-23 02:45:00;3;0;2;2;2;1;1;0;1;0;0;0;0;0;0
2020-07-23 03:00:00;3;2;3;1;0;0;0;0;3;0;0;0;0;0;0
2020-07-23 03:15:00;4;1;1;0;0;0;0;0;4;0;0;0;0;0;0
2020-07-23 03:30:00;4;1;3;2;2;2;1;0;3;0;0;0;0;0;0
2020-07-23 03:45:00;3;0;2;4;4;4;4;0;3;0;0;0;0;0;0
2020-07-23 04:00:00;8;1;3;3;3;1;0;0;3;0;0;0;0;0;0
2020-07-23 04:15:00;5;3;6;2;2;2;2;0;2;0;0;0;0;0;0
2020-07-23 04:30:00;7;7;10;4;4;3;1;0;8;0;0;0;0;0;0
2020-07-23 04:45:00;6;8;10;4;3;3;2;2;6;0;0;0;0;0;0
2020-07-23 05:00:00;16;41;40;4;4;1;0;1;9;0;0;0;0;0;0
2020-07-23 05:15:00;16;112;105;5;5;4;3;3;33;0;0;0;0;0;0
2020-07-23 05:30:00;21;76;80;16;18;4;3;7;47;0;0;0;0;0;0
2020-07-23 05:45:00;36;51;46;70;78;16;15;2;76;0;0;0;0;0;0
2020-07-23 06:00:00;51;40;41;75;83;29;30;1;57;0;0;0;1;0;0
2020-07-23 06:15:00;48;48;42;36;41;20;22;2;47;0;0;0;0;0;0
2020-07-23 06:30:00;64;61;62;29;30;5;5;3;83;0;0;1;1;0;0
2020-07-23 06:45:00;80;40;39;21;24;5;5;2;102;0;0;0;0;0;0
2020-07-23 07:00:00;104;49;47;14;16;8;7;7;89;0;0;0;1;0;0
2020-07-23 07:15:00;102;37;38;19;21;7;6;9;106;0;0;1;1;0;0
2020-07-23 07:30:00;101;50;47;25;25;13;18;8;94;0;0;0;0;0;0
2020-07-23 07:45:00;90;56;54;33;36;10;12;17;126;0;0;3;0;0;0
2020-07-23 08:00:00;86;42;44;19;20;12;13;12;99;0;0;0;1;0;0
2020-07-23 08:15:00;90;41;39;28;34;19;23;10;107;0;0;2;3;0;0
2020-07-23 08:30:00;89;21;26;26;24;16;13;6;96;0;0;0;0;0;0
2020-07-23 08:45:00;85;22;23;18;19;13;16;8;78;0;0;6;0;0;0
2020-07-23 09:00:00;76;19;28;22;26;15;17;5;88;0;0;1;2;0;0
2020-07-23 09:15:00;86;25;24;16;17;13;13;10;59;0;0;0;0;0;0
2020-07-23 09:30:00;91;21;21;24;24;19;18;5;79;0;0;0;0;0;0
2020-07-23 09:45:00;98;18;24;23;25;16;18;9;83;0;0;1;0;0;0
2020-07-23 10:00:00;90;28;26;26;28;18;18;7;64;0;0;0;2;0;0
2020-07-23 10:15:00;88;25;28;28;25;18;20;6;79;0;0;5;0;0;0
2020-07-23 10:30:00;102;37;42;29;32;20;19;7;84;0;0;1;0;0;0
2020-07-23 10:45:00;96;33;37;33;40;21;23;6;83;0;0;0;4;0;0
2020-07-23 11:00:00;111;39;39;24;24;19;18;7;94;0;0;2;1;0;0
2020-07-23 11:15:00;84;26;31;26;25;22;23;8;70;0;0;1;0;0;0
2020-07-23 11:30:00;90;24;29;33;34;22;20;5;96;0;0;0;2;0;0
2020-07-23 11:45:00;115;26;24;26;26;17;19;7;86;0;0;0;1;0;0
2020-07-23 12:00:00;115;20;26;36;39;27;30;7;75;0;0;1;3;0;0
2020-07-23 12:15:00;95;25;27;28;31;21;18;8;93;0;0;4;1;0;0
