DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-12-23 00:00:00;5;4;4;4;1;9;6;1;1
2019-12-23 00:15:00;11;2;1;7;1;7;0;1;1
2019-12-23 00:30:00;11;2;1;6;4;3;3;1;1
2019-12-23 00:45:00;3;2;5;6;3;6;4;2;2
2019-12-23 01:00:00;8;3;3;8;1;4;4;2;2
2019-12-23 01:15:00;8;5;2;4;1;2;4;1;1
2019-12-23 01:30:00;5;1;4;5;0;3;3;2;2
2019-12-23 01:45:00;5;4;0;10;1;4;1;0;0
2019-12-23 02:00:00;3;3;0;6;0;2;2;0;0
2019-12-23 02:15:00;5;1;0;3;0;1;2;4;4
2019-12-23 02:30:00;2;4;3;4;2;2;0;2;2
2019-12-23 02:45:00;4;2;1;6;2;1;2;3;3
2019-12-23 03:00:00;1;0;0;1;0;4;1;2;2
2019-12-23 03:15:00;1;0;0;3;2;5;2;1;1
2019-12-23 03:30:00;2;1;1;1;0;5;1;5;5
2019-12-23 03:45:00;6;1;1;1;1;4;1;3;3
2019-12-23 04:00:00;7;1;0;6;0;1;2;1;1
2019-12-23 04:15:00;5;4;0;1;0;6;2;2;2
2019-12-23 04:30:00;3;1;0;3;0;5;2;2;2
2019-12-23 04:45:00;3;2;1;5;1;4;3;2;2
2019-12-23 05:00:00;12;5;0;11;2;6;6;2;2
2019-12-23 05:15:00;12;4;1;9;2;9;8;6;6
2019-12-23 05:30:00;9;4;4;13;4;24;21;3;3
2019-12-23 05:45:00;21;6;4;18;5;19;19;4;4
2019-12-23 06:00:00;9;9;5;14;7;19;22;5;5
2019-12-23 06:15:00;18;11;3;12;10;28;41;3;3
2019-12-23 06:30:00;22;11;2;15;5;30;39;5;5
2019-12-23 06:45:00;16;6;6;20;10;43;55;6;6
2019-12-23 07:00:00;23;16;7;14;7;38;44;5;5
2019-12-23 07:15:00;24;18;8;20;19;38;42;5;5
2019-12-23 07:30:00;31;17;10;20;18;48;51;12;12
2019-12-23 07:45:00;38;27;13;18;17;53;58;12;12
2019-12-23 08:00:00;41;34;15;24;6;37;40;9;9
2019-12-23 08:15:00;43;25;13;24;20;37;45;20;20
2019-12-23 08:30:00;48;26;15;21;21;62;60;10;10
2019-12-23 08:45:00;56;24;21;28;30;50;61;10;10
2019-12-23 09:00:00;52;27;19;34;31;58;71;13;13
2019-12-23 09:15:00;54;24;18;41;23;53;58;17;17
2019-12-23 09:30:00;61;32;28;36;29;66;89;25;25
2019-12-23 09:45:00;95;51;27;54;45;62;77;31;31
2019-12-23 10:00:00;92;55;21;54;55;72;91;19;19
2019-12-23 10:15:00;85;54;22;55;45;59;79;32;32
2019-12-23 10:30:00;100;61;30;69;54;74;78;33;33
2019-12-23 10:45:00;104;59;25;72;70;65;80;32;32
2019-12-23 11:00:00;87;71;21;61;44;67;87;32;32
2019-12-23 11:15:00;96;82;21;71;52;61;72;20;20
2019-12-23 11:30:00;84;60;19;58;58;91;86;19;19
2019-12-23 11:45:00;96;71;36;56;51;81;79;28;28
2019-12-23 12:00:00;84;65;30;72;62;58;79;32;32
2019-12-23 12:15:00;88;61;25;65;63;68;88;26;27
2019-12-23 12:30:00;86;56;25;66;68;64;83;20;19
2019-12-23 12:45:00;97;56;30;63;56;61;74;12;12
2019-12-23 13:00:00;93;64;31;62;47;72;80;16;16
2019-12-23 13:15:00;103;80;26;61;53;77;91;27;27
2019-12-23 13:30:00;85;57;27;61;60;80;74;27;27
2019-12-23 13:45:00;98;56;15;54;61;79;82;14;14
2019-12-23 14:00:00;88;64;25;54;50;66;90;21;20
2019-12-23 14:15:00;75;43;19;52;49;74;98;21;22
2019-12-23 14:30:00;81;68;28;65;56;74;91;29;28
2019-12-23 14:45:00;102;68;23;66;56;64;79;23;23
2019-12-23 15:00:00;91;70;25;67;61;84;91;35;35
2019-12-23 15:15:00;92;74;21;65;53;84;98;38;39
2019-12-23 15:30:00;102;69;16;72;60;89;108;20;20
2019-12-23 15:45:00;101;65;19;72;62;73;95;28;28
2019-12-23 16:00:00;90;68;16;75;69;73;88;25;24
2019-12-23 16:15:00;106;98;18;72;54;69;73;16;16
2019-12-23 16:30:00;107;92;20;67;65;80;74;15;15
2019-12-23 16:45:00;116;74;18;52;58;86;83;18;18
2019-12-23 17:00:00;103;66;15;54;45;74;88;16;16
2019-12-23 17:15:00;83;59;15;57;51;73;84;15;15
2019-12-23 17:30:00;94;46;21;51;51;67;97;16;17
2019-12-23 17:45:00;86;57;20;59;38;72;81;21;20
2019-12-23 18:00:00;88;73;16;44;38;57;69;10;10
2019-12-23 18:15:00;86;51;18;47;40;54;71;15;16
2019-12-23 18:30:00;83;50;12;43;37;41;68;15;14
2019-12-23 18:45:00;64;51;14;38;42;52;67;10;10
2019-12-23 19:00:00;67;41;14;40;40;34;40;6;7
2019-12-23 19:15:00;69;39;11;37;40;36;48;10;9
2019-12-23 19:30:00;67;25;11;27;20;36;45;6;6
2019-12-23 19:45:00;60;16;9;42;25;43;37;4;4
2019-12-23 20:00:00;58;28;13;35;28;51;50;1;1
2019-12-23 20:15:00;51;28;10;35;23;38;45;4;4
2019-12-23 20:30:00;60;25;9;31;17;36;29;6;6
2019-12-23 20:45:00;48;21;10;24;12;24;28;4;4
2019-12-23 21:00:00;38;15;5;17;11;27;21;6;6
2019-12-23 21:15:00;30;14;14;15;9;16;15;2;2
2019-12-23 21:30:00;32;14;8;18;7;15;18;3;3
2019-12-23 21:45:00;25;8;12;21;10;14;17;4;4
2019-12-23 22:00:00;33;15;10;15;11;20;15;3;3
2019-12-23 22:15:00;23;14;5;21;10;14;11;1;1
2019-12-23 22:30:00;20;8;7;14;6;16;9;2;2
2019-12-23 22:45:00;26;10;7;15;6;15;9;5;5
2019-12-23 23:00:00;17;12;4;19;11;13;13;4;4
2019-12-23 23:15:00;19;7;2;8;4;16;10;2;2
2019-12-23 23:30:00;31;11;8;9;5;9;3;5;5
2019-12-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
