DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2019-12-26 00:00:00;14;3;3;4;4;10;4;1;1
2019-12-26 00:15:00;12;6;3;6;2;7;6;0;0
2019-12-26 00:30:00;7;4;5;3;1;9;2;1;1
2019-12-26 00:45:00;10;4;1;6;2;5;8;0;0
2019-12-26 01:00:00;8;3;0;6;2;8;2;0;0
2019-12-26 01:15:00;6;6;2;5;2;8;3;0;0
2019-12-26 01:30:00;9;6;0;4;3;4;3;0;0
2019-12-26 01:45:00;6;2;2;5;0;5;2;0;0
2019-12-26 02:00:00;7;4;1;3;2;5;3;0;0
2019-12-26 02:15:00;8;3;4;6;3;2;2;2;2
2019-12-26 02:30:00;3;1;3;6;1;1;3;2;2
2019-12-26 02:45:00;3;1;1;2;2;2;2;0;0
2019-12-26 03:00:00;4;2;0;6;1;7;2;2;2
2019-12-26 03:15:00;2;4;2;5;2;6;4;1;1
2019-12-26 03:30:00;3;4;1;2;1;3;1;1;1
2019-12-26 03:45:00;3;2;2;3;1;4;1;1;1
2019-12-26 04:00:00;2;3;0;4;3;5;1;0;0
2019-12-26 04:15:00;4;3;2;2;3;4;2;2;2
2019-12-26 04:30:00;1;0;0;3;0;3;2;0;0
2019-12-26 04:45:00;5;0;0;2;0;3;3;1;1
2019-12-26 05:00:00;5;1;0;1;1;5;2;1;1
2019-12-26 05:15:00;4;4;1;5;4;6;2;1;1
2019-12-26 05:30:00;7;3;2;4;1;12;8;0;0
2019-12-26 05:45:00;9;3;1;3;0;10;11;0;0
2019-12-26 06:00:00;4;1;2;5;1;5;3;0;0
2019-12-26 06:15:00;3;3;2;0;1;10;2;1;1
2019-12-26 06:30:00;6;2;2;3;0;2;7;1;1
2019-12-26 06:45:00;5;7;1;6;0;5;4;0;0
2019-12-26 07:00:00;10;5;1;3;0;7;3;1;1
2019-12-26 07:15:00;14;3;3;7;1;4;5;2;2
2019-12-26 07:30:00;4;3;4;3;1;3;2;0;0
2019-12-26 07:45:00;9;3;0;6;3;10;7;1;1
2019-12-26 08:00:00;11;5;1;4;2;5;7;1;1
2019-12-26 08:15:00;11;5;5;10;1;11;15;2;2
2019-12-26 08:30:00;10;4;2;9;5;5;4;0;0
2019-12-26 08:45:00;20;8;5;13;3;16;17;2;2
2019-12-26 09:00:00;20;8;9;12;1;7;14;3;3
2019-12-26 09:15:00;15;7;3;19;2;9;12;3;3
2019-12-26 09:30:00;21;7;8;16;5;17;23;1;2
2019-12-26 09:45:00;26;13;4;21;8;22;27;5;4
2019-12-26 10:00:00;29;12;5;25;4;13;23;4;4
2019-12-26 10:15:00;33;15;8;24;11;27;25;7;7
2019-12-26 10:30:00;38;12;9;29;12;22;16;7;7
2019-12-26 10:45:00;46;17;5;28;14;24;24;11;11
2019-12-26 11:00:00;40;21;8;33;11;26;36;6;6
2019-12-26 11:15:00;70;36;7;29;26;28;27;21;21
2019-12-26 11:30:00;60;33;9;32;25;26;25;37;37
2019-12-26 11:45:00;53;32;12;43;39;46;52;67;69
2019-12-26 12:00:00;60;22;15;33;26;33;39;101;99
2019-12-26 12:15:00;38;29;5;36;28;34;44;62;63
2019-12-26 12:30:00;42;17;14;23;21;39;36;37;37
2019-12-26 12:45:00;39;18;7;33;15;30;31;12;11
2019-12-26 13:00:00;60;31;16;31;20;32;32;14;14
2019-12-26 13:15:00;51;23;7;24;14;30;33;11;11
2019-12-26 13:30:00;51;19;11;29;16;31;27;6;6
2019-12-26 13:45:00;44;18;8;22;11;30;39;12;12
2019-12-26 14:00:00;45;16;14;33;16;32;36;7;7
2019-12-26 14:15:00;52;14;11;37;13;26;33;8;8
2019-12-26 14:30:00;61;26;12;42;26;39;39;8;8
2019-12-26 14:45:00;56;29;14;29;11;37;55;5;5
2019-12-26 15:00:00;53;28;13;22;10;40;32;9;9
2019-12-26 15:15:00;40;22;11;26;15;35;32;9;9
2019-12-26 15:30:00;49;26;13;35;19;35;32;13;13
2019-12-26 15:45:00;53;26;9;34;18;36;30;5;5
2019-12-26 16:00:00;41;17;11;24;9;33;30;9;9
2019-12-26 16:15:00;46;15;10;30;16;32;24;11;11
2019-12-26 16:30:00;48;22;10;28;21;31;34;8;8
2019-12-26 16:45:00;51;22;18;33;22;41;39;10;9
2019-12-26 17:00:00;53;22;16;29;16;39;44;9;9
2019-12-26 17:15:00;42;16;16;29;19;46;43;14;14
2019-12-26 17:30:00;52;25;11;24;17;32;31;8;8
2019-12-26 17:45:00;49;19;6;27;21;25;37;6;6
2019-12-26 18:00:00;38;18;14;29;18;23;27;8;8
2019-12-26 18:15:00;35;14;5;32;12;34;26;6;6
2019-12-26 18:30:00;46;23;8;19;29;34;35;7;7
2019-12-26 18:45:00;31;13;7;29;19;29;15;7;8
