DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-01-27 00:00:00;2;0;2;3;3;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 00:15:00;1;1;1;5;4;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 00:30:00;2;1;2;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 00:45:00;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 01:00:00;3;1;2;2;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 01:15:00;1;3;2;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 01:30:00;0;0;2;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 01:45:00;1;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 02:00:00;1;0;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 02:15:00;2;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 02:30:00;2;0;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 02:45:00;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 03:00:00;3;0;0;2;3;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 03:15:00;0;2;1;0;8;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 03:30:00;1;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 03:45:00;1;2;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 04:00:00;4;3;3;5;4;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 04:15:00;3;4;6;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 04:30:00;2;5;2;1;9;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 04:45:00;3;3;1;4;5;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 05:00:00;4;3;3;4;35;12;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 05:15:00;9;13;10;7;58;8;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 05:30:00;18;19;13;2;89;26;4;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 05:45:00;7;23;27;8;84;38;14;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 06:00:00;8;17;15;9;50;30;13;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 06:15:00;8;24;23;14;81;25;16;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-27 06:30:00;26;33;35;24;138;42;17;4;0;14;0;0;0;1;0;0;0;0;0;0;0;0
2020-01-27 06:45:00;19;35;35;23;125;43;17;5;0;10;0;0;0;1;2;0;0;1;0;0;0;2
2020-01-27 07:00:00;22;38;39;26;160;38;23;3;0;11;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 07:15:00;30;47;65;27;109;41;26;7;0;11;0;0;0;5;4;0;0;3;0;0;0;0
2020-01-27 07:30:00;36;60;95;51;122;46;41;12;0;13;0;1;0;2;2;0;0;0;0;2;0;0
2020-01-27 07:45:00;41;65;66;32;187;40;64;12;0;21;0;2;0;2;0;0;0;0;0;0;0;0
2020-01-27 08:00:00;38;58;40;38;152;37;40;6;0;17;0;0;0;0;0;0;0;0;0;0;0;0
2020-01-27 08:15:00;26;42;42;28;102;26;33;10;0;12;0;0;0;1;6;0;0;2;0;1;0;0
2020-01-27 08:30:00;31;40;32;22;107;39;35;12;0;10;0;0;0;1;0;0;0;0;0;1;0;0
2020-01-27 08:45:00;35;45;36;28;89;27;29;5;0;9;0;0;0;2;5;0;0;3;2;0;0;0
2020-01-27 09:00:00;28;38;38;28;73;33;35;10;0;15;0;0;0;1;2;0;0;0;0;0;0;1
2020-01-27 09:15:00;20;32;28;18;74;27;32;3;0;9;0;1;0;1;1;0;0;1;3;0;0;0
2020-01-27 09:30:00;27;34;44;25;66;29;28;6;0;11;0;1;1;1;0;0;0;2;1;0;0;0
2020-01-27 09:45:00;32;33;38;21;74;21;35;5;0;13;0;0;0;3;1;0;0;2;2;1;0;0
2020-01-27 10:00:00;27;35;38;28;50;15;37;5;0;16;0;3;0;4;1;0;0;0;0;1;0;0
2020-01-27 10:15:00;23;30;38;30;55;19;35;7;0;14;0;1;3;1;0;0;0;3;3;2;1;0
2020-01-27 10:30:00;28;45;33;18;69;16;39;14;0;10;0;0;0;0;1;0;0;1;0;0;0;0
2020-01-27 10:45:00;31;36;36;29;66;28;32;2;0;11;0;0;0;1;1;1;0;0;0;1;1;0
2020-01-27 11:00:00;31;26;32;24;65;17;42;4;0;15;0;1;4;3;9;0;0;2;5;3;7;0
2020-01-27 11:15:00;29;34;32;36;62;15;39;2;0;20;0;1;4;0;0;0;0;0;0;1;0;1
2020-01-27 11:30:00;35;36;32;21;73;20;48;2;0;25;0;1;0;1;0;0;0;2;6;2;4;0
2020-01-27 11:45:00;28;36;35;30;79;18;47;10;0;20;0;4;12;2;0;0;0;1;1;1;0;0
2020-01-27 12:00:00;31;34;31;25;51;23;44;6;0;15;0;0;0;3;2;0;0;0;0;1;1;0
2020-01-27 12:15:00;28;35;37;27;65;12;46;3;0;15;0;4;2;2;1;0;0;0;0;4;0;0
2020-01-27 12:30:00;31;45;35;29;77;24;42;4;0;16;0;3;2;2;3;0;0;1;0;0;0;0
2020-01-27 12:45:00;29;33;47;35;79;36;59;5;0;13;0;5;22;0;0;0;0;1;2;3;0;1
2020-01-27 13:00:00;42;34;42;32;79;13;71;10;0;20;0;7;4;1;1;0;0;0;0;4;2;0
2020-01-27 13:15:00;39;56;35;39;92;20;60;7;0;14;0;1;2;8;5;0;0;0;0;0;0;0
2020-01-27 13:30:00;35;40;26;18;104;14;36;3;0;15;0;1;1;7;28;0;0;1;0;1;1;0
2020-01-27 13:45:00;26;40;30;26;93;20;36;6;0;16;0;5;11;5;0;0;0;0;0;0;0;0
2020-01-27 14:00:00;32;55;27;30;55;18;51;2;0;14;0;3;0;6;2;0;0;0;0;1;1;3
2020-01-27 14:15:00;52;85;42;33;79;19;53;2;0;17;0;4;27;1;0;0;0;0;0;1;0;0
2020-01-27 14:30:00;71;87;37;31;63;14;47;7;0;19;0;3;4;2;0;2;0;0;0;5;2;0
2020-01-27 14:45:00;51;63;52;43;88;8;49;8;0;19;0;1;0;5;0;0;0;0;0;1;0;0
2020-01-27 15:00:00;47;71;46;34;78;19;62;11;0;21;0;1;4;2;3;0;0;1;0;2;1;0
2020-01-27 15:15:00;63;76;47;36;83;11;58;7;0;20;0;2;4;2;1;0;0;0;0;1;0;0
2020-01-27 15:30:00;63;76;47;51;80;17;65;6;0;20;0;0;0;5;1;0;0;0;0;0;0;0
2020-01-27 15:45:00;73;82;39;40;88;17;88;8;0;28;0;3;3;4;0;0;0;1;1;0;0;0
2020-01-27 16:00:00;93;94;30;52;98;16;64;10;0;24;0;3;2;2;0;0;0;0;0;3;3;0
2020-01-27 16:15:00;86;83;56;62;97;26;67;8;0;23;0;0;0;1;0;0;0;0;0;1;0;0
2020-01-27 16:30:00;98;94;34;42;106;12;71;18;0;33;0;0;5;1;2;0;0;6;47;2;2;0
2020-01-27 16:45:00;87;91;48;54;84;16;58;5;0;24;0;2;3;1;0;0;0;1;0;1;1;0
2020-01-27 17:00:00;81;91;42;40;99;11;51;5;0;21;0;0;0;4;2;0;0;0;0;2;0;0
2020-01-27 17:15:00;72;86;51;58;111;10;63;10;0;19;0;1;2;0;0;0;0;1;2;2;4;0
2020-01-27 17:30:00;57;66;37;31;83;14;39;4;0;11;0;4;0;0;0;0;15;0;0;0;0;3
2020-01-27 17:45:00;45;62;35;33;60;12;36;4;0;11;0;6;5;1;0;0;0;1;0;4;0;0
2020-01-27 18:00:00;46;50;38;40;81;7;34;4;0;19;0;1;4;0;7;0;0;0;0;1;0;0
2020-01-27 18:15:00;35;48;28;25;63;11;41;5;0;17;0;1;7;0;0;0;0;0;0;2;1;1
2020-01-27 18:30:00;33;42;25;36;60;8;27;7;0;16;0;0;2;4;44;0;0;0;0;0;0;0
2020-01-27 18:45:00;22;36;20;24;59;8;24;6;0;9;0;1;127;1;1;0;0;0;0;1;0;6
