DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-11-17 00:00:00;2;4;0;2;4;0;1;0;0;0;0;0;0;0
2020-11-17 00:15:00;10;10;0;5;13;1;0;1;2;0;0;0;0;0
2020-11-17 00:30:00;9;11;0;4;6;0;0;0;0;0;0;0;0;0
2020-11-17 00:45:00;5;6;0;4;10;1;0;0;1;0;0;0;0;0
2020-11-17 01:00:00;4;4;1;4;5;1;1;1;0;0;0;0;0;0
2020-11-17 01:15:00;2;1;0;1;7;0;0;0;0;1;0;0;0;0
2020-11-17 01:30:00;2;4;0;3;7;1;0;0;1;0;0;0;0;0
2020-11-17 01:45:00;5;3;0;4;5;2;1;1;0;0;0;0;0;0
2020-11-17 02:00:00;1;1;0;3;4;0;0;0;0;0;0;0;0;0
2020-11-17 02:15:00;2;4;0;4;4;1;0;0;0;0;0;0;0;0
2020-11-17 02:30:00;3;6;0;6;7;0;0;0;1;0;0;0;0;0
2020-11-17 02:45:00;1;6;0;0;6;0;0;0;0;0;0;0;0;0
2020-11-17 03:00:00;4;0;0;1;2;0;1;1;0;0;0;0;0;0
2020-11-17 03:15:00;2;5;0;6;7;2;1;1;0;0;0;0;0;0
2020-11-17 03:30:00;3;3;0;3;13;1;0;0;0;0;0;0;0;0
2020-11-17 03:45:00;4;14;0;5;9;0;0;0;0;0;0;0;0;0
2020-11-17 04:00:00;7;7;0;4;9;1;0;0;0;0;0;0;0;0
2020-11-17 04:15:00;7;10;0;7;9;3;0;0;0;0;1;0;0;0
2020-11-17 04:30:00;5;11;0;3;13;1;0;1;0;0;0;0;0;0
2020-11-17 04:45:00;34;23;0;7;29;1;0;1;0;0;0;0;0;0
2020-11-17 05:00:00;57;50;0;22;32;1;0;1;0;0;0;0;0;0
2020-11-17 05:15:00;125;139;1;22;44;8;2;6;1;0;0;0;0;0
2020-11-17 05:30:00;98;122;0;27;54;10;1;3;2;1;0;0;0;0
2020-11-17 05:45:00;70;95;0;64;91;12;1;2;1;2;0;0;0;0
2020-11-17 06:00:00;62;80;0;49;90;18;1;1;1;2;0;0;2;0
2020-11-17 06:15:00;89;118;0;72;103;31;4;10;3;0;0;0;0;0
2020-11-17 06:30:00;128;176;0;71;99;32;2;8;2;8;1;0;4;0
2020-11-17 06:45:00;126;185;1;66;112;45;5;20;9;2;0;0;4;0
2020-11-17 07:00:00;139;174;0;65;96;50;8;11;3;13;0;0;0;0
2020-11-17 07:15:00;143;173;0;82;106;86;18;31;11;24;1;0;3;1
2020-11-17 07:30:00;148;167;0;129;106;86;60;55;16;31;1;17;16;0
2020-11-17 07:45:00;139;157;0;135;99;94;72;69;22;27;3;4;16;2
2020-11-17 08:00:00;154;178;2;89;111;63;13;32;11;13;2;0;7;0
2020-11-17 08:15:00;110;158;0;85;96;70;15;27;12;10;0;3;0;0
2020-11-17 08:30:00;128;136;1;88;109;67;5;18;6;15;1;44;5;0
2020-11-17 08:45:00;86;132;0;87;106;54;18;20;21;13;1;0;5;0
2020-11-17 09:00:00;94;134;2;64;75;50;12;25;12;7;0;8;1;0
2020-11-17 09:15:00;74;137;3;78;99;42;10;22;13;9;2;16;5;4
2020-11-17 09:30:00;79;132;2;88;91;62;14;21;10;15;0;1;0;2
2020-11-17 09:45:00;87;142;0;81;92;47;16;25;17;9;3;26;7;0
2020-11-17 10:00:00;79;148;1;83;88;43;13;22;7;7;0;44;15;0
2020-11-17 10:15:00;80;130;0;85;89;53;11;26;11;10;5;1;13;6
2020-11-17 10:30:00;78;143;4;95;108;48;14;24;11;7;0;0;2;1
2020-11-17 10:45:00;82;151;2;77;95;43;13;24;12;7;1;45;16;2
2020-11-17 11:00:00;82;137;1;74;101;46;13;26;10;12;1;0;1;0
2020-11-17 11:15:00;82;134;0;72;99;39;15;31;16;5;2;4;12;2
2020-11-17 11:30:00;77;123;3;87;111;43;21;24;9;4;23;8;4;5
2020-11-17 11:45:00;88;120;2;91;111;30;16;28;17;5;0;1;13;0
2020-11-17 12:00:00;66;101;0;78;87;30;14;19;11;3;12;4;6;0
2020-11-17 12:15:00;94;140;2;106;118;37;20;30;19;7;3;4;9;1
2020-11-17 12:30:00;84;140;1;94;115;37;15;21;12;11;5;0;8;1
2020-11-17 12:45:00;96;146;1;97;114;56;19;25;18;14;9;0;4;1
2020-11-17 13:00:00;109;149;2;110;136;48;29;46;23;7;26;7;7;4
2020-11-17 13:15:00;140;168;2;87;125;33;19;35;25;14;6;8;4;2
2020-11-17 13:30:00;129;156;4;82;119;64;7;43;12;12;4;3;10;1
2020-11-17 13:45:00;131;155;2;97;112;38;20;30;10;13;11;38;5;8
2020-11-17 14:00:00;111;155;3;119;134;49;20;31;17;13;4;5;10;5
2020-11-17 14:15:00;95;134;2;126;125;50;15;24;13;4;11;5;10;5
2020-11-17 14:30:00;85;156;2;133;143;84;13;26;15;15;6;8;13;4
2020-11-17 14:45:00;110;151;0;136;132;79;14;31;15;12;7;16;13;60
2020-11-17 15:00:00;97;133;4;110;122;56;15;25;14;10;4;6;21;2
2020-11-17 15:15:00;123;138;0;131;117;77;29;31;8;4;3;6;6;1
2020-11-17 15:30:00;104;132;1;114;102;79;26;36;15;10;1;20;16;4
2020-11-17 15:45:00;118;141;4;120;100;95;18;28;15;14;0;12;8;0
2020-11-17 16:00:00;119;143;1;99;116;58;17;44;15;6;4;17;24;2
2020-11-17 16:15:00;149;145;0;112;102;74;25;44;12;20;4;6;30;2
2020-11-17 16:30:00;135;150;2;115;105;86;25;48;15;8;2;6;25;2
2020-11-17 16:45:00;122;143;0;113;106;68;21;42;13;7;3;18;5;1
2020-11-17 17:00:00;105;136;0;91;85;56;14;32;10;16;1;2;10;1
2020-11-17 17:15:00;141;161;1;92;110;59;19;37;17;7;3;1;6;1
2020-11-17 17:30:00;106;152;0;120;120;65;15;35;14;6;0;2;32;0
