DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-07-09 00:00:00;5;2;3;0;2;8;8;1;1;7;8;0;2
2020-07-09 00:15:00;9;2;0;0;1;7;6;1;1;6;5;2;0
2020-07-09 00:30:00;7;4;3;1;2;4;7;3;2;1;3;2;3
2020-07-09 00:45:00;6;1;2;0;1;8;8;1;1;0;0;0;2
2020-07-09 01:00:00;5;3;0;2;3;8;5;1;1;3;3;1;0
2020-07-09 01:15:00;7;1;1;2;3;6;2;3;2;3;0;1;1
2020-07-09 01:30:00;2;1;0;1;0;10;2;1;0;4;5;1;0
2020-07-09 01:45:00;2;1;1;2;5;6;2;1;1;3;4;0;1
2020-07-09 02:00:00;2;0;0;3;2;4;1;2;1;1;1;1;0
2020-07-09 02:15:00;2;2;1;1;2;9;3;1;1;2;2;0;1
2020-07-09 02:30:00;4;1;0;0;0;8;0;0;0;0;2;0;0
2020-07-09 02:45:00;4;2;0;0;1;7;2;0;0;4;3;0;0
2020-07-09 03:00:00;7;0;0;1;1;6;2;1;0;2;2;0;0
2020-07-09 03:15:00;8;0;0;2;2;5;0;2;1;5;5;1;0
2020-07-09 03:30:00;2;2;0;1;0;8;1;0;1;2;3;1;0
2020-07-09 03:45:00;5;5;0;0;3;6;2;2;1;3;4;0;0
2020-07-09 04:00:00;7;1;2;2;4;9;4;1;0;0;1;0;3
2020-07-09 04:15:00;8;4;0;2;6;13;1;1;0;0;1;1;1
2020-07-09 04:30:00;7;2;1;1;6;18;5;2;0;1;1;0;1
2020-07-09 04:45:00;15;9;0;3;6;23;14;3;2;4;1;0;1
2020-07-09 05:00:00;21;9;3;4;16;20;25;6;0;0;1;0;3
2020-07-09 05:15:00;22;15;4;11;17;33;32;3;0;2;2;1;4
2020-07-09 05:30:00;31;18;5;18;38;56;44;19;9;6;6;2;6
2020-07-09 05:45:00;38;27;4;23;20;56;49;19;13;13;5;1;4
2020-07-09 06:00:00;37;26;10;23;26;52;48;19;10;3;4;3;9
2020-07-09 06:15:00;44;49;11;39;45;64;58;25;17;16;7;0;12
2020-07-09 06:30:00;39;44;11;41;59;88;84;38;32;26;12;4;13
2020-07-09 06:45:00;56;53;19;80;58;97;120;67;45;43;18;5;18
2020-07-09 07:00:00;66;56;18;53;44;78;91;56;33;42;22;6;19
