DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-10 00:00:00;5;5;0;1;0;1;14;2;0;0;0
2020-02-10 00:15:00;6;4;4;1;0;1;12;7;0;1;0
2020-02-10 00:30:00;10;3;4;2;0;3;6;2;0;0;0
2020-02-10 00:45:00;6;4;1;1;0;1;12;2;0;1;0
2020-02-10 01:00:00;2;0;1;2;1;4;14;1;0;0;0
2020-02-10 01:15:00;1;1;0;2;0;1;11;2;0;0;0
2020-02-10 01:30:00;4;3;1;1;0;1;2;1;0;1;0
2020-02-10 01:45:00;5;3;2;1;0;1;6;0;0;0;0
2020-02-10 02:00:00;7;4;0;0;0;0;6;3;0;2;0
2020-02-10 02:15:00;3;6;2;0;0;0;4;0;0;0;0
2020-02-10 02:30:00;4;9;4;0;1;2;3;2;0;0;0
2020-02-10 02:45:00;6;2;0;0;0;0;3;1;0;2;0
2020-02-10 03:00:00;3;4;1;0;0;0;5;0;0;1;0
2020-02-10 03:15:00;0;1;0;0;0;0;16;0;0;0;0
2020-02-10 03:30:00;4;6;3;2;0;1;10;0;0;1;0
2020-02-10 03:45:00;7;5;1;1;0;2;5;0;0;0;0
2020-02-10 04:00:00;4;4;1;2;0;3;8;0;0;1;0
2020-02-10 04:15:00;7;3;3;2;0;2;21;2;0;1;0
2020-02-10 04:30:00;12;8;1;1;0;3;35;6;0;2;0
2020-02-10 04:45:00;19;14;7;0;0;1;56;30;0;3;0
2020-02-10 05:00:00;25;20;10;2;0;5;94;80;0;7;0
2020-02-10 05:15:00;40;22;6;2;0;4;161;84;0;4;0
2020-02-10 05:30:00;55;30;15;11;3;16;130;90;0;7;0
2020-02-10 05:45:00;50;36;26;24;4;31;127;95;1;5;0
2020-02-10 06:00:00;21;12;10;8;0;11;56;40;1;5;0
2020-02-10 06:15:00;
2020-02-10 06:30:00;
2020-02-10 06:45:00;
2020-02-10 07:00:00;65;27;16;39;12;53;110;108;0;10;0
2020-02-10 07:15:00;65;36;40;39;12;51;127;144;1;16;1
2020-02-10 07:30:00;80;36;42;46;14;58;108;142;4;15;2
2020-02-10 07:45:00;87;46;48;32;10;47;107;131;3;15;1
2020-02-10 08:00:00;69;37;27;25;10;35;107;116;1;7;0
2020-02-10 08:15:00;62;34;27;25;8;39;101;111;2;9;2
2020-02-10 08:30:00;65;37;32;28;6;31;89;95;0;10;1
2020-02-10 08:45:00;79;34;25;29;5;35;84;82;3;14;1
2020-02-10 09:00:00;85;35;21;20;6;28;86;96;2;6;1
2020-02-10 09:15:00;61;25;28;13;7;24;80;76;1;5;0
2020-02-10 09:30:00;67;31;20;20;6;29;73;73;1;5;1
2020-02-10 09:45:00;66;30;19;19;5;27;75;65;0;10;1
2020-02-10 10:00:00;84;33;22;12;3;18;73;75;1;12;3
2020-02-10 10:15:00;84;41;26;15;7;22;73;79;0;20;1
2020-02-10 10:30:00;79;32;24;17;5;24;67;62;1;9;2
2020-02-10 10:45:00;76;25;20;13;3;18;71;46;0;7;2
2020-02-10 11:00:00;92;31;14;10;3;14;68;54;0;8;0
2020-02-10 11:15:00;94;27;28;11;3;18;59;53;1;13;1
2020-02-10 11:30:00;87;33;26;22;3;25;80;66;4;7;1
2020-02-10 11:45:00;95;36;33;14;1;14;73;56;0;7;3
2020-02-10 12:00:00;94;41;27;18;2;22;77;52;2;8;3
2020-02-10 12:15:00;117;33;38;14;6;22;82;64;1;7;2
2020-02-10 12:30:00;101;47;42;15;3;18;92;81;1;8;0
2020-02-10 12:45:00;92;35;25;19;1;22;77;80;1;8;1
2020-02-10 13:00:00;115;45;40;14;1;19;105;125;1;15;2
2020-02-10 13:15:00;101;46;29;13;3;17;119;107;4;16;3
2020-02-10 13:30:00;86;39;32;12;7;21;119;122;0;4;2
2020-02-10 13:45:00;128;51;44;20;2;23;101;101;2;5;1
2020-02-10 14:00:00;136;45;48;16;3;21;77;78;2;17;3
2020-02-10 14:15:00;192;76;67;10;8;21;94;80;0;11;1
2020-02-10 14:30:00;207;78;76;16;5;24;80;74;1;12;1
2020-02-10 14:45:00;181;75;74;13;4;19;95;82;3;14;2
