DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-02-17 00:00:00;7;3;3;4;0;2;10;2;0;1;0
2020-02-17 00:15:00;7;6;5;3;0;4;12;3;0;4;0
2020-02-17 00:30:00;9;1;0;2;0;2;11;3;0;1;0
2020-02-17 00:45:00;7;4;0;3;0;3;7;2;0;1;0
2020-02-17 01:00:00;8;3;0;0;0;0;15;3;0;2;0
2020-02-17 01:15:00;3;3;2;0;1;1;11;3;0;1;0
2020-02-17 01:30:00;1;3;0;0;0;0;10;1;0;0;0
2020-02-17 01:45:00;3;4;0;2;1;2;2;1;0;1;0
2020-02-17 02:00:00;6;5;2;0;0;0;1;0;0;1;0
2020-02-17 02:15:00;4;5;0;0;0;0;2;2;0;0;0
2020-02-17 02:30:00;6;5;0;0;0;1;7;2;0;0;0
2020-02-17 02:45:00;5;5;0;1;0;1;3;0;0;1;0
2020-02-17 03:00:00;2;2;0;1;0;1;9;1;0;0;0
2020-02-17 03:15:00;2;1;1;1;0;1;8;0;0;0;0
2020-02-17 03:30:00;6;5;2;1;0;1;9;3;0;0;0
2020-02-17 03:45:00;1;3;0;0;0;1;8;3;0;0;0
2020-02-17 04:00:00;9;4;1;1;0;4;13;2;0;0;0
2020-02-17 04:15:00;8;7;2;2;0;2;25;3;0;0;0
2020-02-17 04:30:00;12;12;4;1;2;1;28;8;0;2;0
2020-02-17 04:45:00;17;14;10;3;0;4;38;28;0;2;0
2020-02-17 05:00:00;22;15;11;3;0;5;105;63;1;1;0
2020-02-17 05:15:00;41;28;17;5;0;8;130;115;0;6;0
2020-02-17 05:30:00;63;33;19;11;0;16;129;135;1;5;0
2020-02-17 05:45:00;55;36;24;19;4;29;122;128;0;4;0
2020-02-17 06:00:00;58;40;32;16;7;32;107;103;0;6;0
2020-02-17 06:15:00;58;39;44;38;10;54;134;156;1;4;1
2020-02-17 06:30:00;67;54;46;26;7;35;144;152;1;6;1
2020-02-17 06:45:00;89;50;53;36;13;50;138;153;2;11;0
2020-02-17 07:00:00;78;37;45;51;25;81;144;161;0;17;1
2020-02-17 07:15:00;88;45;46;67;47;106;158;191;3;21;0
2020-02-17 07:30:00;93;47;55;59;23;76;130;167;3;17;1
2020-02-17 07:45:00;97;49;57;40;16;60;147;173;4;15;0
2020-02-17 08:00:00;90;50;50;39;15;55;116;131;0;13;2
2020-02-17 08:15:00;88;49;39;35;14;54;107;143;2;9;1
2020-02-17 08:30:00;85;35;35;42;17;58;125;149;3;10;2
2020-02-17 08:45:00;70;44;51;30;7;42;123;146;1;9;0
2020-02-17 09:00:00;81;41;44;32;6;42;104;100;2;6;1
2020-02-17 09:15:00;71;42;36;36;9;48;96;102;2;7;1
2020-02-17 09:30:00;97;34;31;25;7;35;102;100;2;8;1
2020-02-17 09:45:00;106;41;32;15;5;21;78;79;3;14;2
2020-02-17 10:00:00;100;33;32;20;2;21;82;82;3;12;2
2020-02-17 10:15:00;94;37;33;28;9;39;72;89;1;6;2
2020-02-17 10:30:00;101;35;29;31;11;46;79;82;3;12;4
2020-02-17 10:45:00;118;40;38;20;3;27;95;93;1;7;1
2020-02-17 11:00:00;127;39;41;19;8;26;73;55;1;10;3
2020-02-17 11:15:00;119;37;37;13;3;18;86;75;1;9;4
2020-02-17 11:30:00;105;44;45;16;2;19;101;72;3;6;0
2020-02-17 11:45:00;111;43;47;20;2;23;89;81;2;14;0
2020-02-17 12:00:00;132;44;52;11;2;13;88;70;0;14;0
2020-02-17 12:15:00;120;49;49;16;5;24;87;62;0;4;1
2020-02-17 12:30:00;144;44;37;28;7;33;92;90;0;13;1
2020-02-17 12:45:00;116;37;31;15;5;21;87;71;2;9;2
2020-02-17 13:00:00;135;45;54;17;4;24;121;109;4;8;2
2020-02-17 13:15:00;116;44;37;13;3;17;129;123;1;9;0
2020-02-17 13:30:00;122;56;49;17;6;24;129;132;3;8;0
2020-02-17 13:45:00;133;46;45;20;3;24;120;110;2;8;3
2020-02-17 14:00:00;159;61;51;18;8;20;98;96;1;10;5
2020-02-17 14:15:00;201;91;86;16;4;21;109;92;1;10;3
2020-02-17 14:30:00;187;94;93;19;3;22;93;87;1;16;5
2020-02-17 14:45:00;202;67;68;12;2;16;89;83;1;12;0
2020-02-17 15:00:00;173;77;80;24;7;32;86;81;1;9;0
2020-02-17 15:15:00;202;107;107;14;3;19;109;103;2;11;3
2020-02-17 15:30:00;206;95;94;20;3;23;92;93;2;16;4
2020-02-17 15:45:00;230;94;100;15;6;20;108;83;0;15;1
2020-02-17 16:00:00;215;93;98;22;6;29;107;103;2;16;2
2020-02-17 16:15:00;208;90;98;27;5;29;106;114;2;27;4
2020-02-17 16:30:00;199;110;106;20;3;21;110;93;0;17;0
2020-02-17 16:45:00;187;92;90;29;6;38;107;107;3;19;0
2020-02-17 17:00:00;231;106;108;27;5;33;103;91;1;18;2
2020-02-17 17:15:00;200;111;102;19;7;28;105;117;0;18;2
2020-02-17 17:30:00;158;100;91;27;4;31;104;110;2;12;0
2020-02-17 17:45:00;180;93;83;26;5;28;99;98;1;9;1
2020-02-17 18:00:00;151;101;91;12;2;16;94;81;0;12;1
2020-02-17 18:15:00;163;80;71;15;4;20;96;65;1;15;0
2020-02-17 18:30:00;128;65;58;11;3;17;68;53;3;12;2
2020-02-17 18:45:00;95;52;54;15;2;19;85;64;2;14;0
2020-02-17 19:00:00;93;44;39;18;4;24;71;50;1;5;0
2020-02-17 19:15:00;88;43;31;9;4;15;63;38;0;5;1
2020-02-17 19:30:00;75;36;28;16;2;21;52;32;1;7;1
2020-02-17 19:45:00;73;33;14;8;3;12;64;39;0;3;0
2020-02-17 20:00:00;67;28;18;10;1;10;54;33;2;10;1
2020-02-17 20:15:00;69;32;27;10;6;14;63;37;0;8;0
2020-02-17 20:30:00;52;17;12;8;6;12;56;22;0;3;0
2020-02-17 20:45:00;47;18;12;5;2;8;61;38;0;3;0
2020-02-17 21:00:00;51;25;10;3;1;6;101;91;0;4;0
2020-02-17 21:15:00;39;19;17;7;1;9;84;81;0;5;0
2020-02-17 21:30:00;47;16;11;7;2;11;38;25;0;3;0
2020-02-17 21:45:00;101;34;21;3;0;3;38;15;0;3;0
2020-02-17 22:00:00;176;63;48;6;3;10;44;28;0;8;1
2020-02-17 22:15:00;114;51;39;1;1;2;43;20;0;6;1
2020-02-17 22:30:00;45;19;10;3;1;7;35;17;0;5;0
2020-02-17 22:45:00;23;8;4;8;0;11;21;8;0;5;0
2020-02-17 23:00:00;26;5;2;2;1;5;20;8;0;1;0
2020-02-17 23:15:00;16;8;3;5;0;3;19;3;0;1;0
2020-02-17 23:30:00;16;11;3;1;1;4;22;5;0;1;0
2020-02-17 23:45:00;15;1;1;0;0;3;23;7;0;1;0
