DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-05-29 00:00:00;2;4;4;8;3;0;0;0;0;0;0;0
2020-05-29 00:15:00;2;11;9;6;9;0;0;0;0;0;0;0
2020-05-29 00:30:00;2;1;4;7;3;0;0;0;0;0;0;0
2020-05-29 00:45:00;0;6;4;6;2;0;0;0;0;0;0;0
2020-05-29 01:00:00;0;7;8;10;5;0;0;0;0;0;0;0
2020-05-29 01:15:00;1;5;8;5;0;0;0;0;0;0;0;0
2020-05-29 01:30:00;0;4;6;3;1;0;0;0;0;0;0;0
2020-05-29 01:45:00;0;3;1;1;3;0;0;0;0;0;0;0
2020-05-29 02:00:00;0;0;3;3;6;0;0;0;0;0;0;0
2020-05-29 02:15:00;1;3;5;5;2;0;0;0;0;0;0;0
2020-05-29 02:30:00;0;4;3;0;4;0;0;0;0;0;0;0
2020-05-29 02:45:00;0;3;1;1;2;0;0;0;0;0;0;0
2020-05-29 03:00:00;0;1;1;1;0;0;0;0;0;0;0;0
2020-05-29 03:15:00;3;3;4;1;2;0;0;0;0;0;0;0
2020-05-29 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0
2020-05-29 03:45:00;0;4;0;4;1;0;0;0;0;0;0;0
2020-05-29 04:00:00;0;0;1;4;2;0;0;0;0;0;0;0
2020-05-29 04:15:00;0;3;4;5;1;0;0;0;0;0;0;0
2020-05-29 04:30:00;1;6;6;5;5;0;0;0;0;0;0;0
2020-05-29 04:45:00;3;9;8;12;4;0;0;0;0;0;0;0
2020-05-29 05:00:00;0;22;14;18;8;0;0;0;0;0;0;0
2020-05-29 05:15:00;2;22;22;23;20;0;0;0;0;0;0;0
2020-05-29 05:30:00;10;23;25;34;28;0;0;0;0;0;0;0
2020-05-29 05:45:00;5;39;26;57;37;0;0;0;0;0;0;0
2020-05-29 06:00:00;5;40;43;38;34;0;0;0;0;0;0;0
2020-05-29 06:15:00;11;49;39;60;47;0;0;0;0;0;0;0
2020-05-29 06:30:00;7;56;32;55;62;2;0;0;0;1;1;0
2020-05-29 06:45:00;7;49;42;70;70;16;2;0;0;19;0;0
2020-05-29 07:00:00;3;51;46;75;65;0;2;0;0;14;1;0
2020-05-29 07:15:00;3;43;39;87;98;1;0;0;0;3;1;1
2020-05-29 07:30:00;11;46;32;90;98;3;1;0;2;23;16;30
2020-05-29 08:00:00;7;38;39;75;43;1;2;0;0;1;2;2
2020-05-29 08:15:00;7;46;49;76;69;3;0;0;0;1;3;6
2020-05-29 08:30:00;11;51;47;62;56;3;4;0;0;5;0;0
2020-05-29 08:45:00;12;57;50;69;42;1;0;0;0;14;6;2
