DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-07-04 00:00:00;16;15;19;13;1;2;0
2020-07-04 00:15:00;32;29;26;22;1;5;0
2020-07-04 00:30:00;17;19;29;14;4;6;0
2020-07-04 00:45:00;17;22;28;23;0;2;0
2020-07-04 01:00:00;16;18;18;15;2;1;0
2020-07-04 01:15:00;21;18;16;12;1;4;0
2020-07-04 01:30:00;5;13;18;6;2;2;0
2020-07-04 01:45:00;13;18;9;6;1;3;0
2020-07-04 02:00:00;8;16;9;10;1;2;0
2020-07-04 02:15:00;12;12;16;9;1;2;0
2020-07-04 02:30:00;8;13;8;7;1;1;0
2020-07-04 02:45:00;5;10;11;6;1;0;0
2020-07-04 03:00:00;7;9;5;7;1;0;0
2020-07-04 03:15:00;6;8;7;7;1;2;0
2020-07-04 03:30:00;4;11;10;5;0;0;0
2020-07-04 03:45:00;10;8;6;2;0;1;0
2020-07-04 04:00:00;6;11;6;4;0;1;0
2020-07-04 04:15:00;10;10;6;8;2;1;0
2020-07-04 04:30:00;13;10;8;8;1;0;0
2020-07-04 04:45:00;8;13;11;4;0;1;0
2020-07-04 05:00:00;13;11;11;6;1;0;0
2020-07-04 05:15:00;19;19;24;17;1;1;0
2020-07-04 05:30:00;21;28;29;24;5;3;0
2020-07-04 05:45:00;63;85;42;35;4;1;0
2020-07-04 06:00:00;82;87;18;21;2;2;0
2020-07-04 06:15:00;52;62;30;19;4;4;0
2020-07-04 06:30:00;29;42;34;21;6;3;0
2020-07-04 06:45:00;37;32;28;19;0;4;0
2020-07-04 07:00:00;20;24;25;25;2;4;0
2020-07-04 07:15:00;23;40;29;23;23;5;0
2020-07-04 07:30:00;32;38;35;22;9;8;2
2020-07-04 07:45:00;35;48;33;36;6;8;0
2020-07-04 08:00:00;51;63;36;34;4;6;0
2020-07-04 08:15:00;36;49;36;37;13;10;0
2020-07-04 08:30:00;56;75;39;51;87;11;0
2020-07-04 08:45:00;49;54;65;77;20;12;0
2020-07-04 09:00:00;47;67;72;77;18;15;0
2020-07-04 09:15:00;54;85;69;91;20;15;0
2020-07-04 09:30:00;65;100;73;96;30;21;0
2020-07-04 09:45:00;73;119;85;109;36;17;0
2020-07-04 10:00:00;63;100;71;100;19;25;0
2020-07-04 10:15:00;78;112;90;121;33;27;0
2020-07-04 10:30:00;87;125;115;99;19;25;0
2020-07-04 10:45:00;71;129;104;116;23;24;0
2020-07-04 11:00:00;72;145;102;100;155;18;0
2020-07-04 11:15:00;79;116;93;106;30;23;0
2020-07-04 11:30:00;82;131;101;119;14;30;1
2020-07-04 11:45:00;74;124;99;127;15;33;6
2020-07-04 12:00:00;75;126;119;116;30;22;0
2020-07-04 12:15:00;74;119;99;100;30;22;0
2020-07-04 12:30:00;86;130;123;133;22;36;0
2020-07-04 12:45:00;82;125;117;115;20;25;2
2020-07-04 13:00:00;109;159;125;128;15;32;0
2020-07-04 13:15:00;86;129;103;132;26;26;0
2020-07-04 13:30:00;88;125;118;120;21;23;9
2020-07-04 13:45:00;94;125;122;122;17;37;0
2020-07-04 14:00:00;107;138;120;112;21;21;4
2020-07-04 14:15:00;91;141;92;112;18;29;0
2020-07-04 14:30:00;74;124;121;126;106;23;5
2020-07-04 14:45:00;91;150;118;129;28;38;0
2020-07-04 15:00:00;81;118;112;132;27;28;0
2020-07-04 15:15:00;70;113;98;119;31;25;0
2020-07-04 15:30:00;67;115;106;120;16;28;0
2020-07-04 15:45:00;79;132;110;95;16;30;0
2020-07-04 16:00:00;76;121;114;127;15;27;0
2020-07-04 16:15:00;70;114;88;104;22;29;6
2020-07-04 16:30:00;82;129;100;132;133;36;0
2020-07-04 16:45:00;87;127;103;111;19;26;0
2020-07-04 17:00:00;72;111;92;120;21;34;1
2020-07-04 17:15:00;78;121;97;126;21;21;0
2020-07-04 17:30:00;73;126;101;114;20;27;0
2020-07-04 17:45:00;76;121;88;110;18;34;2
2020-07-04 18:00:00;67;117;82;103;26;28;0
2020-07-04 18:15:00;89;124;105;111;17;27;0
2020-07-04 18:30:00;66;98;83;116;28;26;0
2020-07-04 18:45:00;62;97;84;87;21;28;0
2020-07-04 19:00:00;57;100;74;93;23;21;0
2020-07-04 19:15:00;63;102;91;102;13;17;0
2020-07-04 19:30:00;63;90;75;87;28;30;1
2020-07-04 19:45:00;66;98;77;87;11;21;2
2020-07-04 20:00:00;68;110;70;80;12;21;0
2020-07-04 20:15:00;55;85;64;68;294;5;0
2020-07-04 20:30:00;48;61;77;62;5;10;0
2020-07-04 20:45:00;33;39;56;50;2;9;0
2020-07-04 21:00:00;56;67;67;51;9;8;0
2020-07-04 21:15:00;35;65;52;50;5;8;0
2020-07-04 21:30:00;52;59;60;52;9;10;0
2020-07-04 21:45:00;36;50;56;46;9;8;0
2020-07-04 22:00:00;55;60;52;41;6;13;0
2020-07-04 22:15:00;36;55;48;40;4;6;0
2020-07-04 22:30:00;49;49;44;40;2;5;0
2020-07-04 22:45:00;36;37;44;42;5;5;0
2020-07-04 23:00:00;32;50;43;43;2;6;0
2020-07-04 23:15:00;37;33;33;31;4;5;0
2020-07-04 23:30:00;32;32;45;41;2;11;0
2020-07-04 23:45:00;28;31;26;36;4;3;0
