DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-19 00:00:00;1;5;2;3;4;0;0;1;0;3;0;0;3;0;0;0;0;0;0;0
2019-12-19 00:15:00;0;6;0;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 00:30:00;0;4;0;2;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2019-12-19 00:45:00;1;6;0;3;6;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0
2019-12-19 01:00:00;0;4;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-19 01:15:00;0;7;0;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 01:30:00;0;2;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 01:45:00;0;5;0;4;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2019-12-19 02:00:00;0;8;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 02:15:00;0;3;0;8;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-19 02:30:00;0;5;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 02:45:00;0;6;0;3;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 03:00:00;0;10;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 03:15:00;0;2;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 03:30:00;0;5;1;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-19 03:45:00;0;10;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 04:00:00;1;6;0;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 04:15:00;0;6;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 04:30:00;1;7;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 04:45:00;2;11;1;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 05:00:00;2;16;1;10;8;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-19 05:15:00;3;33;4;18;9;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2019-12-19 05:30:00;6;50;7;22;12;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-19 05:45:00;11;54;20;25;20;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-19 06:00:00;5;59;9;24;16;1;1;0;0;3;4;0;3;4;0;0;0;0;0;0
2019-12-19 06:15:00;12;78;21;43;16;2;0;0;0;6;2;0;6;3;0;0;0;0;0;0
2019-12-19 06:30:00;25;62;28;49;28;0;1;2;1;1;1;0;1;1;0;0;0;0;0;0
2019-12-19 06:45:00;33;104;50;49;25;2;3;4;2;4;1;1;4;1;0;2;0;1;0;0
2019-12-19 07:00:00;32;105;47;45;26;1;7;1;1;1;2;1;1;2;0;0;0;1;0;0
2019-12-19 07:15:00;22;123;56;60;50;4;3;2;3;8;3;2;8;3;0;0;1;0;0;0
2019-12-19 07:30:00;50;122;52;45;33;3;0;2;1;5;1;1;5;1;0;0;0;0;0;0
2019-12-19 07:45:00;37;114;39;49;25;3;4;2;1;6;7;1;6;6;0;1;0;0;0;0
2019-12-19 08:00:00;37;107;29;39;38;4;3;2;4;8;5;4;8;5;0;0;0;0;0;0
2019-12-19 08:15:00;25;94;41;31;54;4;4;7;6;7;5;4;7;5;0;0;0;0;0;0
2019-12-19 08:30:00;31;89;37;33;46;4;4;1;4;4;6;1;4;6;0;0;2;0;0;0
2019-12-19 08:45:00;21;108;30;40;36;7;7;5;4;4;5;2;4;5;0;1;0;4;0;0
2019-12-19 09:00:00;25;94;26;43;46;5;4;2;1;4;3;0;4;3;0;2;0;12;0;0
2019-12-19 09:15:00;20;93;35;36;62;4;4;4;1;9;7;1;9;7;0;1;0;4;0;0
2019-12-19 09:30:00;28;130;31;33;49;5;9;2;3;15;9;2;15;8;0;6;0;8;0;0
