DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-04-20 00:00:00;3;5;4;3;3;0;0;0;0;0;0;0
2020-04-20 00:15:00;0;1;5;3;1;0;0;0;0;0;0;0
2020-04-20 00:30:00;1;2;2;3;0;0;0;0;0;0;0;0
2020-04-20 00:45:00;1;5;1;2;1;0;0;0;0;0;0;0
2020-04-20 01:00:00;0;3;3;2;1;0;0;0;0;0;0;0
2020-04-20 01:15:00;0;1;0;3;0;0;0;0;0;0;0;0
2020-04-20 01:30:00;1;2;3;0;1;0;0;0;0;0;0;0
2020-04-20 01:45:00;0;1;2;3;2;0;0;0;0;0;0;0
2020-04-20 02:00:00;0;2;4;1;2;0;0;0;0;0;0;0
2020-04-20 02:15:00;0;2;4;1;3;0;0;0;0;0;0;0
2020-04-20 02:30:00;1;7;1;2;1;0;0;0;0;0;0;0
2020-04-20 02:45:00;0;2;2;0;0;0;0;0;0;0;0;0
2020-04-20 03:00:00;0;4;1;2;2;0;0;0;0;0;0;0
2020-04-20 03:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-04-20 03:30:00;0;2;1;0;0;0;0;0;0;0;0;0
2020-04-20 03:45:00;0;1;2;1;2;0;0;0;0;0;0;0
2020-04-20 04:00:00;0;4;5;1;0;0;0;0;0;0;0;0
2020-04-20 04:15:00;0;3;4;5;0;0;0;0;0;0;0;0
2020-04-20 04:30:00;0;7;6;7;3;0;0;0;0;0;0;0
2020-04-20 04:45:00;3;9;9;6;6;0;0;0;0;0;0;0
2020-04-20 05:00:00;0;15;20;8;10;0;0;0;0;0;0;0
2020-04-20 05:15:00;2;18;15;15;9;0;0;0;0;0;0;0
2020-04-20 05:30:00;9;30;22;28;20;0;0;0;0;0;0;0
2020-04-20 05:45:00;7;27;20;52;33;0;0;0;0;0;0;0
2020-04-20 06:00:00;6;25;9;34;23;0;0;0;0;0;0;0
2020-04-20 06:15:00;7;30;23;53;37;0;0;0;0;0;0;0
2020-04-20 06:30:00;8;48;31;69;77;0;0;0;0;0;1;0
2020-04-20 06:45:00;7;45;46;72;90;1;0;0;0;0;4;2
2020-04-20 07:00:00;2;36;22;57;63;1;2;0;0;7;0;4
2020-04-20 07:15:00;7;40;33;76;68;2;0;0;0;3;0;0
2020-04-20 07:30:00;5;45;39;83;82;0;1;0;0;0;1;0
2020-04-20 07:45:00;5;52;37;78;67;1;1;0;0;1;6;4
2020-04-20 08:00:00;7;38;22;57;35;0;1;0;0;2;1;0
2020-04-20 08:15:00;8;37;29;57;43;1;1;0;0;4;2;1
2020-04-20 08:30:00;4;40;23;50;43;2;2;0;0;26;7;11
2020-04-20 08:45:00;6;56;46;52;33;0;3;0;0;28;8;0
2020-04-20 09:00:00;7;45;37;41;47;0;0;0;0;0;2;2
2020-04-20 09:15:00;3;37;33;47;35;4;1;0;0;7;9;5
2020-04-20 09:30:00;9;42;43;43;35;7;0;0;0;6;3;1
2020-04-20 09:45:00;7;40;41;59;36;5;1;0;0;3;4;20
2020-04-20 10:00:00;9;41;32;55;27;0;4;0;0;6;2;0
2020-04-20 10:15:00;11;57;45;56;40;2;3;0;0;12;2;5
2020-04-20 10:30:00;7;36;48;51;35;0;7;0;0;22;4;0
2020-04-20 10:45:00;9;53;33;51;39;4;1;0;0;0;1;0
2020-04-20 11:00:00;5;45;46;51;40;2;0;0;0;102;1;2
2020-04-20 11:15:00;16;42;43;47;43;4;1;0;0;12;3;6
2020-04-20 11:30:00;9;50;45;47;33;1;3;0;0;10;11;13
2020-04-20 11:45:00;11;60;42;56;43;5;3;0;0;11;0;1
2020-04-20 12:00:00;8;69;49;36;19;2;1;0;0;7;1;3
2020-04-20 12:15:00;8;61;60;52;38;2;1;0;0;5;4;3
2020-04-20 12:30:00;5;49;34;39;37;1;1;0;0;0;2;0
2020-04-20 12:45:00;5;51;47;44;34;2;1;0;0;0;3;1
2020-04-20 13:00:00;8;54;62;42;34;4;7;0;0;11;1;0
2020-04-20 13:15:00;9;59;54;45;49;4;1;0;0;3;3;8
