DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-01-20 00:00:00;22;10;13;2;4;0;3
2020-01-20 00:15:00;19;4;21;3;1;3;2
2020-01-20 00:30:00;16;5;13;1;4;5;3
2020-01-20 00:45:00;13;2;10;0;3;3;5
2020-01-20 01:00:00;13;5;2;1;1;1;3
2020-01-20 01:15:00;7;3;8;2;5;2;5
2020-01-20 01:30:00;7;4;7;1;2;1;2
2020-01-20 01:45:00;9;3;6;0;3;7;2
2020-01-20 02:00:00;7;5;6;1;5;2;1
2020-01-20 02:15:00;4;2;12;3;2;2;2
2020-01-20 02:30:00;4;2;7;0;3;2;5
2020-01-20 02:45:00;11;2;3;0;4;6;6
2020-01-20 03:00:00;12;1;6;2;2;6;1
2020-01-20 03:15:00;10;2;10;2;6;5;3
2020-01-20 03:30:00;6;3;7;3;1;6;1
2020-01-20 03:45:00;9;5;6;2;6;6;1
2020-01-20 04:00:00;5;1;13;2;5;7;4
2020-01-20 04:15:00;8;9;22;2;0;1;0
2020-01-20 04:30:00;10;11;22;5;3;4;3
2020-01-20 04:45:00;17;13;55;14;3;1;1
2020-01-20 05:00:00;27;12;73;21;0;1;3
2020-01-20 05:15:00;51;21;115;51;2;0;0
2020-01-20 05:30:00;36;22;124;62;1;0;1
2020-01-20 05:45:00;65;31;139;63;0;1;1
2020-01-20 06:00:00;65;32;132;65;1;0;0
2020-01-20 06:15:00;75;55;155;76;6;0;0
2020-01-20 06:30:00;104;71;202;111;7;0;0
2020-01-20 06:45:00;131;73;182;114;9;0;0
2020-01-20 07:00:00;158;86;205;103;3;2;1
2020-01-20 07:15:00;223;126;201;113;10;0;0
2020-01-20 07:30:00;173;152;188;107;22;1;1
2020-01-20 07:45:00;184;143;217;117;18;1;0
2020-01-20 08:00:00;138;92;213;116;8;2;0
2020-01-20 08:15:00;162;123;146;104;12;0;1
2020-01-20 08:30:00;146;93;156;88;9;3;2
2020-01-20 08:45:00;149;118;174;104;14;0;1
2020-01-20 09:00:00;107;80;142;70;15;3;2
2020-01-20 09:15:00;107;87;153;71;12;1;0
2020-01-20 09:30:00;133;97;155;89;12;2;0
2020-01-20 09:45:00;123;94;143;78;5;3;1
2020-01-20 10:00:00;130;104;162;67;4;0;3
2020-01-20 10:15:00;134;111;132;65;10;5;0
2020-01-20 10:30:00;121;84;166;78;10;0;2
2020-01-20 10:45:00;139;106;144;69;8;2;0
2020-01-20 11:00:00;118;90;142;56;6;5;2
2020-01-20 11:15:00;135;101;137;78;8;4;1
2020-01-20 11:30:00;126;107;158;60;6;1;2
2020-01-20 11:45:00;124;90;141;70;10;4;1
2020-01-20 12:00:00;139;98;170;89;7;7;7
2020-01-20 12:15:00;148;112;161;98;11;4;5
2020-01-20 12:30:00;140;85;155;84;4;7;6
2020-01-20 12:45:00;141;106;140;84;15;7;4
2020-01-20 13:00:00;141;92;162;88;8;3;2
2020-01-20 13:15:00;136;126;185;107;9;1;1
2020-01-20 13:30:00;136;94;180;98;8;5;2
2020-01-20 13:45:00;174;111;167;81;6;2;1
2020-01-20 14:00:00;143;94;178;102;10;3;3
2020-01-20 14:15:00;167;119;160;81;6;1;1
2020-01-20 14:30:00;159;131;152;84;7;2;2
2020-01-20 14:45:00;179;141;153;85;8;3;4
2020-01-20 15:00:00;190;140;180;101;10;1;5
2020-01-20 15:15:00;193;154;140;87;12;4;3
2020-01-20 15:30:00;185;168;180;97;7;0;3
2020-01-20 15:45:00;209;162;168;90;14;2;2
2020-01-20 16:00:00;218;152;202;116;6;9;5
2020-01-20 16:15:00;196;178;176;116;18;4;9
2020-01-20 16:30:00;216;166;203;138;15;7;11
2020-01-20 16:45:00;217;188;189;75;18;5;3
2020-01-20 17:00:00;199;177;211;111;12;1;6
2020-01-20 17:15:00;226;189;182;98;12;2;8
2020-01-20 17:30:00;217;159;213;119;11;5;7
2020-01-20 17:45:00;204;127;163;93;8;6;3
2020-01-20 18:00:00;190;134;177;92;6;5;5
2020-01-20 18:15:00;185;127;172;77;8;5;2
2020-01-20 18:30:00;152;106;152;74;6;5;3
2020-01-20 18:45:00;143;100;131;77;5;6;4
2020-01-20 19:00:00;133;96;140;68;3;1;0
2020-01-20 19:15:00;107;88;120;50;4;1;2
2020-01-20 19:30:00;90;62;99;46;2;2;0
2020-01-20 19:45:00;105;39;109;39;1;2;3
2020-01-20 20:00:00;84;66;82;44;5;0;1
2020-01-20 20:15:00;83;56;92;46;2;2;0
2020-01-20 20:30:00;72;38;94;41;1;1;1
2020-01-20 20:45:00;64;43;97;38;5;1;1
2020-01-20 21:00:00;69;30;89;45;2;1;0
2020-01-20 21:15:00;63;34;78;29;5;0;1
2020-01-20 21:30:00;48;25;80;27;6;0;0
2020-01-20 21:45:00;71;44;57;30;6;0;1
2020-01-20 22:00:00;48;49;51;32;7;2;1
2020-01-20 22:15:00;50;49;56;26;2;1;0
2020-01-20 22:30:00;44;22;45;18;0;1;2
2020-01-20 22:45:00;43;18;32;8;2;1;2
2020-01-20 23:00:00;22;16;32;10;0;0;2
2020-01-20 23:15:00;30;14;22;4;4;3;2
2020-01-20 23:30:00;16;7;8;3;3;3;2
2020-01-20 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
