DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-12 00:00:00;21;56;15;14;2;26;29
2020-07-12 00:15:00;21;51;12;15;5;29;26
2020-07-12 00:30:00;19;48;19;10;3;20;18
2020-07-12 00:45:00;8;37;13;15;5;24;19
2020-07-12 01:00:00;8;34;10;8;4;9;19
2020-07-12 01:15:00;14;40;16;5;2;11;13
2020-07-12 01:30:00;11;31;9;3;3;23;18
2020-07-12 01:45:00;11;24;7;7;1;12;12
2020-07-12 02:00:00;10;33;8;6;7;11;13
2020-07-12 02:15:00;3;26;4;7;4;9;17
2020-07-12 02:30:00;2;19;7;7;4;7;9
2020-07-12 02:45:00;5;13;6;7;1;5;8
2020-07-12 03:00:00;7;21;4;5;3;5;7
2020-07-12 03:15:00;7;14;2;3;0;4;8
2020-07-12 03:30:00;4;7;1;2;2;1;4
2020-07-12 03:45:00;5;10;1;2;1;3;6
2020-07-12 04:00:00;5;8;2;1;0;4;4
2020-07-12 04:15:00;4;16;8;5;2;5;4
2020-07-12 04:30:00;2;3;1;5;1;3;4
2020-07-12 04:45:00;2;9;1;2;1;6;6
2020-07-12 05:00:00;6;15;5;6;3;3;7
2020-07-12 05:15:00;5;10;5;5;2;8;12
2020-07-12 05:30:00;11;17;11;3;3;5;7
2020-07-12 05:45:00;4;22;6;3;1;5;6
2020-07-12 06:00:00;1;10;4;5;1;10;7
2020-07-12 06:15:00;9;15;5;7;2;11;10
2020-07-12 06:30:00;4;13;4;10;1;14;9
2020-07-12 06:45:00;2;12;6;10;2;10;9
2020-07-12 07:00:00;7;17;2;4;6;13;9
2020-07-12 07:15:00;11;20;6;13;2;16;8
2020-07-12 07:30:00;7;22;5;11;9;12;18
2020-07-12 07:45:00;4;28;6;12;5;20;15
2020-07-12 08:00:00;5;37;13;14;0;15;19
2020-07-12 08:15:00;11;32;8;8;4;25;20
2020-07-12 08:30:00;14;45;14;18;9;27;26
2020-07-12 08:45:00;11;58;17;24;6;32;32
2020-07-12 09:00:00;19;49;14;14;11;44;29
2020-07-12 09:15:00;28;65;22;33;8;39;39
2020-07-12 09:30:00;18;67;22;36;14;55;46
2020-07-12 09:45:00;31;96;25;36;16;68;58
2020-07-12 10:00:00;27;75;26;39;17;55;50
2020-07-12 10:15:00;32;99;34;34;11;53;53
2020-07-12 10:30:00;36;98;35;39;20;59;66
2020-07-12 10:45:00;31;111;37;53;12;81;75
2020-07-12 11:00:00;32;125;45;43;8;74;68
2020-07-12 11:15:00;42;100;29;42;12;62;44
2020-07-12 11:30:00;38;108;37;52;17;71;69
2020-07-12 11:45:00;43;104;35;42;20;76;61
2020-07-12 12:00:00;47;103;39;45;11;85;63
2020-07-12 12:15:00;40;120;44;45;18;53;57
2020-07-12 12:30:00;51;127;41;37;19;63;57
2020-07-12 12:45:00;43;114;31;39;16;74;60
2020-07-12 13:00:00;41;138;52;44;15;73;80
2020-07-12 13:15:00;38;129;52;43;7;64;67
2020-07-12 13:30:00;43;134;50;44;21;78;80
2020-07-12 13:45:00;56;129;43;47;19;66;71
2020-07-12 14:00:00;50;129;42;53;24;83;84
2020-07-12 14:15:00;52;137;58;54;18;90;88
2020-07-12 14:30:00;54;124;57;49;22;86;75
2020-07-12 14:45:00;54;133;49;45;13;83;71
2020-07-12 15:00:00;48;125;42;52;19;98;78
2020-07-12 15:15:00;54;132;48;38;12;99;97
2020-07-12 15:30:00;38;122;42;49;9;84;66
2020-07-12 15:45:00;41;110;38;39;12;78;78
2020-07-12 16:00:00;48;130;47;50;14;73;68
2020-07-12 16:15:00;61;113;38;46;12;87;72
2020-07-12 16:30:00;50;123;35;72;20;90;78
2020-07-12 16:45:00;42;117;46;51;13;91;93
2020-07-12 17:00:00;65;152;51;61;17;77;85
2020-07-12 17:15:00;60;132;51;64;16;77;83
2020-07-12 17:30:00;52;151;46;55;19;90;82
2020-07-12 17:45:00;68;153;63;51;22;77;74
2020-07-12 18:00:00;60;159;57;56;20;76;87
2020-07-12 18:15:00;62;134;54;51;22;91;85
2020-07-12 18:30:00;41;137;44;62;22;74;75
2020-07-12 18:45:00;58;141;59;47;13;64;64
2020-07-12 19:00:00;48;134;50;45;17;60;61
2020-07-12 19:15:00;58;122;38;34;7;73;66
2020-07-12 19:30:00;58;128;52;29;13;60;66
2020-07-12 19:45:00;45;117;38;49;14;53;60
2020-07-12 20:00:00;54;124;48;26;6;60;72
2020-07-12 20:15:00;47;115;38;35;10;47;58
2020-07-12 20:30:00;40;101;39;27;11;51;59
2020-07-12 20:45:00;39;100;31;22;7;49;70
2020-07-12 21:00:00;45;122;39;23;6;39;55
2020-07-12 21:15:00;39;86;25;25;10;42;60
2020-07-12 21:30:00;24;86;20;17;7;30;36
2020-07-12 21:45:00;33;80;21;26;3;28;34
2020-07-12 22:00:00;29;89;31;14;7;27;36
2020-07-12 22:15:00;20;75;24;14;8;41;31
2020-07-12 22:30:00;19;55;12;19;2;21;30
2020-07-12 22:45:00;15;36;12;5;0;23;22
2020-07-12 23:00:00;7;28;8;7;1;15;19
2020-07-12 23:15:00;11;30;10;4;1;12;17
2020-07-12 23:30:00;12;25;6;3;0;11;17
2020-07-12 23:45:00;5;18;4;0;2;10;14
