DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-11-30 00:00:00;3;0;0;0;5;1;0;0;0;0;3;0;1;6;1;0;0
2020-11-30 00:15:00;6;1;0;0;3;1;0;0;0;0;6;1;1;4;1;0;0
2020-11-30 00:30:00;4;0;0;0;7;1;0;0;0;0;4;0;1;8;1;0;0
2020-11-30 00:45:00;3;2;0;0;5;3;0;0;0;0;3;2;2;7;2;0;0
2020-11-30 01:00:00;2;1;0;0;2;0;1;1;0;0;2;1;0;2;0;0;0
2020-11-30 01:15:00;9;2;0;0;3;1;0;0;0;0;9;1;1;4;1;0;0
2020-11-30 01:30:00;8;1;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0
2020-11-30 01:45:00;4;1;0;0;1;0;0;0;0;0;4;1;0;1;0;0;0
2020-11-30 02:00:00;3;1;0;0;3;1;1;1;0;0;2;1;1;4;1;0;0
2020-11-30 02:15:00;8;3;0;0;3;0;0;0;0;0;8;3;0;3;0;0;0
2020-11-30 02:30:00;13;0;0;0;4;0;0;0;0;0;12;0;0;4;0;0;0
2020-11-30 02:45:00;4;0;0;0;7;0;1;1;1;0;5;0;0;7;1;0;0
2020-11-30 03:00:00;6;0;0;0;7;1;1;1;3;0;6;0;1;8;1;0;0
2020-11-30 03:15:00;7;1;0;0;7;1;0;0;0;0;7;1;1;7;1;0;0
2020-11-30 03:30:00;11;2;0;0;3;1;0;0;0;0;10;2;1;4;1;0;0
2020-11-30 03:45:00;9;2;1;0;6;0;0;0;0;0;8;2;0;6;0;0;0
2020-11-30 04:00:00;11;1;0;0;7;2;0;0;0;0;10;2;2;9;2;0;0
2020-11-30 04:15:00;15;2;1;1;6;2;0;0;0;1;12;2;1;9;1;0;0
2020-11-30 04:30:00;26;3;1;0;11;3;2;2;1;0;22;4;3;12;3;0;0
2020-11-30 04:45:00;24;5;0;0;22;5;5;5;4;0;21;5;5;26;5;0;0
2020-11-30 05:00:00;30;13;2;0;37;15;1;1;1;1;27;13;16;49;17;0;0
2020-11-30 05:15:00;38;17;0;1;46;24;4;4;4;1;34;18;24;65;24;0;0
2020-11-30 05:30:00;51;26;1;1;45;19;2;2;1;1;49;26;17;61;17;0;0
2020-11-30 05:45:00;59;50;0;1;60;22;4;4;4;6;57;52;21;72;21;0;0
2020-11-30 06:00:00;68;48;4;1;54;28;2;2;0;2;64;47;27;74;28;0;0
2020-11-30 06:15:00;81;56;1;3;91;48;5;4;4;3;73;56;48;129;48;0;0
2020-11-30 06:30:00;101;96;2;0;95;63;8;8;8;3;93;96;60;147;66;0;0
2020-11-30 06:45:00;141;167;0;1;107;60;4;4;1;1;121;170;59;149;56;0;2
2020-11-30 07:00:00;115;111;0;0;110;64;8;7;6;1;105;114;64;155;65;1;2
2020-11-30 07:15:00;145;129;2;1;123;98;12;12;8;1;125;135;101;189;98;0;1
2020-11-30 07:30:00;160;151;1;1;134;83;11;12;1;3;137;153;80;199;81;0;1
2020-11-30 07:45:00;158;170;1;0;112;69;11;11;7;2;136;173;70;160;68;3;0
2020-11-30 08:00:00;128;147;1;1;108;68;19;18;12;2;125;149;66;156;66;0;6
2020-11-30 08:15:00;131;136;0;0;103;68;14;14;5;3;118;139;70;155;67;0;0
2020-11-30 08:30:00;120;139;0;0;109;54;12;12;6;4;106;150;58;148;58;0;1
2020-11-30 08:45:00;144;155;1;0;86;72;18;18;8;1;132;158;78;139;77;0;4
2020-11-30 09:00:00;111;109;0;0;87;59;9;9;5;3;100;112;57;134;56;0;0
2020-11-30 09:15:00;131;124;1;1;110;80;14;14;4;3;124;129;80;170;78;2;0
2020-11-30 09:30:00;125;123;1;1;126;74;13;11;6;3;116;127;68;172;69;0;3
2020-11-30 09:45:00;126;144;1;1;123;86;16;13;5;3;110;148;87;186;88;0;0
2020-11-30 10:00:00;101;113;0;0;113;79;10;10;7;8;96;120;76;176;82;0;0
2020-11-30 10:15:00;131;132;4;1;143;92;17;17;6;6;121;131;91;206;92;0;5
2020-11-30 10:30:00;145;142;0;1;153;87;15;15;6;8;128;148;83;221;86;0;0
2020-11-30 10:45:00;136;161;3;0;137;91;22;22;9;3;136;163;90;213;91;5;0
2020-11-30 11:00:00;106;150;3;2;153;93;13;13;9;8;103;155;102;218;99;0;0
2020-11-30 11:15:00;140;144;1;2;154;102;17;17;12;6;131;153;97;229;104;0;0
2020-11-30 11:30:00;132;140;1;1;159;90;15;15;10;0;123;139;80;224;87;0;0
2020-11-30 11:45:00;137;149;0;2;154;106;27;26;8;4;132;155;119;231;119;0;15
2020-11-30 12:00:00;126;161;0;0;146;96;18;19;12;5;121;172;89;209;97;10;0
2020-11-30 12:15:00;120;138;0;3;129;108;19;21;8;4;106;147;112;216;112;7;14
2020-11-30 12:30:00;131;124;3;0;175;116;9;9;6;3;123;123;114;249;112;5;1
2020-11-30 12:45:00;116;139;0;3;148;117;25;23;9;8;97;150;119;225;123;5;1
2020-11-30 13:00:00;131;142;4;0;159;97;19;19;11;2;116;147;99;228;98;0;0
2020-11-30 13:15:00;111;158;1;0;158;115;22;22;14;9;115;154;106;229;115;2;3
2020-11-30 13:30:00;98;175;5;0;139;103;19;19;7;4;99;155;97;212;99;0;0
2020-11-30 13:45:00;122;151;5;2;155;113;26;25;7;6;106;153;119;233;117;0;4
2020-11-30 14:00:00;116;158;3;0;159;105;26;28;12;3;112;156;105;234;102;1;0
2020-11-30 14:15:00;132;146;3;0;151;103;23;23;8;2;130;146;102;221;104;5;2
2020-11-30 14:30:00;155;157;2;0;181;103;16;16;5;4;147;156;108;251;105;0;0
2020-11-30 14:45:00;159;152;0;2;122;98;16;16;6;2;141;156;97;190;98;0;1
2020-11-30 15:00:00;158;158;1;0;165;100;14;14;10;1;156;162;109;236;110;3;0
2020-11-30 15:15:00;171;185;3;0;173;130;24;24;12;3;159;190;135;264;135;0;0
2020-11-30 15:30:00;157;156;2;0;170;137;28;30;12;1;144;161;143;264;141;0;0
2020-11-30 15:45:00;184;214;1;0;192;114;31;31;9;1;170;220;120;272;122;0;0
2020-11-30 16:00:00;138;148;3;0;219;148;36;36;24;0;132;151;162;319;162;0;0
2020-11-30 16:15:00;174;153;0;0;197;117;30;30;22;0;169;161;124;269;120;0;0
2020-11-30 16:30:00;173;170;3;1;220;122;37;37;18;1;161;174;136;297;137;0;6
2020-11-30 16:45:00;174;189;0;1;220;124;27;27;8;2;159;193;137;289;135;0;1
2020-11-30 17:00:00;135;154;3;1;215;135;36;37;19;3;132;155;140;277;145;0;3
2020-11-30 17:15:00;145;162;0;0;199;111;32;32;17;5;134;170;119;264;121;0;0
2020-11-30 17:30:00;118;116;0;0;200;101;15;16;8;1;113;117;102;267;107;0;0
2020-11-30 17:45:00;135;131;1;0;166;95;12;12;7;2;132;139;98;231;99;0;0
2020-11-30 18:00:00;100;114;0;1;172;101;17;18;8;3;103;112;114;241;113;0;0
2020-11-30 18:15:00;88;94;1;0;164;75;9;9;4;1;83;94;75;215;77;0;0
2020-11-30 18:30:00;77;84;0;1;148;65;10;10;0;3;75;83;72;196;75;10;1
2020-11-30 18:45:00;66;62;1;0;110;43;3;3;2;2;67;62;47;137;47;0;0
2020-11-30 19:00:00;58;59;0;0;101;43;2;2;0;1;50;62;40;138;40;0;0
2020-11-30 19:15:00;54;48;0;0;97;51;4;5;1;2;53;50;55;138;56;0;0
2020-11-30 19:30:00;38;26;0;0;78;37;0;1;0;0;36;26;36;109;37;0;0
2020-11-30 19:45:00;41;31;0;0;81;32;4;3;2;0;39;32;38;109;39;0;0
2020-11-30 20:00:00;39;13;0;0;63;27;2;3;1;0;36;16;27;82;27;0;0
2020-11-30 20:15:00;32;13;0;0;50;12;3;3;1;0;31;13;13;61;14;0;0
2020-11-30 20:30:00;37;10;0;0;45;6;1;1;2;1;33;15;5;51;5;0;0
2020-11-30 20:45:00;31;13;0;0;29;8;2;2;0;1;27;12;10;37;10;0;0
2020-11-30 21:00:00;27;14;0;0;43;10;4;4;2;0;26;10;10;50;10;0;0
2020-11-30 21:15:00;19;8;0;0;32;8;0;0;0;0;17;8;9;39;9;0;0
2020-11-30 21:30:00;21;11;0;0;18;9;2;2;0;0;20;10;8;26;8;0;0
2020-11-30 21:45:00;22;10;0;0;14;9;0;0;0;0;23;11;9;22;9;0;0
2020-11-30 22:00:00;32;14;0;0;26;10;1;1;0;0;32;15;8;35;9;0;0
2020-11-30 22:15:00;31;16;0;0;21;10;0;0;0;0;32;17;11;30;11;0;0
2020-11-30 22:30:00;11;9;0;0;16;4;1;1;0;0;11;9;2;20;3;0;0
2020-11-30 22:45:00;10;10;0;0;14;3;1;1;0;0;8;12;3;17;3;0;0
2020-11-30 23:00:00;7;5;0;0;23;3;0;0;0;0;7;5;3;26;3;0;0
2020-11-30 23:15:00;12;6;0;0;7;2;0;0;0;0;10;7;3;9;3;0;0
2020-11-30 23:30:00;9;5;0;0;8;5;3;3;0;0;7;5;5;12;5;0;0
2020-11-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
