DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2019-11-15 00:00:00;
2019-11-15 00:15:00;
2019-11-15 00:30:00;
2019-11-15 00:45:00;
2019-11-15 01:00:00;5;23;8;2;2;10;12
2019-11-15 01:15:00;13;26;10;1;0;7;10
2019-11-15 01:30:00;14;32;10;2;1;7;11
2019-11-15 01:45:00;6;11;6;3;2;6;6
2019-11-15 02:00:00;6;12;2;0;0;3;5
2019-11-15 02:15:00;1;4;0;0;0;6;5
2019-11-15 02:30:00;4;10;2;2;0;2;5
2019-11-15 02:45:00;0;9;2;0;2;8;9
2019-11-15 03:00:00;4;7;2;2;1;4;9
2019-11-15 03:15:00;2;5;0;0;0;4;7
2019-11-15 03:30:00;2;9;1;1;0;4;3
2019-11-15 03:45:00;1;10;3;0;0;4;4
2019-11-15 04:00:00;4;9;2;1;0;5;6
2019-11-15 04:15:00;1;3;1;1;0;4;4
2019-11-15 04:30:00;5;10;0;3;0;3;5
2019-11-15 04:45:00;8;14;1;2;2;4;9
2019-11-15 05:00:00;7;9;2;3;2;6;5
2019-11-15 05:15:00;7;9;0;8;2;3;5
2019-11-15 05:30:00;9;20;5;11;0;11;12
2019-11-15 05:45:00;19;40;5;3;2;13;14
2019-11-15 06:00:00;52;75;8;21;6;18;19
2019-11-15 06:15:00;107;143;10;27;3;18;30
2019-11-15 06:30:00;86;147;23;27;10;36;49
2019-11-15 06:45:00;96;140;18;15;26;66;78
2019-11-15 07:00:00;81;116;19;38;20;78;95
2019-11-15 07:15:00;95;161;25;46;31;71;103
2019-11-15 07:30:00;146;202;52;74;39;76;86
2019-11-15 07:45:00;145;220;51;66;45;70;80
2019-11-15 08:00:00;137;221;67;98;48;73;86
2019-11-15 08:15:00;153;213;68;75;59;96;110
2019-11-15 08:30:00;170;189;68;104;63;141;110
2019-11-15 08:45:00;177;187;62;107;78;119;103
2019-11-15 09:00:00;145;208;73;70;38;93;96
2019-11-15 09:15:00;106;170;56;69;36;93;125
2019-11-15 09:30:00;107;177;65;77;31;91;120
2019-11-15 09:45:00;129;193;69;88;35;74;104
2019-11-15 10:00:00;86;168;61;59;25;78;112
2019-11-15 10:15:00;85;162;55;45;33;79;100
2019-11-15 10:30:00;77;180;76;60;32;76;122
2019-11-15 10:45:00;74;173;56;65;30;77;107
2019-11-15 11:00:00;80;157;60;61;22;100;125
2019-11-15 11:15:00;81;170;63;57;19;83;113
2019-11-15 11:30:00;91;195;48;52;27;107;125
2019-11-15 11:45:00;86;201;60;65;19;89;115
2019-11-15 12:00:00;89;191;59;55;19;116;125
2019-11-15 12:15:00;81;201;69;59;17;102;114
2019-11-15 12:30:00;104;229;78;70;20;102;126
2019-11-15 12:45:00;99;216;66;72;26;113;138
2019-11-15 13:00:00;117;200;69;62;24;130;143
2019-11-15 13:15:00;122;218;78;64;38;140;155
2019-11-15 13:30:00;119;231;84;70;32;126;146
2019-11-15 13:45:00;117;211;72;78;25;128;158
2019-11-15 14:00:00;142;191;84;56;16;130;143
2019-11-15 14:15:00;163;208;96;61;21;133;159
2019-11-15 14:30:00;164;212;70;78;22;147;130
2019-11-15 14:45:00;175;248;94;59;27;135;138
2019-11-15 15:00:00;125;218;89;63;26;154;158
2019-11-15 15:15:00;113;186;78;81;22;150;154
2019-11-15 15:30:00;112;173;78;62;27;160;153
2019-11-15 15:45:00;110;206;90;49;32;65;74
2019-11-15 16:00:00;107;216;87;58;37;70;67
2019-11-15 16:15:00;96;222;85;55;41;70;80
2019-11-15 16:30:00;115;193;74;39;37;75;85
2019-11-15 16:45:00;130;179;80;66;50;97;94
2019-11-15 17:00:00;128;180;74;82;38;156;128
2019-11-15 17:15:00;113;217;79;63;26;134;152
2019-11-15 17:30:00;153;209;90;65;49;131;154
2019-11-15 17:45:00;126;213;96;69;22;146;155
2019-11-15 18:00:00;102;163;78;72;29;133;138
2019-11-15 18:15:00;124;234;87;79;14;139;146
2019-11-15 18:30:00;110;197;70;77;36;130;158
2019-11-15 18:45:00;101;197;74;72;15;125;166
2019-11-15 19:00:00;109;221;80;67;21;110;148
2019-11-15 19:15:00;105;201;73;73;16;120;152
2019-11-15 19:30:00;80;185;69;67;27;118;148
2019-11-15 19:45:00;69;178;60;61;23;127;148
2019-11-15 20:00:00;68;182;59;46;6;115;118
2019-11-15 20:15:00;69;171;64;39;23;98;113
2019-11-15 20:30:00;57;140;46;40;19;85;98
2019-11-15 20:45:00;57;160;53;34;13;77;100
2019-11-15 21:00:00;44;147;55;34;7;104;114
2019-11-15 21:15:00;38;131;40;23;11;64;83
2019-11-15 21:30:00;38;101;25;29;6;65;85
2019-11-15 21:45:00;43;114;30;23;14;50;65
2019-11-15 22:00:00;77;141;37;24;6;52;67
2019-11-15 22:15:00;68;140;32;17;6;45;61
2019-11-15 22:30:00;52;120;30;16;8;55;58
2019-11-15 22:45:00;39;109;39;24;5;81;84
2019-11-15 23:00:00;41;109;30;20;7;89;115
2019-11-15 23:15:00;43;105;37;17;3;86;104
2019-11-15 23:30:00;35;104;29;16;5;68;73
2019-11-15 23:45:00;37;111;36;14;10;52;59
